method,FactorNumber,RowInd,Val
G-JisstPCA (oracle),2,8,0.0754913569541764
G-JisstPCA (oracle),2,9,0.0357466082286101
G-JisstPCA (oracle),2,10,-0.0592944238052572
G-JisstPCA (oracle),2,11,0.0344844017505484
G-JisstPCA (oracle),2,12,-0.00639086093513796
G-JisstPCA (oracle),2,13,0.0195081888145052
G-JisstPCA (oracle),2,14,-0.936698896988327
G-JisstPCA (oracle),2,15,0.0478824885979594
G-JisstPCA (oracle),2,16,0.156357773701048
G-JisstPCA (oracle),2,17,-0.1854849211479
G-JisstPCA (oracle),2,18,0.103437180964436
G-JisstPCA (oracle),2,19,0.0678505288126223
G-JisstPCA (oracle),2,20,0.0180755095497215
G-JisstPCA (BIC),1,1,0.216418106527931
G-JisstPCA (BIC),1,2,0.229146261202102
G-JisstPCA (BIC),1,3,0.214486913688145
G-JisstPCA (BIC),1,4,0.233955574405006
G-JisstPCA (BIC),1,5,0.24289911037282
G-JisstPCA (BIC),1,6,0.231552977051404
G-JisstPCA (BIC),1,7,0.228632781500255
G-JisstPCA (BIC),1,8,0.222918756200313
G-JisstPCA (BIC),1,9,0.224739858346232
G-JisstPCA (BIC),1,10,0.22842402936223
G-JisstPCA (BIC),1,11,0.226693283711239
G-JisstPCA (BIC),1,12,0.227636585400964
G-JisstPCA (BIC),1,13,0.231683919759046
G-JisstPCA (BIC),1,14,0.0340490947096019
G-JisstPCA (BIC),1,15,0.233502945509584
G-JisstPCA (BIC),1,16,0.235104998610932
G-JisstPCA (BIC),1,17,0.230162509749243
G-JisstPCA (BIC),1,18,0.234876386850704
G-JisstPCA (BIC),1,19,0.228038316217012
G-JisstPCA (BIC),1,20,0.233797197231046
G-JisstPCA (BIC),2,1,-0.070689922543956
G-JisstPCA (BIC),2,2,-0.0194329790113073
G-JisstPCA (BIC),2,3,-0.00679830821082839
G-JisstPCA (BIC),2,4,-0.0849222130778484
G-JisstPCA (BIC),2,5,-0.0951360854264013
G-JisstPCA (BIC),2,6,0.109648390206549
G-JisstPCA (BIC),2,7,-0.0032918234071137
G-JisstPCA (BIC),2,8,0.0754913569541764
G-JisstPCA (BIC),2,9,0.0357466082286101
G-JisstPCA (BIC),2,10,-0.0592944238052572
G-JisstPCA (BIC),2,11,0.0344844017505484
G-JisstPCA (BIC),2,12,-0.00639086093513796
G-JisstPCA (BIC),2,13,0.0195081888145052
G-JisstPCA (BIC),2,14,-0.936698896988327
G-JisstPCA (BIC),2,15,0.0478824885979594
G-JisstPCA (BIC),2,16,0.156357773701048
G-JisstPCA (BIC),2,17,-0.1854849211479
G-JisstPCA (BIC),2,18,0.103437180964436
G-JisstPCA (BIC),2,19,0.0678505288126223
G-JisstPCA (BIC),2,20,0.0180755095497215
iHOSVD,1,1,0.21640603816285
iHOSVD,1,2,0.22643860761387
iHOSVD,1,3,0.219931350943548
iHOSVD,1,4,0.229475752155422
iHOSVD,1,5,0.238749872946038
iHOSVD,1,6,0.231102866923356
iHOSVD,1,7,0.229737618725832
iHOSVD,1,8,0.229788423853344
iHOSVD,1,9,0.225055479623764
iHOSVD,1,10,0.227681418762307
iHOSVD,1,11,0.228274918578659
iHOSVD,1,12,0.223275488866497
iHOSVD,1,13,0.233858395325913
iHOSVD,1,14,0.0510840795866693
iHOSVD,1,15,0.230878912386771
iHOSVD,1,16,0.235679146510398
iHOSVD,1,17,0.231331365288727
iHOSVD,1,18,0.232957000272735
iHOSVD,1,19,0.229847618518212
iHOSVD,1,20,0.231647570655002
iHOSVD,2,1,0.0328026739727799
iHOSVD,2,2,-0.000533591363434938
iHOSVD,2,3,0.057055777864033
iHOSVD,2,4,-0.0439544482587451
iHOSVD,2,5,0.0386432243538342
iHOSVD,2,6,0.00807319061868376
iHOSVD,2,7,0.0244535780390789
iHOSVD,2,8,-0.0796816910042782
iHOSVD,2,9,-0.0445461181850874
iHOSVD,2,10,-0.12283027825351
iHOSVD,2,11,-0.0477289549386833
iHOSVD,2,12,0.123657924968806
iHOSVD,2,13,-0.0144106860616594
iHOSVD,2,14,0.926405432219589
iHOSVD,2,15,-0.0208013932508614
iHOSVD,2,16,0.0280511862198716
iHOSVD,2,17,0.212266653442787
iHOSVD,2,18,-0.0887050450786733
iHOSVD,2,19,-0.172157297141704
iHOSVD,2,20,-0.0914966593583103
iHOOI,1,1,-0.215022726031759
iHOOI,1,2,-0.227661684069159
