"scenario","orthogonal","SNR","seed","method","factor.name","factor.number","err"
1,1,5,4,"JisstPCA1 (oracle)","V",2,0.0875000430377038
1,1,5,4,"JisstPCA1 (oracle)","W",2,0.0798224594279553
1,1,5,4,"G-JisstPCA1 (BIC)","u",1,0.0740758868158367
1,1,5,4,"G-JisstPCA1 (BIC)","V",1,0.0688219031320677
1,1,5,4,"G-JisstPCA1 (BIC)","W",1,0.0811246458048247
1,1,5,4,"G-JisstPCA1 (BIC)","u",2,0.0929936649516237
1,1,5,4,"G-JisstPCA1 (BIC)","V",2,0.0875684856676382
1,1,5,4,"G-JisstPCA1 (BIC)","W",2,0.0798285411097447
1,1,5,4,"G-JisstPCA1 (oracle)","u",1,0.0740758868158367
1,1,5,4,"G-JisstPCA1 (oracle)","V",1,0.0688219031320677
1,1,5,4,"G-JisstPCA1 (oracle)","W",1,0.0811246458048247
1,1,5,4,"G-JisstPCA1 (oracle)","u",2,0.0929936649516237
1,1,5,4,"G-JisstPCA1 (oracle)","V",2,0.0875684856676382
1,1,5,4,"G-JisstPCA1 (oracle)","W",2,0.0798285411097447
1,1,5,4,"iHOSVD","u",1,0.0766162722197887
1,1,5,4,"iHOSVD","V",1,0.985677070241758
1,1,5,4,"iHOSVD","W",1,0.194597210893936
1,1,5,4,"iHOSVD","u",2,0.0974419522752527
1,1,5,4,"iHOSVD","V",2,0.985738025319315
1,1,5,4,"iHOSVD","W",2,0.198392324702157
1,1,5,4,"iHOOI","u",1,0.0752255823392992
1,1,5,4,"iHOOI","V",1,0.997912096984492
1,1,5,4,"iHOOI","W",1,0.150549909448164
1,1,5,4,"iHOOI","u",2,0.094241639939056
1,1,5,4,"iHOOI","V",2,0.997970905335793
1,1,5,4,"iHOOI","W",2,0.158014166678154
1,1,6.25,4,"JisstPCA0 (BIC)","u",1,0.0591014997172549
1,1,6.25,4,"JisstPCA0 (BIC)","V",1,0.0545479681626088
1,1,6.25,4,"JisstPCA0 (BIC)","W",1,0.0647748370191267
1,1,6.25,4,"JisstPCA0 (BIC)","u",2,0.0745428490059978
1,1,6.25,4,"JisstPCA0 (BIC)","V",2,0.0667094372361137
1,1,6.25,4,"JisstPCA0 (BIC)","W",2,0.0661451627523261
1,1,6.25,4,"JisstPCA0 (oracle)","u",1,0.0591014997172549
1,1,6.25,4,"JisstPCA0 (oracle)","V",1,0.0545479681626088
1,1,6.25,4,"JisstPCA0 (oracle)","W",1,0.0647748370191267
1,1,6.25,4,"JisstPCA0 (oracle)","u",2,0.0745428490059978
1,1,6.25,4,"JisstPCA0 (oracle)","V",2,0.0667094372361137
1,1,6.25,4,"JisstPCA0 (oracle)","W",2,0.0661451627523261
1,1,6.25,4,"G-JisstPCA0 (BIC)","u",1,0.0590956533917456
1,1,6.25,4,"G-JisstPCA0 (BIC)","V",1,0.0545583426669118
1,1,6.25,4,"G-JisstPCA0 (BIC)","W",1,0.0647822389080696
1,1,6.25,4,"G-JisstPCA0 (BIC)","u",2,0.0741942546069044
1,1,6.25,4,"G-JisstPCA0 (BIC)","V",2,0.0667578553701621
1,1,6.25,4,"G-JisstPCA0 (BIC)","W",2,0.0661519169412442
1,1,6.25,4,"G-JisstPCA0 (oracle)","u",1,0.0590956533917456
1,1,6.25,4,"G-JisstPCA0 (oracle)","V",1,0.0545583426669118
1,1,6.25,4,"G-JisstPCA0 (oracle)","W",1,0.0647822389080696
1,1,6.25,4,"G-JisstPCA0 (oracle)","u",2,0.0741942546069044
1,1,6.25,4,"G-JisstPCA0 (oracle)","V",2,0.0667578553701621
1,1,6.25,4,"G-JisstPCA0 (oracle)","W",2,0.0661519169412442
1,1,6.25,4,"JisstPCA1 (BIC)","u",1,0.0591014997172549
1,1,6.25,4,"JisstPCA1 (BIC)","V",1,0.0545479681626088
1,1,6.25,4,"JisstPCA1 (BIC)","W",1,0.0647748370191267
1,1,6.25,4,"JisstPCA1 (BIC)","u",2,0.0747254679638311
1,1,6.25,4,"JisstPCA1 (BIC)","V",2,0.0700942791057893
1,1,6.25,4,"JisstPCA1 (BIC)","W",2,0.0635332345249729
1,1,6.25,4,"JisstPCA1 (oracle)","u",1,0.0591014997172549
1,1,6.25,4,"JisstPCA1 (oracle)","V",1,0.0545479681626088
1,1,6.25,4,"JisstPCA1 (oracle)","W",1,0.0647748370191267
1,1,6.25,4,"JisstPCA1 (oracle)","u",2,0.0747254679638311
1,1,6.25,4,"JisstPCA1 (oracle)","V",2,0.0700942791057893
1,1,6.25,4,"JisstPCA1 (oracle)","W",2,0.0635332345249729
1,1,6.25,4,"G-JisstPCA1 (BIC)","u",1,0.0590956533917456
1,1,6.25,4,"G-JisstPCA1 (BIC)","V",1,0.0545583426669118
1,1,6.25,4,"G-JisstPCA1 (BIC)","W",1,0.0647822389080696
1,1,6.25,4,"G-JisstPCA1 (BIC)","u",2,0.0743820511248802
1,1,6.25,4,"G-JisstPCA1 (BIC)","V",2,0.0701364572614587
1,1,6.25,4,"G-JisstPCA1 (BIC)","W",2,0.0635381168130402
1,1,6.25,4,"G-JisstPCA1 (oracle)","u",1,0.0590956533917456
1,1,6.25,4,"G-JisstPCA1 (oracle)","V",1,0.0545583426669118
1,1,6.25,4,"G-JisstPCA1 (oracle)","W",1,0.0647822389080696
1,1,6.25,4,"G-JisstPCA1 (oracle)","u",2,0.0743820511248802
1,1,6.25,4,"G-JisstPCA1 (oracle)","V",2,0.0701364572614587
1,1,6.25,4,"G-JisstPCA1 (oracle)","W",2,0.0635381168130402
1,1,6.25,4,"iHOSVD","u",1,0.0605108441148418
1,1,6.25,4,"iHOSVD","V",1,0.990895844691137
1,1,6.25,4,"iHOSVD","W",1,0.148077555848389
1,1,6.25,4,"iHOSVD","u",2,0.0767400194627329
1,1,6.25,4,"iHOSVD","V",2,0.990888063111982
1,1,6.25,4,"iHOSVD","W",2,0.151211374013999
1,1,6.25,4,"iHOOI","u",1,0.0599378574349757
1,1,6.25,4,"iHOOI","V",1,0.997964137704693
1,1,6.25,4,"iHOOI","W",1,0.120951437233125
1,1,6.25,4,"iHOOI","u",2,0.0752668947873048
1,1,6.25,4,"iHOOI","V",2,0.998000869954671
1,1,6.25,4,"iHOOI","W",2,0.126931278232876
1,1,8.5,4,"JisstPCA0 (BIC)","u",1,0.0433411757130046
1,1,8.5,4,"JisstPCA0 (BIC)","V",1,0.0397966304345484
1,1,8.5,4,"JisstPCA0 (BIC)","W",1,0.0475448358437527
1,1,8.5,4,"JisstPCA0 (BIC)","u",2,0.0548094867101386
1,1,8.5,4,"JisstPCA0 (BIC)","V",2,0.0491227657736164
1,1,8.5,4,"JisstPCA0 (BIC)","W",2,0.0482900487457754
1,1,8.5,4,"JisstPCA0 (oracle)","u",1,0.0433411757130046
1,1,8.5,4,"JisstPCA0 (oracle)","V",1,0.0397966304345484
1,1,8.5,4,"JisstPCA0 (oracle)","W",1,0.0475448358437527
1,1,8.5,4,"JisstPCA0 (oracle)","u",2,0.0548094867101386
1,1,8.5,4,"JisstPCA0 (oracle)","V",2,0.0491227657736164
1,1,8.5,4,"JisstPCA0 (oracle)","W",2,0.0482900487457754
1,1,8.5,4,"G-JisstPCA0 (BIC)","u",1,0.0433365554100146
1,1,8.5,4,"G-JisstPCA0 (BIC)","V",1,0.0398010739145021
1,1,8.5,4,"G-JisstPCA0 (BIC)","W",1,0.0475478509400405
1,1,8.5,4,"G-JisstPCA0 (BIC)","u",2,0.0545522560072376
1,1,8.5,4,"G-JisstPCA0 (BIC)","V",2,0.0491485784034387
1,1,8.5,4,"G-JisstPCA0 (BIC)","W",2,0.0482939903092059
1,1,8.5,4,"G-JisstPCA0 (oracle)","u",1,0.0433365554100146
1,1,8.5,4,"G-JisstPCA0 (oracle)","V",1,0.0398010739145021
1,1,8.5,4,"G-JisstPCA0 (oracle)","W",1,0.0475478509400405
1,1,8.5,4,"G-JisstPCA0 (oracle)","u",2,0.0545522560072376
1,1,8.5,4,"G-JisstPCA0 (oracle)","V",2,0.0491485784034387
1,1,8.5,4,"G-JisstPCA0 (oracle)","W",2,0.0482939903092059
1,1,8.5,4,"JisstPCA1 (BIC)","u",1,0.0433411757130046
1,1,8.5,4,"JisstPCA1 (BIC)","V",1,0.0397966304345484
1,1,8.5,4,"JisstPCA1 (BIC)","W",1,0.0475448358437527
1,1,8.5,4,"JisstPCA1 (BIC)","u",2,0.0549349041701653
1,1,8.5,4,"JisstPCA1 (BIC)","V",2,0.0516133964601931
1,1,8.5,4,"JisstPCA1 (BIC)","W",2,0.0464791580984109
1,1,8.5,4,"JisstPCA1 (oracle)","u",1,0.0433411757130046
1,1,8.5,4,"JisstPCA1 (oracle)","V",1,0.0397966304345484
1,1,8.5,4,"JisstPCA1 (oracle)","W",1,0.0475448358437527
1,1,8.5,4,"JisstPCA1 (oracle)","u",2,0.0549349041701653
1,1,8.5,4,"JisstPCA1 (oracle)","V",2,0.0516133964601931
1,1,8.5,4,"JisstPCA1 (oracle)","W",2,0.0464791580984109
1,1,8.5,4,"G-JisstPCA1 (BIC)","u",1,0.0433365554100146
1,1,8.5,4,"G-JisstPCA1 (BIC)","V",1,0.0398010739145021
1,1,8.5,4,"G-JisstPCA1 (BIC)","W",1,0.0475478509400405
1,1,8.5,4,"G-JisstPCA1 (BIC)","u",2,0.0546797142848432
1,1,8.5,4,"G-JisstPCA1 (BIC)","V",2,0.0516351161843602
1,1,8.5,4,"G-JisstPCA1 (BIC)","W",2,0.0464821934585153
1,1,8.5,4,"G-JisstPCA1 (oracle)","u",1,0.0433365554100146
1,1,8.5,4,"G-JisstPCA1 (oracle)","V",1,0.0398010739145021
1,1,8.5,4,"G-JisstPCA1 (oracle)","W",1,0.0475478509400405
1,1,8.5,4,"G-JisstPCA1 (oracle)","u",2,0.0546797142848432
1,1,8.5,4,"G-JisstPCA1 (oracle)","V",2,0.0516351161843602
1,1,8.5,4,"G-JisstPCA1 (oracle)","W",2,0.0464821934585153
1,1,8.5,4,"iHOSVD","u",1,0.0440223020237849
1,1,8.5,4,"iHOSVD","V",1,0.996002632377718
1,1,8.5,4,"iHOSVD","W",1,0.103098512144773
1,1,8.5,4,"iHOSVD","u",2,0.0557003333460243
1,1,8.5,4,"iHOSVD","V",2,0.995989753317365
1,1,8.5,4,"iHOSVD","W",2,0.105735421642863
1,1,8.5,4,"iHOOI","u",1,0.043897265952956
1,1,8.5,4,"iHOOI","V",1,0.99800349842742
1,1,8.5,4,"iHOOI","W",1,0.0893975158749747
1,1,8.5,4,"iHOOI","u",2,0.0552477585041726
1,1,8.5,4,"iHOOI","V",2,0.998022918000811
1,1,8.5,4,"iHOOI","W",2,0.0937931937139265
1,1,12.5,4,"JisstPCA0 (BIC)","u",1,0.0294092444187737
1,1,12.5,4,"JisstPCA0 (BIC)","V",1,0.0269367077175516
1,1,12.5,4,"JisstPCA0 (BIC)","W",1,0.0322826717498103
1,1,12.5,4,"JisstPCA0 (BIC)","u",2,0.0372631372366395
1,1,12.5,4,"JisstPCA0 (BIC)","V",2,0.0334450842831866
1,1,12.5,4,"JisstPCA0 (BIC)","W",2,0.0326398803233964
1,1,12.5,4,"JisstPCA0 (oracle)","u",1,0.0294092444187737
1,1,12.5,4,"JisstPCA0 (oracle)","V",1,0.0269367077175516
1,1,12.5,4,"JisstPCA0 (oracle)","W",1,0.0322826717498103
1,1,12.5,4,"JisstPCA0 (oracle)","u",2,0.0372631372366395
1,1,12.5,4,"JisstPCA0 (oracle)","V",2,0.0334450842831866
1,1,12.5,4,"JisstPCA0 (oracle)","W",2,0.0326398803233964
1,1,12.5,4,"G-JisstPCA0 (BIC)","u",1,0.0294064440603449
1,1,12.5,4,"G-JisstPCA0 (BIC)","V",1,0.0269381646155433
1,1,12.5,4,"G-JisstPCA0 (BIC)","W",1,0.0322836411474787
1,1,12.5,4,"G-JisstPCA0 (BIC)","u",2,0.0370912196628525
1,1,12.5,4,"G-JisstPCA0 (BIC)","V",2,0.0334568173753522
1,1,12.5,4,"G-JisstPCA0 (BIC)","W",2,0.0326417484890849
1,1,12.5,4,"G-JisstPCA0 (oracle)","u",1,0.0294064440603449
1,1,12.5,4,"G-JisstPCA0 (oracle)","V",1,0.0269381646155433
1,1,12.5,4,"G-JisstPCA0 (oracle)","W",1,0.0322836411474787
1,1,12.5,4,"G-JisstPCA0 (oracle)","u",2,0.0370912196628525
1,1,12.5,4,"G-JisstPCA0 (oracle)","V",2,0.0334568173753522
1,1,12.5,4,"G-JisstPCA0 (oracle)","W",2,0.0326417484890849
1,1,12.5,4,"JisstPCA1 (BIC)","u",1,0.0294092444187737
1,1,12.5,4,"JisstPCA1 (BIC)","V",1,0.0269367077175516
1,1,12.5,4,"JisstPCA1 (BIC)","W",1,0.0322826717498103
1,1,12.5,4,"JisstPCA1 (BIC)","u",2,0.037341967512767
1,1,12.5,4,"JisstPCA1 (BIC)","V",2,0.035140028352171
1,1,12.5,4,"JisstPCA1 (BIC)","W",2,0.0314719986783377
1,1,12.5,4,"JisstPCA1 (oracle)","u",1,0.0294092444187737
1,1,12.5,4,"JisstPCA1 (oracle)","V",1,0.0269367077175516
1,1,12.5,4,"JisstPCA1 (oracle)","W",1,0.0322826717498103
1,1,12.5,4,"JisstPCA1 (oracle)","u",2,0.037341967512767
1,1,12.5,4,"JisstPCA1 (oracle)","V",2,0.035140028352171
1,1,12.5,4,"JisstPCA1 (oracle)","W",2,0.0314719986783377
1,1,12.5,4,"G-JisstPCA1 (BIC)","u",1,0.0294064440603449
1,1,12.5,4,"G-JisstPCA1 (BIC)","V",1,0.0269381646155433
1,1,12.5,4,"G-JisstPCA1 (BIC)","W",1,0.0322836411474787
1,1,12.5,4,"G-JisstPCA1 (BIC)","u",2,0.0371705424044526
1,1,12.5,4,"G-JisstPCA1 (BIC)","V",2,0.0351495707297939
1,1,12.5,4,"G-JisstPCA1 (BIC)","W",2,0.0314734978268692
1,1,12.5,4,"G-JisstPCA1 (oracle)","u",1,0.0294064440603449
1,1,12.5,4,"G-JisstPCA1 (oracle)","V",1,0.0269381646155433
1,1,12.5,4,"G-JisstPCA1 (oracle)","W",1,0.0322836411474787
1,1,12.5,4,"G-JisstPCA1 (oracle)","u",2,0.0371705424044526
1,1,12.5,4,"G-JisstPCA1 (oracle)","V",2,0.0351495707297939
1,1,12.5,4,"G-JisstPCA1 (oracle)","W",2,0.0314734978268692
1,1,12.5,4,"iHOSVD","u",1,0.0297339940518328
1,1,12.5,4,"iHOSVD","V",1,0.999055059763582
1,1,12.5,4,"iHOSVD","W",1,0.0669556626100069
1,1,12.5,4,"iHOSVD","u",2,0.0375760768761787
1,1,12.5,4,"iHOSVD","V",2,0.999050819442165
1,1,12.5,4,"iHOSVD","W",2,0.0690438049960709
1,1,12.5,4,"iHOOI","u",1,0.0297532056451062
1,1,12.5,4,"iHOOI","V",1,0.998023495743916
1,1,12.5,4,"iHOOI","W",1,0.0611169518119734
1,1,12.5,4,"iHOOI","u",2,0.0375124916386821
1,1,12.5,4,"iHOOI","V",2,0.998032328888593
1,1,12.5,4,"iHOOI","W",2,0.0640986099041406
1,1,25,4,"JisstPCA0 (BIC)","u",1,0.0146756671025425
1,1,25,4,"JisstPCA0 (BIC)","V",1,0.0134403362553754
1,1,25,4,"JisstPCA0 (BIC)","W",1,0.0161174877853983
1,1,25,4,"JisstPCA0 (BIC)","u",2,0.018621525492957
1,1,25,4,"JisstPCA0 (BIC)","V",2,0.0167430378699333
1,1,25,4,"JisstPCA0 (BIC)","W",2,0.0162208882811411
1,1,25,4,"JisstPCA0 (oracle)","u",1,0.0146756671025425
1,1,25,4,"JisstPCA0 (oracle)","V",1,0.0134403362553754
1,1,25,4,"JisstPCA0 (oracle)","W",1,0.0161174877853983
1,1,25,4,"JisstPCA0 (oracle)","u",2,0.018621525492957
1,1,25,4,"JisstPCA0 (oracle)","V",2,0.0167430378699333
1,1,25,4,"JisstPCA0 (oracle)","W",2,0.0162208882811411
1,1,25,4,"G-JisstPCA0 (BIC)","u",1,0.0146747650859434
1,1,25,4,"G-JisstPCA0 (BIC)","V",1,0.0134405143520555
1,1,25,4,"G-JisstPCA0 (BIC)","W",1,0.0161176119080658
1,1,25,4,"G-JisstPCA0 (BIC)","u",2,0.0185404000167591
1,1,25,4,"G-JisstPCA0 (BIC)","V",2,0.0167459021317084
1,1,25,4,"G-JisstPCA0 (BIC)","W",2,0.0162213476643642
1,1,25,4,"G-JisstPCA0 (oracle)","u",1,0.0146747650859434
1,1,25,4,"G-JisstPCA0 (oracle)","V",1,0.0134405143520555
1,1,25,4,"G-JisstPCA0 (oracle)","W",1,0.0161176119080658
1,1,25,4,"G-JisstPCA0 (oracle)","u",2,0.0185404000167591
1,1,25,4,"G-JisstPCA0 (oracle)","V",2,0.0167459021317084
1,1,25,4,"G-JisstPCA0 (oracle)","W",2,0.0162213476643642
1,1,25,4,"JisstPCA1 (BIC)","u",1,0.0146756671025425
1,1,25,4,"JisstPCA1 (BIC)","V",1,0.0134403362553754
1,1,25,4,"JisstPCA1 (BIC)","W",1,0.0161174877853983
1,1,25,4,"JisstPCA1 (BIC)","u",2,0.0186569857755462
1,1,25,4,"JisstPCA1 (BIC)","V",2,0.0175911617761991
1,1,25,4,"JisstPCA1 (BIC)","W",2,0.0156692349495094
1,1,25,4,"JisstPCA1 (oracle)","u",1,0.0146756671025425
1,1,25,4,"JisstPCA1 (oracle)","V",1,0.0134403362553754
1,1,25,4,"JisstPCA1 (oracle)","W",1,0.0161174877853983
1,1,25,4,"JisstPCA1 (oracle)","u",2,0.0186569857755462
1,1,25,4,"JisstPCA1 (oracle)","V",2,0.0175911617761991
1,1,25,4,"JisstPCA1 (oracle)","W",2,0.0156692349495094
1,1,25,4,"G-JisstPCA1 (BIC)","u",1,0.0146747650859434
1,1,25,4,"G-JisstPCA1 (BIC)","V",1,0.0134405143520555
1,1,25,4,"G-JisstPCA1 (BIC)","W",1,0.0161176119080658
1,1,25,4,"G-JisstPCA1 (BIC)","u",2,0.0185757224499526
1,1,25,4,"G-JisstPCA1 (BIC)","V",2,0.0175933990396803
1,1,25,4,"G-JisstPCA1 (BIC)","W",2,0.0156696172792477
1,1,25,4,"G-JisstPCA1 (oracle)","u",1,0.0146747650859434
1,1,25,4,"G-JisstPCA1 (oracle)","V",1,0.0134405143520555
1,1,25,4,"G-JisstPCA1 (oracle)","W",1,0.0161176119080658
1,1,25,4,"G-JisstPCA1 (oracle)","u",2,0.0185757224499526
1,1,25,4,"G-JisstPCA1 (oracle)","V",2,0.0175933990396803
1,1,25,4,"G-JisstPCA1 (oracle)","W",2,0.0156696172792477
1,1,25,4,"iHOSVD","u",1,0.0148042560380309
1,1,25,4,"iHOSVD","V",1,0.999961579580563
1,1,25,4,"iHOSVD","W",1,0.0320642797354292
1,1,25,4,"iHOSVD","u",2,0.0187040105644483
1,1,25,4,"iHOSVD","V",2,0.999961842656555
1,1,25,4,"iHOSVD","W",2,0.0333043232314158
1,1,25,4,"iHOOI","u",1,0.0148297387810326
1,1,25,4,"iHOOI","V",1,0.998027353802196
1,1,25,4,"iHOOI","W",1,0.0307599527170742
1,1,25,4,"iHOOI","u",2,0.0187274638756201
1,1,25,4,"iHOOI","V",2,0.998029533075593
1,1,25,4,"iHOOI","W",2,0.0322425269506496
2,1,5,4,"JisstPCA0 (BIC)","u",1,0.0383320879777817
2,1,5,4,"JisstPCA0 (BIC)","V",1,0.135378746422136
2,1,5,4,"JisstPCA0 (BIC)","W",1,0.128488223463932
2,1,5,4,"JisstPCA0 (BIC)","u",2,0.0560993144972855
2,1,5,4,"JisstPCA0 (BIC)","V",2,0.121487935712855
2,1,5,4,"JisstPCA0 (BIC)","W",2,0.14877388514027
2,1,5,4,"JisstPCA0 (oracle)","u",1,0.0383320879777817
2,1,5,4,"JisstPCA0 (oracle)","V",1,0.135378746422136
2,1,5,4,"JisstPCA0 (oracle)","W",1,0.128488223463932
2,1,5,4,"JisstPCA0 (oracle)","u",2,0.0560993144972855
2,1,5,4,"JisstPCA0 (oracle)","V",2,0.121487935712855
2,1,5,4,"JisstPCA0 (oracle)","W",2,0.14877388514027
2,1,5,4,"G-JisstPCA0 (BIC)","u",1,0.0382561501851696
2,1,5,4,"G-JisstPCA0 (BIC)","V",1,0.135385916231516
2,1,5,4,"G-JisstPCA0 (BIC)","W",1,0.12847981064058
2,1,5,4,"G-JisstPCA0 (BIC)","u",2,0.0561094223547414
2,1,5,4,"G-JisstPCA0 (BIC)","V",2,0.12147662292264
2,1,5,4,"G-JisstPCA0 (BIC)","W",2,0.148828811360427
2,1,5,4,"G-JisstPCA0 (oracle)","u",1,0.0382561501851696
2,1,5,4,"G-JisstPCA0 (oracle)","V",1,0.135385916231516
2,1,5,4,"G-JisstPCA0 (oracle)","W",1,0.12847981064058
2,1,5,4,"G-JisstPCA0 (oracle)","u",2,0.0561094223547414
2,1,5,4,"G-JisstPCA0 (oracle)","V",2,0.12147662292264
2,1,5,4,"G-JisstPCA0 (oracle)","W",2,0.148828811360427
2,1,5,4,"JisstPCA1 (BIC)","u",1,0.0383320879777817
2,1,5,4,"JisstPCA1 (BIC)","V",1,0.135378746422136
2,1,5,4,"JisstPCA1 (BIC)","W",1,0.128488223463932
2,1,5,4,"JisstPCA1 (BIC)","u",2,0.0560296138451191
2,1,5,4,"JisstPCA1 (BIC)","V",2,0.122056963558016
2,1,5,4,"JisstPCA1 (BIC)","W",2,0.149507977002407
2,1,5,4,"JisstPCA1 (oracle)","u",1,0.0383320879777817
2,1,5,4,"JisstPCA1 (oracle)","V",1,0.135378746422136
2,1,5,4,"JisstPCA1 (oracle)","W",1,0.128488223463932
2,1,5,4,"JisstPCA1 (oracle)","u",2,0.0560296138451191
2,1,5,4,"JisstPCA1 (oracle)","V",2,0.122056963558016
2,1,5,4,"JisstPCA1 (oracle)","W",2,0.149507977002407
2,1,5,4,"G-JisstPCA1 (BIC)","u",1,0.0382561501851696
2,1,5,4,"G-JisstPCA1 (BIC)","V",1,0.135385916231516
2,1,5,4,"G-JisstPCA1 (BIC)","W",1,0.12847981064058
2,1,5,4,"G-JisstPCA1 (BIC)","u",2,0.0560767035172727
2,1,5,4,"G-JisstPCA1 (BIC)","V",2,0.122047394471607
2,1,5,4,"G-JisstPCA1 (BIC)","W",2,0.149559727320804
2,1,5,4,"G-JisstPCA1 (oracle)","u",1,0.0382561501851696
2,1,5,4,"G-JisstPCA1 (oracle)","V",1,0.135385916231516
2,1,5,4,"G-JisstPCA1 (oracle)","W",1,0.12847981064058
2,1,5,4,"G-JisstPCA1 (oracle)","u",2,0.0560767035172727
2,1,5,4,"G-JisstPCA1 (oracle)","V",2,0.122047394471607
2,1,5,4,"G-JisstPCA1 (oracle)","W",2,0.149559727320804
2,1,5,4,"iHOSVD","u",1,0.0531729453750232
2,1,5,4,"iHOSVD","V",1,0.993017543694014
2,1,5,4,"iHOSVD","W",1,0.180772689385529
2,1,5,4,"iHOSVD","u",2,0.0754765533118704
2,1,5,4,"iHOSVD","V",2,0.992999225168362
2,1,5,4,"iHOSVD","W",2,0.213878609864375
2,1,5,4,"iHOOI","u",1,0.0391360582550098
2,1,5,4,"iHOOI","V",1,0.959742635297223
2,1,5,4,"iHOOI","W",1,0.128238877878627
2,1,5,4,"iHOOI","u",2,0.056616317095656
2,1,5,4,"iHOOI","V",2,0.959700147238479
2,1,5,4,"iHOOI","W",2,0.157404361228176
2,1,6.25,4,"JisstPCA0 (BIC)","u",1,0.0303190629860188
2,1,6.25,4,"JisstPCA0 (BIC)","V",1,0.108256403857869
2,1,6.25,4,"JisstPCA0 (BIC)","W",1,0.102550015560392
2,1,6.25,4,"JisstPCA0 (BIC)","u",2,0.044378479335609
2,1,6.25,4,"JisstPCA0 (BIC)","V",2,0.0970384141467018
2,1,6.25,4,"JisstPCA0 (BIC)","W",2,0.118653300419565
2,1,6.25,4,"JisstPCA0 (oracle)","u",1,0.0303190629860188
2,1,6.25,4,"JisstPCA0 (oracle)","V",1,0.108256403857869
2,1,6.25,4,"JisstPCA0 (oracle)","W",1,0.102550015560392
2,1,6.25,4,"JisstPCA0 (oracle)","u",2,0.044378479335609
2,1,6.25,4,"JisstPCA0 (oracle)","V",2,0.0970384141467018
2,1,6.25,4,"JisstPCA0 (oracle)","W",2,0.118653300419565
2,1,6.25,4,"G-JisstPCA0 (BIC)","u",1,0.0302696872443341
2,1,6.25,4,"G-JisstPCA0 (BIC)","V",1,0.108260205550634
2,1,6.25,4,"G-JisstPCA0 (BIC)","W",1,0.102545739663826
2,1,6.25,4,"G-JisstPCA0 (BIC)","u",2,0.0443921514618733
2,1,6.25,4,"G-JisstPCA0 (BIC)","V",2,0.0970275576972318
2,1,6.25,4,"G-JisstPCA0 (BIC)","W",2,0.118690432322539
2,1,6.25,4,"G-JisstPCA0 (oracle)","u",1,0.0302696872443341
2,1,6.25,4,"G-JisstPCA0 (oracle)","V",1,0.108260205550634
2,1,6.25,4,"G-JisstPCA0 (oracle)","W",1,0.102545739663826
2,1,6.25,4,"G-JisstPCA0 (oracle)","u",2,0.0443921514618733
2,1,6.25,4,"G-JisstPCA0 (oracle)","V",2,0.0970275576972318
2,1,6.25,4,"G-JisstPCA0 (oracle)","W",2,0.118690432322539
2,1,6.25,4,"JisstPCA1 (BIC)","u",1,0.0303190629860188
2,1,6.25,4,"JisstPCA1 (BIC)","V",1,0.108256403857869
2,1,6.25,4,"JisstPCA1 (BIC)","W",1,0.102550015560392
2,1,6.25,4,"JisstPCA1 (BIC)","u",2,0.0442886204144845
2,1,6.25,4,"JisstPCA1 (BIC)","V",2,0.0975015764320928
2,1,6.25,4,"JisstPCA1 (BIC)","W",2,0.119247673304867
2,1,6.25,4,"JisstPCA1 (oracle)","u",1,0.0303190629860188
2,1,6.25,4,"JisstPCA1 (oracle)","V",1,0.108256403857869
2,1,6.25,4,"JisstPCA1 (oracle)","W",1,0.102550015560392
2,1,6.25,4,"JisstPCA1 (oracle)","u",2,0.0442886204144845
2,1,6.25,4,"JisstPCA1 (oracle)","V",2,0.0975015764320928
2,1,6.25,4,"JisstPCA1 (oracle)","W",2,0.119247673304867
2,1,6.25,4,"G-JisstPCA1 (BIC)","u",1,0.0302696872443341
2,1,6.25,4,"G-JisstPCA1 (BIC)","V",1,0.108260205550634
2,1,6.25,4,"G-JisstPCA1 (BIC)","W",1,0.102545739663826
2,1,6.25,4,"G-JisstPCA1 (BIC)","u",2,0.0443328230403769
2,1,6.25,4,"G-JisstPCA1 (BIC)","V",2,0.0974923126619205
2,1,6.25,4,"G-JisstPCA1 (BIC)","W",2,0.119283148364784
2,1,6.25,4,"G-JisstPCA1 (oracle)","u",1,0.0302696872443341
2,1,6.25,4,"G-JisstPCA1 (oracle)","V",1,0.108260205550634
2,1,6.25,4,"G-JisstPCA1 (oracle)","W",1,0.102545739663826
2,1,6.25,4,"G-JisstPCA1 (oracle)","u",2,0.0443328230403769
2,1,6.25,4,"G-JisstPCA1 (oracle)","V",2,0.0974923126619205
2,1,6.25,4,"G-JisstPCA1 (oracle)","W",2,0.119283148364784
2,1,6.25,4,"iHOSVD","u",1,0.0383538694187373
2,1,6.25,4,"iHOSVD","V",1,0.979681191603399
2,1,6.25,4,"iHOSVD","W",1,0.131009550550956
2,1,6.25,4,"iHOSVD","u",2,0.0549237977678304
2,1,6.25,4,"iHOSVD","V",2,0.979652982200394
2,1,6.25,4,"iHOSVD","W",2,0.156938811927208
2,1,6.25,4,"iHOOI","u",1,0.0310815357286226
2,1,6.25,4,"iHOOI","V",1,0.959231891867154
2,1,6.25,4,"iHOOI","W",1,0.102409391926155
2,1,6.25,4,"iHOOI","u",2,0.0448304536345402
2,1,6.25,4,"iHOOI","V",2,0.959194368367887
2,1,6.25,4,"iHOOI","W",2,0.12631319110111
