factor,dim,SNR,seed,iteration,stat_err,optim_loss
W,120,1.5,16,4,0.311011202269531,3485406.34743197
u,120,1.5,16,5,0.207624795856256,3485406.34095197
V,120,1.5,16,5,0.325921562238165,3485406.34095197
W,120,1.5,16,5,0.311045083901008,3485406.34095197
u,120,1.5,16,6,0.207625726523522,3485406.34055676
V,120,1.5,16,6,0.325917488302426,3485406.34055676
W,120,1.5,16,6,0.311057198805191,3485406.34055676
u,120,1.5,16,7,0.207626257312977,3485406.34053095
V,120,1.5,16,7,0.325917498099042,3485406.34053095
W,120,1.5,16,7,0.311060959064209,3485406.34053095
u,120,1.5,16,8,0.207626467544971,3485406.3405292
V,120,1.5,16,8,0.325917729480216,3485406.3405292
W,120,1.5,16,8,0.311062067433836,3485406.3405292
u,120,1.5,16,9,0.207626540456452,3485406.34052906
V,120,1.5,16,9,0.325917840765124,3485406.34052906
W,120,1.5,16,9,0.311062385771348,3485406.34052906
u,120,1.5,16,10,0.207626564047021,3485406.34052907
V,120,1.5,16,10,0.325917881477532,3485406.34052907
W,120,1.5,16,10,0.311062475848857,3485406.34052907
u,120,1.5,17,0,0.436035929209121,NaN
u,120,1.5,17,1,0.239686677192758,3483700.69587639
V,120,1.5,17,1,0.379152877699598,3483700.69587639
W,120,1.5,17,1,0.288125475432251,3483700.69587639
u,120,1.5,17,2,0.233538139887289,3483598.15571123
V,120,1.5,17,2,0.347885930151401,3483598.15571123
W,120,1.5,17,2,0.2782665031593,3483598.15571123
u,120,1.5,17,3,0.233250417121352,3483595.92858668
V,120,1.5,17,3,0.346364160328606,3483595.92858668
W,120,1.5,17,3,0.278138005274838,3483595.92858668
u,120,1.5,17,4,0.233219691858205,3483595.83366689
V,120,1.5,17,4,0.346279510218946,3483595.83366689
W,120,1.5,17,4,0.278082239312808,3483595.83366689
u,120,1.5,17,5,0.233212416325374,3483595.82847488
V,120,1.5,17,5,0.346284950562732,3483595.82847488
W,120,1.5,17,5,0.278052620428073,3483595.82847488
u,120,1.5,17,6,0.233210267533164,3483595.82814559
V,120,1.5,17,6,0.346290205664132,3483595.82814559
W,120,1.5,17,6,0.278041328660206,3483595.82814559
u,120,1.5,17,7,0.233209638268316,3483595.82812271
V,120,1.5,17,7,0.346292349017445,3483595.82812271
W,120,1.5,17,7,0.278037559442846,3483595.82812271
u,120,1.5,17,8,0.233209460441983,3483595.82812106
V,120,1.5,17,8,0.346293100240855,3483595.82812106
W,120,1.5,17,8,0.278036375511294,3483595.82812106
u,120,1.5,17,9,0.233209411601223,3483595.82812093
V,120,1.5,17,9,0.346293348356117,3483595.82812093
W,120,1.5,17,9,0.278036014996871,3483595.82812093
u,120,1.5,17,10,0.233209398451235,3483595.82812096
V,120,1.5,17,10,0.346293427699591,3483595.82812096
W,120,1.5,17,10,0.278035907071596,3483595.82812096
u,120,1.5,18,0,0.419927713356609,NaN
u,120,1.5,18,1,0.237159924696887,3482825.6790479
V,120,1.5,18,1,0.412265987305882,3482825.6790479
W,120,1.5,18,1,0.326838008596566,3482825.6790479
u,120,1.5,18,2,0.228910130798675,3482724.48715084
V,120,1.5,18,2,0.368650328174437,3482724.48715084
W,120,1.5,18,2,0.306371899596043,3482724.48715084
u,120,1.5,18,3,0.228150831060145,3482721.36094741
V,120,1.5,18,3,0.367288638270922,3482721.36094741
W,120,1.5,18,3,0.306241254343791,3482721.36094741
u,120,1.5,18,4,0.22803809732215,3482721.18373684
V,120,1.5,18,4,0.367419871148763,3482721.18373684
W,120,1.5,18,4,0.306492066845634,3482721.18373684
u,120,1.5,18,5,0.228019084343309,3482721.17162032
V,120,1.5,18,5,0.367507465768764,3482721.17162032
W,120,1.5,18,5,0.306596009229245,3482721.17162032
u,120,1.5,18,6,0.228015985776376,3482721.17071196
V,120,1.5,18,6,0.367540714733313,3482721.17071196
W,120,1.5,18,6,0.30663091728531,3482721.17071196
u,120,1.5,18,7,0.228015572333731,3482721.17064
V,120,1.5,18,7,0.367552020440185,3482721.17064
W,120,1.5,18,7,0.30664191257747,3482721.17064
u,120,1.5,18,8,0.228015556482473,3482721.1706341
V,120,1.5,18,8,0.367555704689173,3482721.1706341
W,120,1.5,18,8,0.306645283189763,3482721.1706341
u,120,1.5,18,9,0.22801557538032,3482721.1706336
V,120,1.5,18,9,0.367556879268694,3482721.1706336
W,120,1.5,18,9,0.306646303199339,3482721.1706336
u,120,1.5,18,10,0.228015586438706,3482721.17063356
V,120,1.5,18,10,0.367557248834218,3482721.17063356
W,120,1.5,18,10,0.30664660995135,3482721.17063356
u,120,1.5,19,0,0.436133891527482,NaN
u,120,1.5,19,1,0.23133532583965,3484961.52368368
V,120,1.5,19,1,0.354331415568302,3484961.52368368
W,120,1.5,19,1,0.297340876532697,3484961.52368368
u,120,1.5,19,2,0.225020571239081,3484842.83727359
V,120,1.5,19,2,0.334682962518132,3484842.83727359
W,120,1.5,19,2,0.265464689538632,3484842.83727359
u,120,1.5,19,3,0.225386010428095,3484838.80585062
V,120,1.5,19,3,0.33531543055559,3484838.80585062
W,120,1.5,19,3,0.262750719426293,3484838.80585062
u,120,1.5,19,4,0.225589592027566,3484838.57856572
V,120,1.5,19,4,0.335672075529364,3484838.57856572
W,120,1.5,19,4,0.262366502793927,3484838.57856572
u,120,1.5,19,5,0.225652567024933,3484838.56383437
V,120,1.5,19,5,0.335764767438699,3484838.56383437
W,120,1.5,19,5,0.262291306199159,3484838.56383437
u,120,1.5,19,6,0.225670691905725,3484838.56280171
V,120,1.5,19,6,0.335786923853566,3484838.56280171
W,120,1.5,19,6,0.262273300244141,3484838.56280171
u,120,1.5,19,7,0.225675849469193,3484838.56272532
V,120,1.5,19,7,0.33579224857979,3484838.56272532
W,120,1.5,19,7,0.262268502028991,3484838.56272532
u,120,1.5,19,8,0.225677318239755,3484838.56271938
V,120,1.5,19,8,0.33579356326223,3484838.56271938
W,120,1.5,19,8,0.262267153325453,3484838.56271938
u,120,1.5,19,9,0.225677738042964,3484838.56271896
V,120,1.5,19,9,0.335793897764395,3484838.56271896
W,120,1.5,19,9,0.262266763694155,3484838.56271896
u,120,1.5,19,10,0.22567785856334,3484838.56271886
V,120,1.5,19,10,0.335793985171053,3484838.56271886
W,120,1.5,19,10,0.262266649399223,3484838.56271886
u,120,1.5,20,0,0.417751475786245,NaN
u,120,1.5,20,1,0.226384974433107,3483329.18893389
V,120,1.5,20,1,0.353500584677313,3483329.18893389
W,120,1.5,20,1,0.316382935067873,3483329.18893389
u,120,1.5,20,2,0.223444676430268,3483224.97912352
V,120,1.5,20,2,0.340998356444965,3483224.97912352
W,120,1.5,20,2,0.288247815159108,3483224.97912352
u,120,1.5,20,3,0.22393109108009,3483222.02031107
V,120,1.5,20,3,0.342541175468041,3483222.02031107
W,120,1.5,20,3,0.290863914561838,3483222.02031107
u,120,1.5,20,4,0.22408608111053,3483221.85930894
V,120,1.5,20,4,0.342850446442653,3483221.85930894
W,120,1.5,20,4,0.291911577604119,3483221.85930894
u,120,1.5,20,5,0.224125050383379,3483221.84897203
V,120,1.5,20,5,0.342897823959648,3483221.84897203
W,120,1.5,20,5,0.292200075939511,3483221.84897203
u,120,1.5,20,6,0.224134704944431,3483221.84825878
V,120,1.5,20,6,0.342904290586956,3483221.84825878
W,120,1.5,20,6,0.292275797911826,3483221.84825878
u,120,1.5,20,7,0.224137125886362,3483221.84820749
V,120,1.5,20,7,0.342905009302533,3483221.84820749
W,120,1.5,20,7,0.292295512915306,3483221.84820749
u,120,1.5,20,8,0.224137740952665,3483221.84820369
V,120,1.5,20,8,0.342905034422587,3483221.84820369
W,120,1.5,20,8,0.292300656763526,3483221.84820369
u,120,1.5,20,9,0.224137898936894,3483221.8482034
V,120,1.5,20,9,0.342905011937962,3483221.8482034
W,120,1.5,20,9,0.292302006073854,3483221.8482034
u,120,1.5,20,10,0.224137939898026,3483221.8482034
V,120,1.5,20,10,0.342905000377133,3483221.8482034
W,120,1.5,20,10,0.292302362302227,3483221.8482034
u,120,3,1,0,0.140321903210142,NaN
u,120,3,1,1,0.112919821922431,3488682.07248405
V,120,3,1,1,0.169140364072354,3488682.07248405
W,120,3,1,1,0.137053214249069,3488682.07248405
u,120,3,1,2,0.113226188209464,3488676.6965139
V,120,3,1,2,0.168679440666356,3488676.6965139
W,120,3,1,2,0.136029874366429,3488676.6965139
u,120,3,1,3,0.113246939304015,3488676.6868474
V,120,3,1,3,0.168671296030881,3488676.6868474
W,120,3,1,3,0.135999886248193,3488676.6868474
u,120,3,1,4,0.11324822497941,3488676.68681734
V,120,3,1,4,0.168670588528767,3488676.68681734
W,120,3,1,4,0.135998136046234,3488676.68681734
u,120,3,1,5,0.1132483052328,3488676.68681722
V,120,3,1,5,0.168670548919433,3488676.68681722
W,120,3,1,5,0.135998039194906,3488676.68681722
u,120,3,1,6,0.113248310269063,3488676.68681723
V,120,3,1,6,0.168670547441718,3488676.68681723
W,120,3,1,6,0.135998033894882,3488676.68681723
u,120,3,1,7,0.113248310585846,3488676.68681722
V,120,3,1,7,0.168670547441071,3488676.68681722
W,120,3,1,7,0.13599803359764,3488676.68681722
u,120,3,1,8,0.113248310605782,3488676.68681719
V,120,3,1,8,0.16867054744827,3488676.68681719
W,120,3,1,8,0.135998033580167,3488676.68681719
u,120,3,1,9,0.113248310607038,3488676.68681719
V,120,3,1,9,0.168670547449274,3488676.68681719
W,120,3,1,9,0.13599803357908,3488676.68681719
u,120,3,1,10,0.113248310607116,3488676.68681719
V,120,3,1,10,0.168670547449374,3488676.68681719
W,120,3,1,10,0.135998033579004,3488676.68681719
u,120,3,2,0,0.145586208569963,NaN
u,120,3,2,1,0.113681391105892,3482081.61560357
V,120,3,2,1,0.168717548101916,3482081.61560357
W,120,3,2,1,0.152269376722299,3482081.61560357
u,120,3,2,2,0.113646302587206,3482075.84096946
V,120,3,2,2,0.169705263058952,3482075.84096946
W,120,3,2,2,0.15198912262004,3482075.84096946
u,120,3,2,3,0.113640250933687,3482075.83044977
V,120,3,2,3,0.169789465260891,3482075.83044977
W,120,3,2,3,0.152025850774364,3482075.83044977
u,120,3,2,4,0.113639601192672,3482075.83041592
V,120,3,2,4,0.169793201734122,3482075.83041592
W,120,3,2,4,0.152028123053467,3482075.83041592
u,120,3,2,5,0.11363954794512,3482075.83041587
V,120,3,2,5,0.169793372519039,3482075.83041587
W,120,3,2,5,0.152028249898932,3482075.83041587
u,120,3,2,6,0.113639543967158,3482075.83041583
V,120,3,2,6,0.169793380743666,3482075.83041583
W,120,3,2,6,0.152028256920174,3482075.83041583
u,120,3,2,7,0.113639543681088,3482075.83041585
V,120,3,2,7,0.169793381155829,3482075.83041585
W,120,3,2,7,0.152028257312552,3482075.83041585
u,120,3,2,8,0.113639543660863,3482075.83041584
V,120,3,2,8,0.169793381177071,3482075.83041584
W,120,3,2,8,0.152028257334806,3482075.83041584
u,120,3,2,9,0.113639543659441,3482075.83041584
V,120,3,2,9,0.169793381178184,3482075.83041584
W,120,3,2,9,0.152028257336096,3482075.83041584
u,120,3,2,10,0.113639543659345,3482075.83041584
V,120,3,2,10,0.169793381178246,3482075.83041584
W,120,3,2,10,0.152028257336171,3482075.83041584
u,120,3,3,0,0.147322867237112,NaN
u,120,3,3,1,0.110156944064713,3484881.96626012
V,120,3,3,1,0.189031654346791,3484881.96626012
W,120,3,3,1,0.136687573578108,3484881.96626012
u,120,3,3,2,0.110132215888227,3484876.22494413
V,120,3,3,2,0.186300961036986,3484876.22494413
W,120,3,3,2,0.136056542468541,3484876.22494413
u,120,3,3,3,0.110140475298545,3484876.21406232
V,120,3,3,3,0.186179792047255,3484876.21406232
W,120,3,3,3,0.136060854171139,3484876.21406232
u,120,3,3,4,0.110141274967742,3484876.21402761
V,120,3,3,4,0.186172114617823,3484876.21402761
W,120,3,3,4,0.136061093034381,3484876.21402761
u,120,3,3,5,0.110141337779107,3484876.2140275
V,120,3,3,5,0.186171625576803,3484876.2140275
W,120,3,3,5,0.136061101887022,3484876.2140275
u,120,3,3,6,0.110141342382597,3484876.21402753
V,120,3,3,6,0.186171593965072,3484876.21402753
W,120,3,3,6,0.136061102279817,3484876.21402753
u,120,3,3,7,0.110141342710611,3484876.21402752
V,120,3,3,7,0.186171591871363,3484876.21402752
W,120,3,3,7,0.136061102310326,3484876.21402752
u,120,3,3,8,0.110141342733726,3484876.21402751
V,120,3,3,8,0.186171591729083,3484876.21402751
W,120,3,3,8,0.136061102313574,3484876.21402751
u,120,3,3,9,0.110141342735351,3484876.2140275
V,120,3,3,9,0.186171591719191,3484876.2140275
W,120,3,3,9,0.136061102313918,3484876.2140275
u,120,3,3,10,0.110141342735461,3484876.2140275
V,120,3,3,10,0.18617159171849,3484876.2140275
W,120,3,3,10,0.136061102313954,3484876.2140275
u,120,3,4,0,0.147818864046354,NaN
u,120,3,4,1,0.104766454245774,3481269.49565206
V,120,3,4,1,0.171256591667506,3481269.49565206
W,120,3,4,1,0.140763189432562,3481269.49565206
u,120,3,4,2,0.104364319045897,3481264.5651972
V,120,3,4,2,0.171025038623804,3481264.5651972
W,120,3,4,2,0.141160085678785,3481264.5651972
u,120,3,4,3,0.104351212644406,3481264.55581656
V,120,3,4,3,0.171023687522877,3481264.55581656
W,120,3,4,3,0.141225439557161,3481264.55581656
u,120,3,4,4,0.10435068066351,3481264.55578391
V,120,3,4,4,0.171022994125908,3481264.55578391
W,120,3,4,4,0.141230119640566,3481264.55578391
u,120,3,4,5,0.104350658216353,3481264.55578377
V,120,3,4,5,0.171022931699115,3481264.55578377
W,120,3,4,5,0.141230444936005,3481264.55578377
u,120,3,4,6,0.104350657374867,3481264.55578376
V,120,3,4,6,0.171022927383386,3481264.55578376
W,120,3,4,6,0.141230467298182,3481264.55578376
u,120,3,4,7,0.104350657358929,3481264.55578381
V,120,3,4,7,0.171022927120075,3481264.55578381
W,120,3,4,7,0.141230468828108,3481264.55578381
u,120,3,4,8,0.10435065736062,3481264.55578379
V,120,3,4,8,0.171022927105607,3481264.55578379
W,120,3,4,8,0.141230468932606,3481264.55578379
u,120,3,4,9,0.104350657360923,3481264.55578379
V,120,3,4,9,0.17102292710492,3481264.55578379
W,120,3,4,9,0.141230468939745,3481264.55578379
u,120,3,4,10,0.104350657360963,3481264.55578378
V,120,3,4,10,0.171022927104893,3481264.55578378
W,120,3,4,10,0.141230468940235,3481264.55578378
u,120,3,5,0,0.146529678920334,NaN
u,120,3,5,1,0.110398875062135,3485385.37455576
V,120,3,5,1,0.170717348911003,3485385.37455576
W,120,3,5,1,0.130783022512344,3485385.37455576
u,120,3,5,2,0.110413106687802,3485379.37459344
V,120,3,5,2,0.171197564035384,3485379.37459344
W,120,3,5,2,0.132549630026227,3485379.37459344
u,120,3,5,3,0.11041561774405,3485379.36337584
V,120,3,5,3,0.171278627634858,3485379.36337584
W,120,3,5,3,0.132678795102924,3485379.36337584
u,120,3,5,4,0.110415672488311,3485379.3633418
V,120,3,5,4,0.17128271465189,3485379.3633418
W,120,3,5,4,0.132686313364762,3485379.3633418
u,120,3,5,5,0.110415670012474,3485379.3633417
V,120,3,5,5,0.1712829034751,3485379.3633417
W,120,3,5,5,0.132686766893646,3485379.3633417
u,120,3,5,6,0.110415669512287,3485379.3633417
V,120,3,5,6,0.171282911499475,3485379.3633417
W,120,3,5,6,0.132686795132011,3485379.3633417
u,120,3,5,7,0.110415669458416,3485379.36334173
V,120,3,5,7,0.171282911781555,3485379.36334173
W,120,3,5,7,0.132686796933027,3485379.36334173
u,120,3,5,8,0.110415669453448,3485379.3633417
V,120,3,5,8,0.1712829117857,3485379.3633417
W,120,3,5,8,0.132686797050023,3485379.3633417
u,120,3,5,9,0.110415669453019,3485379.36334169
V,120,3,5,9,0.171282911785076,3485379.36334169
W,120,3,5,9,0.132686797057736,3485379.36334169
u,120,3,5,10,0.110415669452985,3485379.36334169
V,120,3,5,10,0.171282911784975,3485379.36334169
W,120,3,5,10,0.132686797058248,3485379.36334169
u,120,3,6,0,0.143690968770998,NaN
u,120,3,6,1,0.114076006036698,3487244.47941583
V,120,3,6,1,0.1685467014204,3487244.47941583
W,120,3,6,1,0.134786189586842,3487244.47941583
u,120,3,6,2,0.114107590519817,3487238.66593135
V,120,3,6,2,0.163993724444792,3487238.66593135
W,120,3,6,2,0.13424643238517,3487238.66593135
u,120,3,6,3,0.114108331124209,3487238.65497904
V,120,3,6,3,0.163848477214511,3487238.65497904
W,120,3,6,3,0.134270031812084,3487238.65497904
u,120,3,6,4,0.114108260011222,3487238.65494488
V,120,3,6,4,0.16384175751971,3487238.65494488
W,120,3,6,4,0.13427071801752,3487238.65494488
u,120,3,6,5,0.114108249188359,3487238.65494474
V,120,3,6,5,0.163841405168328,3487238.65494474
W,120,3,6,5,0.134270692094127,3487238.65494474
u,120,3,6,6,0.114108248102261,3487238.65494475
V,120,3,6,6,0.1638413854124,3487238.65494475
W,120,3,6,6,0.134270686209651,3487238.65494475
u,120,3,6,7,0.114108248006332,3487238.65494473
V,120,3,6,7,0.163841384251302,3487238.65494473
W,120,3,6,7,0.134270685575502,3487238.65494473
u,120,3,6,8,0.114108247998385,3487238.65494477
V,120,3,6,8,0.163841384180306,3487238.65494477
W,120,3,6,8,0.134270685518507,3487238.65494477
u,120,3,6,9,0.114108247997751,3487238.65494475
V,120,3,6,9,0.16384138417581,3487238.65494475
W,120,3,6,9,0.134270685513769,3487238.65494475
u,120,3,6,10,0.114108247997708,3487238.65494476
V,120,3,6,10,0.163841384175514,3487238.65494476
W,120,3,6,10,0.134270685513393,3487238.65494476
u,120,3,7,0,0.151551805935196,NaN
u,120,3,7,1,0.118851774463751,3485607.84852148
V,120,3,7,1,0.162297696094286,3485607.84852148
W,120,3,7,1,0.151315872784808,3485607.84852148
u,120,3,7,2,0.118785667335718,3485602.17775527
V,120,3,7,2,0.161061080046545,3485602.17775527
W,120,3,7,2,0.149906375852945,3485602.17775527
u,120,3,7,3,0.118787972509562,3485602.16646831
V,120,3,7,3,0.161073008327967,3485602.16646831
W,120,3,7,3,0.149918152825412,3485602.16646831
u,120,3,7,4,0.118788332425742,3485602.1664298
V,120,3,7,4,0.161073283751321,3485602.1664298
W,120,3,7,4,0.149920440399078,3485602.1664298
u,120,3,7,5,0.118788367287685,3485602.16642968
V,120,3,7,5,0.161073255481479,3485602.16642968
W,120,3,7,5,0.149920640038123,3485602.16642968
u,120,3,7,6,0.118788370258389,3485602.16642966
V,120,3,7,6,0.161073251264029,3485602.16642966
W,120,3,7,6,0.149920655562683,3485602.16642966
u,120,3,7,7,0.118788370497445,3485602.16642967
V,120,3,7,7,0.16107325086867,3485602.16642967
W,120,3,7,7,0.149920656727103,3485602.16642967
u,120,3,7,8,0.1187883705161,3485602.16642968
V,120,3,7,8,0.161073250836408,3485602.16642968
W,120,3,7,8,0.149920656813113,3485602.16642968
u,120,3,7,9,0.118788370517532,3485602.16642967
V,120,3,7,9,0.161073250833933,3485602.16642967
W,120,3,7,9,0.149920656819416,3485602.16642967
u,120,3,7,10,0.118788370517638,3485602.16642968
V,120,3,7,10,0.161073250833742,3485602.16642968
W,120,3,7,10,0.149920656819874,3485602.16642968
u,120,3,8,0,0.138366552882854,NaN
u,120,3,8,1,0.105175241538729,3478688.9820965
V,120,3,8,1,0.16445831069392,3478688.9820965
W,120,3,8,1,0.143283101844668,3478688.9820965
u,120,3,8,2,0.105303239297994,3478683.16435872
V,120,3,8,2,0.162698418429229,3478683.16435872
W,120,3,8,2,0.142102343980057,3478683.16435872
u,120,3,8,3,0.105316534367005,3478683.15162667
V,120,3,8,3,0.162662243714085,3478683.15162667
W,120,3,8,3,0.142086885270761,3478683.15162667
u,120,3,8,4,0.105317409787113,3478683.1515805
V,120,3,8,4,0.162660900753587,3478683.1515805
W,120,3,8,4,0.142085703362576,3478683.1515805
u,120,3,8,5,0.105317464454068,3478683.15158034
V,120,3,8,5,0.162660876318398,3478683.15158034
W,120,3,8,5,0.142085579279973,3478683.15158034
u,120,3,8,6,0.105317467835066,3478683.1515803
V,120,3,8,6,0.162660879429756,3478683.1515803
W,120,3,8,6,0.142085567139521,3478683.1515803
u,120,3,8,7,0.105317468045173,3478683.15158035
V,120,3,8,7,0.162660879973584,3478683.15158035
W,120,3,8,7,0.142085566041923,3478683.15158035
u,120,3,8,8,0.105317468058372,3478683.15158032
V,120,3,8,8,0.162660880033373,3478683.15158032
W,120,3,8,8,0.142085565948005,3478683.15158032
u,120,3,8,9,0.105317468059206,3478683.15158031
V,120,3,8,9,0.162660880039009,3478683.15158031
W,120,3,8,9,0.14208556594026,3478683.15158031
u,120,3,8,10,0.10531746805926,3478683.15158032
V,120,3,8,10,0.162660880039504,3478683.15158032
W,120,3,8,10,0.142085565939636,3478683.15158032
u,120,3,9,0,0.157718049814673,NaN
u,120,3,9,1,0.112865281775312,3487352.21026102
V,120,3,9,1,0.192016014725933,3487352.21026102
W,120,3,9,1,0.158871122585615,3487352.21026102
u,120,3,9,2,0.112685988828807,3487345.65124731
V,120,3,9,2,0.191786866389272,3487345.65124731
W,120,3,9,2,0.160441986500571,3487345.65124731
u,120,3,9,3,0.112684094990914,3487345.63908927
V,120,3,9,3,0.19182649681813,3487345.63908927
W,120,3,9,3,0.160534791707563,3487345.63908927
u,120,3,9,4,0.112684075417802,3487345.63904777
V,120,3,9,4,0.191830526457437,3487345.63904777
W,120,3,9,4,0.16053995624615,3487345.63904777
u,120,3,9,5,0.112684074382081,3487345.63904762
V,120,3,9,5,0.191830907967514,3487345.63904762
W,120,3,9,5,0.160540282900065,3487345.63904762
u,120,3,9,6,0.112684074162303,3487345.63904764
V,120,3,9,6,0.191830941400848,3487345.63904764
W,120,3,9,6,0.160540305541082,3487345.63904764
u,120,3,9,7,0.112684074130687,3487345.63904763
V,120,3,9,7,0.191830944183237,3487345.63904763
W,120,3,9,7,0.160540307210157,3487345.63904763
u,120,3,9,8,0.11268407412704,3487345.63904762
V,120,3,9,8,0.191830944407912,3487345.63904762
W,120,3,9,8,0.160540307338104,3487345.63904762
u,120,3,9,9,0.112684074126664,3487345.63904762
V,120,3,9,9,0.191830944425745,3487345.63904762
W,120,3,9,9,0.16054030734815,3487345.63904762
u,120,3,9,10,0.112684074126634,3487345.63904762
V,120,3,9,10,0.191830944427154,3487345.63904762
W,120,3,9,10,0.160540307348943,3487345.63904762
u,120,3,10,0,0.138188355706912,NaN
u,120,3,10,1,0.107529953332365,3484973.39425446
V,120,3,10,1,0.194675859968917,3484973.39425446
W,120,3,10,1,0.142694653675259,3484973.39425446
u,120,3,10,2,0.10746045119196,3484967.95787088
V,120,3,10,2,0.194180782005249,3484967.95787088
W,120,3,10,2,0.141902638081266,3484967.95787088
u,120,3,10,3,0.107451783394563,3484967.94741155
V,120,3,10,3,0.194192144156497,3484967.94741155
W,120,3,10,3,0.141872777289327,3484967.94741155
u,120,3,10,4,0.107451024540251,3484967.947377
V,120,3,10,4,0.194192443221811,3484967.947377
W,120,3,10,4,0.141870481830618,3484967.947377
u,120,3,10,5,0.107450968174654,3484967.94737685
V,120,3,10,5,0.194192434731991,3484967.94737685
W,120,3,10,5,0.141870316533777,3484967.94737685
u,120,3,10,6,0.107450964226596,3484967.94737685
V,120,3,10,6,0.194192432779227,3484967.94737685
W,120,3,10,6,0.14187030497488,3484967.94737685
u,120,3,10,7,0.107450963956419,3484967.94737682
V,120,3,10,7,0.194192432574722,3484967.94737682
W,120,3,10,7,0.141870304175338,3484967.94737682
u,120,3,10,8,0.107450963938081,3484967.94737687
V,120,3,10,8,0.194192432556661,3484967.94737687
W,120,3,10,8,0.141870304120261,3484967.94737687
u,120,3,10,9,0.107450963936839,3484967.94737686
V,120,3,10,9,0.194192432555175,3484967.94737686
W,120,3,10,9,0.141870304116476,3484967.94737686
u,120,3,10,10,0.107450963936753,3484967.94737686
V,120,3,10,10,0.194192432555055,3484967.94737686
W,120,3,10,10,0.141870304116218,3484967.94737686
u,120,3,11,0,0.145767230984396,NaN
u,120,3,11,1,0.109891691078311,3488527.90660959
V,120,3,11,1,0.196320996190057,3488527.90660959
W,120,3,11,1,0.143980902765609,3488527.90660959
u,120,3,11,2,0.109723115269954,3488522.92343788
V,120,3,11,2,0.193623959873951,3488522.92343788
W,120,3,11,2,0.146336129427154,3488522.92343788
u,120,3,11,3,0.109719089632536,3488522.9147701
V,120,3,11,3,0.193516583772346,3488522.9147701
W,120,3,11,3,0.146424955450435,3488522.9147701
u,120,3,11,4,0.109719006141314,3488522.91474357
V,120,3,11,4,0.193510309553355,3488522.91474357
W,120,3,11,4,0.146428181712649,3488522.91474357
u,120,3,11,5,0.109719009109648,3488522.91474349
V,120,3,11,5,0.193509920078325,3488522.91474349
W,120,3,11,5,0.146428305230452,3488522.91474349
u,120,3,11,6,0.109719009755619,3488522.91474348
V,120,3,11,6,0.193509895182401,3488522.91474348
W,120,3,11,6,0.146428309935331,3488522.91474348
u,120,3,11,7,0.109719009823843,3488522.91474354
V,120,3,11,7,0.193509893556144,3488522.91474354
W,120,3,11,7,0.146428310098611,3488522.91474354
u,120,3,11,8,0.109719009829889,3488522.91474349
V,120,3,11,8,0.193509893448068,3488522.91474349
W,120,3,11,8,0.146428310102586,3488522.91474349
u,120,3,11,9,0.109719009830384,3488522.91474351
V,120,3,11,9,0.193509893440782,3488522.91474351
W,120,3,11,9,0.146428310102509,3488522.91474351
u,120,3,11,10,0.109719009830423,3488522.91474351
V,120,3,11,10,0.193509893440282,3488522.91474351
W,120,3,11,10,0.146428310102498,3488522.91474351
u,120,3,12,0,0.142964104816012,NaN
u,120,3,12,1,0.108475172294382,3481310.16805264
V,120,3,12,1,0.183788926161422,3481310.16805264
W,120,3,12,1,0.134523331437949,3481310.16805264
u,120,3,12,2,0.10817080814499,3481305.36620967
V,120,3,12,2,0.181830382331626,3481305.36620967
W,120,3,12,2,0.134743888784904,3481305.36620967
u,120,3,12,3,0.108157633766588,3481305.35763101
V,120,3,12,3,0.181769753789118,3481305.35763101
W,120,3,12,3,0.134769788959707,3481305.35763101
u,120,3,12,4,0.108156939265966,3481305.35760424
V,120,3,12,4,0.181766702654047,3481305.35760424
W,120,3,12,4,0.134770705221308,3481305.35760424
u,120,3,12,5,0.108156899791539,3481305.35760414
V,120,3,12,5,0.181766545683125,3481305.35760414
W,120,3,12,5,0.134770726955748,3481305.35760414
u,120,3,12,6,0.108156897407031,3481305.35760416
V,120,3,12,6,0.181766537349907,3481305.35760416
W,120,3,12,6,0.134770726450209,3481305.35760416
u,120,3,12,7,0.108156897255498,3481305.35760413
V,120,3,12,7,0.181766536878188,3481305.35760413
W,120,3,12,7,0.134770726308691,3481305.35760413
u,120,3,12,8,0.108156897245475,3481305.3576041
V,120,3,12,8,0.18176653684902,3481305.3576041
W,120,3,12,8,0.134770726292779,3481305.3576041
u,120,3,12,9,0.108156897244794,3481305.35760416
V,120,3,12,9,0.181766536847041,3481305.35760416
W,120,3,12,9,0.134770726291299,3481305.35760416
u,120,3,12,10,0.108156897244744,3481305.35760416
V,120,3,12,10,0.181766536846896,3481305.35760416
W,120,3,12,10,0.134770726291173,3481305.35760416
u,120,3,13,0,0.143224821490829,NaN
u,120,3,13,1,0.105081976147795,3488870.20901166
V,120,3,13,1,0.168110120149881,3488870.20901166
W,120,3,13,1,0.146392545976506,3488870.20901166
u,120,3,13,2,0.104809610155964,3488864.67941625
V,120,3,13,2,0.165691564181026,3488864.67941625
W,120,3,13,2,0.144545946495387,3488864.67941625
u,120,3,13,3,0.104801560537967,3488864.66660636
V,120,3,13,3,0.165634241145085,3488864.66660636
W,120,3,13,3,0.144511883193827,3488864.66660636
u,120,3,13,4,0.104801273978903,3488864.66655692
V,120,3,13,4,0.16563152300368,3488864.66655692
W,120,3,13,4,0.144510809088079,3488864.66655692
u,120,3,13,5,0.10480126601128,3488864.66655672
