factor,dim,SNR,seed,iteration,stat_err,optim_loss
V,90,24,1,2,0.017574582851046,1476539.74384547
W,90,24,1,2,0.0134598354951435,1476539.74384547
u,90,24,1,3,0.0143719738856207,1476539.74384668
V,90,24,1,3,0.0175745858373164,1476539.74384668
W,90,24,1,3,0.0134598354049635,1476539.74384668
u,90,24,1,4,0.0143719738857907,1476539.74384669
V,90,24,1,4,0.0175745858414157,1476539.74384669
W,90,24,1,4,0.0134598354043202,1476539.74384669
u,90,24,1,5,0.0143719738857907,1476539.74384669
V,90,24,1,5,0.017574585841403,1476539.74384669
W,90,24,1,5,0.0134598354043531,1476539.74384669
u,90,24,1,6,0.014371973885783,1476539.74384669
V,90,24,1,6,0.0175745858414093,1476539.74384669
W,90,24,1,6,0.0134598354043202,1476539.74384669
u,90,24,1,7,0.014371973885783,1476539.74384669
V,90,24,1,7,0.0175745858413841,1476539.74384669
W,90,24,1,7,0.0134598354043202,1476539.74384669
u,90,24,1,8,0.0143719738857984,1476539.74384669
V,90,24,1,8,0.0175745858413714,1476539.74384669
W,90,24,1,8,0.0134598354043696,1476539.74384669
u,90,24,1,9,0.0143719738858061,1476539.74384669
V,90,24,1,9,0.017574585841403,1476539.74384669
W,90,24,1,9,0.0134598354043449,1476539.74384669
u,90,24,1,10,0.0143719738857907,1476539.74384669
V,90,24,1,10,0.0175745858413967,1476539.74384669
W,90,24,1,10,0.0134598354043037,1476539.74384669
u,90,24,2,0,0.0142456716099582,NaN
u,90,24,2,1,0.0138999827616503,1474837.02417604
V,90,24,2,1,0.0186880877713566,1474837.02417604
W,90,24,2,1,0.0145543683578269,1474837.02417604
u,90,24,2,2,0.0138999166846374,1474837.02419161
V,90,24,2,2,0.0186840056989888,1474837.02419161
W,90,24,2,2,0.0145548502256246,1474837.02419161
u,90,24,2,3,0.013899916656445,1474837.02419272
V,90,24,2,3,0.0186840019759834,1474837.02419272
W,90,24,2,3,0.0145548509308062,1474837.02419272
u,90,24,2,4,0.0138999166564291,1474837.02419273
V,90,24,2,4,0.0186840019723237,1474837.02419273
W,90,24,2,4,0.0145548509311189,1474837.02419273
u,90,24,2,5,0.0138999166564211,1474837.02419273
V,90,24,2,5,0.0186840019723356,1474837.02419273
W,90,24,2,5,0.0145548509311341,1474837.02419273
u,90,24,2,6,0.0138999166564291,1474837.02419274
V,90,24,2,6,0.0186840019723059,1474837.02419274
W,90,24,2,6,0.0145548509311646,1474837.02419274
u,90,24,2,7,0.0138999166564211,1474837.02419274
V,90,24,2,7,0.0186840019723178,1474837.02419274
W,90,24,2,7,0.0145548509311418,1474837.02419274
u,90,24,2,8,0.0138999166564211,1474837.02419273
V,90,24,2,8,0.0186840019723534,1474837.02419273
W,90,24,2,8,0.014554850931157,1474837.02419273
u,90,24,2,9,0.0138999166564291,1474837.02419273
V,90,24,2,9,0.0186840019723356,1474837.02419273
W,90,24,2,9,0.0145548509311494,1474837.02419273
u,90,24,2,10,0.0138999166564211,1474837.02419274
V,90,24,2,10,0.0186840019723416,1474837.02419274
W,90,24,2,10,0.014554850931157,1474837.02419274
u,90,24,3,0,0.0141614652549465,NaN
u,90,24,3,1,0.0139865037378866,1472507.30251341
V,90,24,3,1,0.0193754257710176,1472507.30251341
W,90,24,3,1,0.0142088965725039,1472507.30251341
u,90,24,3,2,0.0139864904533068,1472507.30264669
V,90,24,3,2,0.0193762614624423,1472507.30264669
W,90,24,3,2,0.0142103930724545,1472507.30264669
u,90,24,3,3,0.0139864904650219,1472507.30264788
V,90,24,3,3,0.0193762637038096,1472507.30264788
W,90,24,3,3,0.0142103947659634,1472507.30264788
u,90,24,3,4,0.0139864904650537,1472507.30264787
V,90,24,3,4,0.0193762637064964,1472507.30264787
W,90,24,3,4,0.0142103947678774,1472507.30264787
u,90,24,3,5,0.0139864904650378,1472507.30264787
V,90,24,3,5,0.0193762637064677,1472507.30264787
W,90,24,3,5,0.0142103947678383,1472507.30264787
u,90,24,3,6,0.0139864904650537,1472507.30264787
V,90,24,3,6,0.0193762637064964,1472507.30264787
W,90,24,3,6,0.0142103947678696,1472507.30264787
u,90,24,3,7,0.0139864904650537,1472507.30264787
V,90,24,3,7,0.0193762637064964,1472507.30264787
W,90,24,3,7,0.0142103947678774,1472507.30264787
u,90,24,3,8,0.0139864904650457,1472507.30264787
V,90,24,3,8,0.0193762637064563,1472507.30264787
W,90,24,3,8,0.0142103947678383,1472507.30264787
u,90,24,3,9,0.0139864904650457,1472507.30264787
V,90,24,3,9,0.0193762637064792,1472507.30264787
W,90,24,3,9,0.0142103947678461,1472507.30264787
u,90,24,3,10,0.0139864904650537,1472507.30264787
V,90,24,3,10,0.0193762637064849,1472507.30264787
W,90,24,3,10,0.0142103947678774,1472507.30264787
u,90,24,4,0,0.0132473826273589,NaN
u,90,24,4,1,0.0132061216335142,1474254.27822191
V,90,24,4,1,0.0191414978344076,1474254.27822191
W,90,24,4,1,0.0163858436824821,1474254.27822191
u,90,24,4,2,0.0132061488698195,1474254.2783065
V,90,24,4,2,0.019144345993102,1474254.2783065
W,90,24,4,2,0.0163901157398269,1474254.2783065
u,90,24,4,3,0.0132061488942141,1474254.27830784
V,90,24,4,3,0.0191443465499108,1474254.27830784
W,90,24,4,3,0.0163901183055693,1474254.27830784
u,90,24,4,4,0.0132061488942225,1474254.27830784
V,90,24,4,4,0.0191443465492034,1474254.27830784
W,90,24,4,4,0.0163901183073709,1474254.27830784
u,90,24,4,5,0.0132061488942477,1474254.27830784
V,90,24,4,5,0.0191443465492034,1474254.27830784
W,90,24,4,5,0.0163901183073438,1474254.27830784
u,90,24,4,6,0.0132061488942477,1474254.27830784
V,90,24,4,6,0.0191443465492208,1474254.27830784
W,90,24,4,6,0.0163901183073641,1474254.27830784
u,90,24,4,7,0.0132061488942477,1474254.27830784
V,90,24,4,7,0.0191443465492266,1474254.27830784
W,90,24,4,7,0.0163901183073709,1474254.27830784
u,90,24,4,8,0.0132061488942477,1474254.27830784
V,90,24,4,8,0.0191443465492266,1474254.27830784
W,90,24,4,8,0.0163901183073709,1474254.27830784
u,90,24,4,9,0.0132061488942477,1474254.27830784
V,90,24,4,9,0.0191443465492034,1474254.27830784
W,90,24,4,9,0.0163901183073505,1474254.27830784
u,90,24,4,10,0.0132061488942477,1474254.27830784
V,90,24,4,10,0.0191443465492382,1474254.27830784
W,90,24,4,10,0.0163901183073573,1474254.27830784
u,90,24,5,0,0.0143537007635193,NaN
u,90,24,5,1,0.0143901689646745,1472934.2329721
V,90,24,5,1,0.0187234689749876,1472934.2329721
W,90,24,5,1,0.0138257872518576,1472934.2329721
u,90,24,5,2,0.0143902053745961,1472934.23288421
V,90,24,5,2,0.0187203477973528,1472934.23288421
W,90,24,5,2,0.0138228645986846,1472934.23288421
u,90,24,5,3,0.0143902053917759,1472934.2328854
V,90,24,5,3,0.0187203465439927,1472934.2328854
W,90,24,5,3,0.013822861637792,1472934.2328854
u,90,24,5,4,0.0143902053917836,1472934.23288539
V,90,24,5,4,0.0187203465439215,1472934.23288539
W,90,24,5,4,0.0138228616346438,1472934.23288539
u,90,24,5,5,0.0143902053917836,1472934.23288539
V,90,24,5,5,0.0187203465438741,1472934.23288539
W,90,24,5,5,0.0138228616347161,1472934.23288539
u,90,24,5,6,0.0143902053918067,1472934.23288539
V,90,24,5,6,0.0187203465438563,1472934.23288539
W,90,24,5,6,0.0138228616347,1472934.23288539
u,90,24,5,7,0.014390205391799,1472934.23288539
V,90,24,5,7,0.01872034654388,1472934.23288539
W,90,24,5,7,0.0138228616346759,1472934.23288539
u,90,24,5,8,0.0143902053917913,1472934.23288539
V,90,24,5,8,0.0187203465439037,1472934.23288539
W,90,24,5,8,0.013822861634692,1472934.23288539
u,90,24,5,9,0.0143902053917836,1472934.23288539
V,90,24,5,9,0.0187203465438859,1472934.23288539
W,90,24,5,9,0.0138228616347,1472934.23288539
u,90,24,5,10,0.0143902053917913,1472934.23288539
V,90,24,5,10,0.0187203465438563,1472934.23288539
W,90,24,5,10,0.013822861634684,1472934.23288539
u,90,24,6,0,0.0146279782617392,NaN
u,90,24,6,1,0.0146764366947849,1471575.95117526
V,90,24,6,1,0.0179991100670736,1471575.95117526
W,90,24,6,1,0.0156017369682783,1471575.95117526
u,90,24,6,2,0.0146764993945687,1471575.95133748
V,90,24,6,2,0.0179982772495991,1471575.95133748
W,90,24,6,2,0.0155988200020126,1471575.95133748
u,90,24,6,3,0.0146764994322062,1471575.95133883
V,90,24,6,3,0.0179982764681649,1471575.95133883
W,90,24,6,3,0.0155988188603359,1471575.95133883
u,90,24,6,4,0.0146764994322516,1471575.95133883
V,90,24,6,4,0.0179982764665737,1471575.95133883
W,90,24,6,4,0.0155988188598235,1471575.95133883
u,90,24,6,5,0.0146764994322365,1471575.95133883
V,90,24,6,5,0.0179982764665922,1471575.95133883
W,90,24,6,5,0.0155988188598662,1471575.95133883
u,90,24,6,6,0.0146764994322365,1471575.95133883
V,90,24,6,6,0.0179982764666045,1471575.95133883
W,90,24,6,6,0.0155988188598662,1471575.95133883
u,90,24,6,7,0.0146764994322365,1471575.95133883
V,90,24,6,7,0.0179982764666169,1471575.95133883
W,90,24,6,7,0.015598818859852,1471575.95133883
u,90,24,6,8,0.0146764994322365,1471575.95133883
V,90,24,6,8,0.0179982764665984,1471575.95133883
W,90,24,6,8,0.0155988188598378,1471575.95133883
u,90,24,6,9,0.0146764994322365,1471575.95133883
V,90,24,6,9,0.0179982764666415,1471575.95133883
W,90,24,6,9,0.0155988188598307,1471575.95133883
u,90,24,6,10,0.0146764994322365,1471575.95133883
V,90,24,6,10,0.0179982764666169,1471575.95133883
W,90,24,6,10,0.0155988188598378,1471575.95133883
u,90,24,7,0,0.0144324018827052,NaN
u,90,24,7,1,0.0144697811679622,1474526.34174758
V,90,24,7,1,0.0178877958007626,1474526.34174758
W,90,24,7,1,0.0146868447344544,1474526.34174758
u,90,24,7,2,0.0144698949718986,1474526.34174024
V,90,24,7,2,0.0178833537718962,1474526.34174024
W,90,24,7,2,0.014688102404262,1474526.34174024
u,90,24,7,3,0.0144698950463998,1474526.34174141
V,90,24,7,3,0.017883349069258,1474526.34174141
W,90,24,7,3,0.014688103614068,1474526.34174141
u,90,24,7,4,0.0144698950464459,1474526.34174141
V,90,24,7,4,0.017883349064106,1474526.34174141
W,90,24,7,4,0.0146881036151186,1474526.34174141
u,90,24,7,5,0.0144698950464536,1474526.3417414
V,90,24,7,5,0.0178833490640626,1474526.3417414
W,90,24,7,5,0.0146881036150959,1474526.3417414
u,90,24,7,6,0.0144698950464382,1474526.3417414
V,90,24,7,6,0.0178833490640936,1474526.3417414
W,90,24,7,6,0.0146881036150884,1474526.3417414
u,90,24,7,7,0.0144698950464689,1474526.34174141
V,90,24,7,7,0.0178833490641309,1474526.34174141
W,90,24,7,7,0.0146881036150959,1474526.34174141
u,90,24,7,8,0.0144698950464612,1474526.3417414
V,90,24,7,8,0.0178833490640688,1474526.3417414
W,90,24,7,8,0.0146881036150884,1474526.3417414
u,90,24,7,9,0.0144698950464612,1474526.34174141
V,90,24,7,9,0.0178833490640998,1474526.34174141
W,90,24,7,9,0.0146881036150884,1474526.34174141
u,90,24,7,10,0.0144698950464459,1474526.34174141
V,90,24,7,10,0.0178833490640936,1474526.34174141
W,90,24,7,10,0.014688103615111,1474526.34174141
u,90,24,8,0,0.0142338748544083,NaN
u,90,24,8,1,0.0144896252725887,1471017.37741562
V,90,24,8,1,0.0192934637262994,1471017.37741562
W,90,24,8,1,0.0148059310517076,1471017.37741562
u,90,24,8,2,0.0144897608471024,1471017.37703627
V,90,24,8,2,0.0192974309346614,1471017.37703627
W,90,24,8,2,0.0148032438456266,1471017.37703627
u,90,24,8,3,0.0144897609251866,1471017.37703723
V,90,24,8,3,0.0192974343980681,1471017.37703723
W,90,24,8,3,0.014803242598401,1471017.37703723
u,90,24,8,4,0.0144897609252632,1471017.37703723
V,90,24,8,4,0.0192974344016862,1471017.37703723
W,90,24,8,4,0.0148032425975761,1471017.37703723
u,90,24,8,5,0.0144897609252555,1471017.37703723
V,90,24,8,5,0.0192974344017092,1471017.37703723
W,90,24,8,5,0.0148032425975311,1471017.37703723
u,90,24,8,6,0.0144897609252402,1471017.37703723
V,90,24,8,6,0.0192974344017207,1471017.37703723
W,90,24,8,6,0.0148032425975161,1471017.37703723
u,90,24,8,7,0.0144897609252632,1471017.37703723
V,90,24,8,7,0.019297434401692,1471017.37703723
W,90,24,8,7,0.0148032425975536,1471017.37703723
u,90,24,8,8,0.0144897609252632,1471017.37703723
V,90,24,8,8,0.0192974344016805,1471017.37703723
W,90,24,8,8,0.0148032425975461,1471017.37703723
u,90,24,8,9,0.0144897609252555,1471017.37703723
V,90,24,8,9,0.0192974344016747,1471017.37703723
W,90,24,8,9,0.0148032425975761,1471017.37703723
u,90,24,8,10,0.0144897609252555,1471017.37703723
V,90,24,8,10,0.0192974344016747,1471017.37703723
W,90,24,8,10,0.0148032425975386,1471017.37703723
u,90,24,9,0,0.014534294818435,NaN
u,90,24,9,1,0.0145521458813701,1475790.33489214
V,90,24,9,1,0.018735114277714,1475790.33489214
W,90,24,9,1,0.0149910424862333,1475790.33489214
u,90,24,9,2,0.0145522203195197,1475790.33485293
V,90,24,9,2,0.0187348165477505,1475790.33485293
W,90,24,9,2,0.0149953392011727,1475790.33485293
u,90,24,9,3,0.0145522203920355,1475790.33485405
V,90,24,9,3,0.0187348161756045,1475790.33485405
W,90,24,9,3,0.0149953412079137,1475790.33485405
u,90,24,9,4,0.0145522203921423,1475790.33485405
V,90,24,9,4,0.0187348161750594,1475790.33485405
W,90,24,9,4,0.0149953412091574,1475790.33485405
u,90,24,9,5,0.0145522203921423,1475790.33485406
V,90,24,9,5,0.0187348161750357,1475790.33485406
W,90,24,9,5,0.0149953412090982,1475790.33485406
u,90,24,9,6,0.0145522203921423,1475790.33485405
V,90,24,9,6,0.0187348161750416,1475790.33485405
W,90,24,9,6,0.0149953412091352,1475790.33485405
u,90,24,9,7,0.0145522203921347,1475790.33485405
V,90,24,9,7,0.0187348161750298,1475790.33485405
W,90,24,9,7,0.0149953412091352,1475790.33485405
u,90,24,9,8,0.0145522203921347,1475790.33485405
V,90,24,9,8,0.0187348161750179,1475790.33485405
W,90,24,9,8,0.0149953412091278,1475790.33485405
u,90,24,9,9,0.0145522203921271,1475790.33485405
V,90,24,9,9,0.0187348161750239,1475790.33485405
W,90,24,9,9,0.0149953412091426,1475790.33485405
u,90,24,9,10,0.0145522203921347,1475790.33485406
V,90,24,9,10,0.0187348161750416,1475790.33485406
W,90,24,9,10,0.0149953412091204,1475790.33485406
u,90,24,10,0,0.0135939609764338,NaN
u,90,24,10,1,0.0137417970702699,1475312.88905379
V,90,24,10,1,0.0188963126923905,1475312.88905379
W,90,24,10,1,0.0148588166599661,1475312.88905379
u,90,24,10,2,0.0137419498533854,1475312.88893603
V,90,24,10,2,0.01889407732102,1475312.88893603
W,90,24,10,2,0.0148536747813456,1475312.88893603
u,90,24,10,3,0.0137419499716358,1475312.88893702
V,90,24,10,3,0.018894077141216,1475312.88893702
W,90,24,10,3,0.0148536732493224,1475312.88893702
u,90,24,10,4,0.0137419499717893,1475312.88893701
V,90,24,10,4,0.0188940771421208,1475312.88893701
W,90,24,10,4,0.014853673249158,1475312.88893701
u,90,24,10,5,0.0137419499717489,1475312.88893702
V,90,24,10,5,0.0188940771421384,1475312.88893702
W,90,24,10,5,0.0148536732491729,1475312.88893702
u,90,24,10,6,0.0137419499717651,1475312.88893702
V,90,24,10,6,0.0188940771421443,1475312.88893702
W,90,24,10,6,0.0148536732491505,1475312.88893702
u,90,24,10,7,0.0137419499717893,1475312.88893702
V,90,24,10,7,0.0188940771421325,1475312.88893702
W,90,24,10,7,0.014853673249158,1475312.88893702
u,90,24,10,8,0.0137419499717731,1475312.88893701
V,90,24,10,8,0.018894077142109,1475312.88893701
W,90,24,10,8,0.0148536732492103,1475312.88893701
u,90,24,10,9,0.0137419499717974,1475312.88893701
V,90,24,10,9,0.0188940771421443,1475312.88893701
W,90,24,10,9,0.0148536732491954,1475312.88893701
u,90,24,10,10,0.0137419499717651,1475312.88893702
V,90,24,10,10,0.0188940771421325,1475312.88893702
W,90,24,10,10,0.0148536732491729,1475312.88893702
u,90,24,11,0,0.0146702450531591,NaN
u,90,24,11,1,0.014566202406384,1476307.96590309
V,90,24,11,1,0.0197188432636876,1476307.96590309
W,90,24,11,1,0.0149079073710226,1476307.96590309
u,90,24,11,2,0.0145662009113599,1476307.96602764
V,90,24,11,2,0.019718723267313,1476307.96602764
W,90,24,11,2,0.0149041647379654,1476307.96602764
u,90,24,11,3,0.0145662008892739,1476307.96602894
V,90,24,11,3,0.0197187226831029,1476307.96602894
W,90,24,11,3,0.014904161368793,1476307.96602894
u,90,24,11,4,0.0145662008892358,1476307.96602895
V,90,24,11,4,0.0197187226824499,1476307.96602895
W,90,24,11,4,0.0149041613654339,1476307.96602895
u,90,24,11,5,0.0145662008892358,1476307.96602895
V,90,24,11,5,0.0197187226824556,1476307.96602895
W,90,24,11,5,0.0149041613654264,1476307.96602895
u,90,24,11,6,0.0145662008892358,1476307.96602895
V,90,24,11,6,0.0197187226824162,1476307.96602895
W,90,24,11,6,0.0149041613654264,1476307.96602895
u,90,24,11,7,0.0145662008892358,1476307.96602895
V,90,24,11,7,0.0197187226824331,1476307.96602895
W,90,24,11,7,0.0149041613653966,1476307.96602895
u,90,24,11,8,0.0145662008892358,1476307.96602895
V,90,24,11,8,0.0197187226824387,1476307.96602895
W,90,24,11,8,0.0149041613654115,1476307.96602895
u,90,24,11,9,0.0145662008892434,1476307.96602895
V,90,24,11,9,0.0197187226824725,1476307.96602895
W,90,24,11,9,0.0149041613653892,1476307.96602895
u,90,24,11,10,0.0145662008892434,1476307.96602895
V,90,24,11,10,0.0197187226824218,1476307.96602895
W,90,24,11,10,0.0149041613654041,1476307.96602895
u,90,24,12,0,0.0142784361217217,NaN
u,90,24,12,1,0.0143107993344361,1472020.42677844
V,90,24,12,1,0.0186613931360886,1472020.42677844
W,90,24,12,1,0.0151733656542599,1472020.42677844
u,90,24,12,2,0.0143109470345543,1472020.42666817
V,90,24,12,2,0.0186582959711279,1472020.42666817
W,90,24,12,2,0.0151706498317371,1472020.42666817
u,90,24,12,3,0.014310947161708,1472020.42666903
V,90,24,12,3,0.0186582931459332,1472020.42666903
W,90,24,12,3,0.0151706476977013,1472020.42666903
u,90,24,12,4,0.0143109471618244,1472020.42666903
V,90,24,12,4,0.0186582931432382,1472020.42666903
W,90,24,12,4,0.01517064769555,1472020.42666903
u,90,24,12,5,0.0143109471618166,1472020.42666903
V,90,24,12,5,0.0186582931432322,1472020.42666903
W,90,24,12,5,0.0151706476955647,1472020.42666903
u,90,24,12,6,0.0143109471618166,1472020.42666903
V,90,24,12,6,0.0186582931432441,1472020.42666903
W,90,24,12,6,0.0151706476955793,1472020.42666903
u,90,24,12,7,0.0143109471618322,1472020.42666903
V,90,24,12,7,0.0186582931432382,1472020.42666903
W,90,24,12,7,0.0151706476955647,1472020.42666903
u,90,24,12,8,0.0143109471618244,1472020.42666903
V,90,24,12,8,0.0186582931432263,1472020.42666903
W,90,24,12,8,0.015170647695572,1472020.42666903
u,90,24,12,9,0.0143109471618166,1472020.42666903
V,90,24,12,9,0.0186582931432441,1472020.42666903
W,90,24,12,9,0.0151706476955647,1472020.42666903
u,90,24,12,10,0.0143109471618322,1472020.42666903
V,90,24,12,10,0.0186582931431965,1472020.42666903
W,90,24,12,10,0.0151706476955647,1472020.42666903
u,90,24,13,0,0.0143985599496715,NaN
u,90,24,13,1,0.0144854569664503,1474910.27500044
V,90,24,13,1,0.0186877932864122,1474910.27500044
W,90,24,13,1,0.0161156007736473,1474910.27500044
u,90,24,13,2,0.0144855233437471,1474910.27510031
V,90,24,13,2,0.0186881533199482,1474910.27510031
W,90,24,13,2,0.0161183003988653,1474910.27510031
u,90,24,13,3,0.0144855233830535,1474910.27510138
V,90,24,13,3,0.018688152417065,1474910.27510138
W,90,24,13,3,0.016118302850814,1474910.27510138
u,90,24,13,4,0.0144855233831071,1474910.27510138
V,90,24,13,4,0.0186881524157226,1474910.27510138
W,90,24,13,4,0.0161183028530316,1474910.27510138
u,90,24,13,5,0.0144855233831071,1474910.27510138
V,90,24,13,5,0.0186881524157166,1474910.27510138
W,90,24,13,5,0.0161183028530522,1474910.27510138
u,90,24,13,6,0.0144855233831071,1474910.27510138
V,90,24,13,6,0.0186881524157404,1474910.27510138
W,90,24,13,6,0.0161183028530316,1474910.27510138
u,90,24,13,7,0.0144855233831071,1474910.27510138
V,90,24,13,7,0.0186881524157048,1474910.27510138
W,90,24,13,7,0.0161183028530316,1474910.27510138
u,90,24,13,8,0.0144855233831071,1474910.27510138
V,90,24,13,8,0.0186881524157226,1474910.27510138
W,90,24,13,8,0.0161183028530178,1474910.27510138
u,90,24,13,9,0.0144855233831071,1474910.27510138
V,90,24,13,9,0.0186881524157523,1474910.27510138
W,90,24,13,9,0.0161183028529971,1474910.27510138
u,90,24,13,10,0.0144855233830994,1474910.27510138
V,90,24,13,10,0.0186881524156988,1474910.27510138
W,90,24,13,10,0.0161183028530522,1474910.27510138
u,90,24,14,0,0.0138676196528988,NaN
u,90,24,14,1,0.0136742709103843,1473330.54320349
V,90,24,14,1,0.0178514105520691,1473330.54320349
W,90,24,14,1,0.0158243318111547,1473330.54320349
u,90,24,14,2,0.013674243514271,1473330.54324545
V,90,24,14,2,0.0178509336717828,1473330.54324545
W,90,24,14,2,0.0158266918944631,1473330.54324545
u,90,24,14,3,0.0136742435117544,1473330.5432464
V,90,24,14,3,0.0178509320246289,1473330.5432464
W,90,24,14,3,0.0158266945217455,1473330.5432464
u,90,24,14,4,0.0136742435117868,1473330.5432464
V,90,24,14,4,0.0178509320229126,1473330.5432464
W,90,24,14,4,0.015826694524495,1473330.5432464
u,90,24,14,5,0.0136742435117625,1473330.5432464
V,90,24,14,5,0.0178509320229064,1473330.5432464
W,90,24,14,5,0.015826694524495,1473330.5432464
u,90,24,14,6,0.0136742435117625,1473330.5432464
V,90,24,14,6,0.0178509320228877,1473330.5432464
W,90,24,14,6,0.015826694524495,1473330.5432464
u,90,24,14,7,0.0136742435117625,1473330.5432464
V,90,24,14,7,0.0178509320229126,1473330.5432464
W,90,24,14,7,0.015826694524509,1473330.5432464
u,90,24,14,8,0.0136742435117544,1473330.5432464
V,90,24,14,8,0.0178509320229188,1473330.5432464
W,90,24,14,8,0.015826694524495,1473330.5432464
u,90,24,14,9,0.0136742435117544,1473330.5432464
V,90,24,14,9,0.017850932022925,1473330.5432464
W,90,24,14,9,0.015826694524502,1473330.5432464
u,90,24,14,10,0.0136742435117706,1473330.5432464
V,90,24,14,10,0.0178509320229126,1473330.5432464
W,90,24,14,10,0.015826694524481,1473330.5432464
u,90,24,15,0,0.0128738854458148,NaN
u,90,24,15,1,0.0130595034689228,1468845.92845651
V,90,24,15,1,0.0192379404530236,1468845.92845651
W,90,24,15,1,0.0156265981541622,1468845.92845651
u,90,24,15,2,0.0130596195150707,1468845.92861891
V,90,24,15,2,0.0192358072225572,1468845.92861891
W,90,24,15,2,0.0156294867640142,1468845.92861891
u,90,24,15,3,0.0130596195739534,1468845.92861992
V,90,24,15,3,0.019235805293937,1468845.92861992
W,90,24,15,3,0.0156294891783736,1468845.92861992
u,90,24,15,4,0.0130596195739789,1468845.92861992
V,90,24,15,4,0.0192358052919924,1468845.92861992
W,90,24,15,4,0.0156294891805754,1468845.92861992
u,90,24,15,5,0.0130596195739789,1468845.92861992
V,90,24,15,5,0.0192358052919981,1468845.92861992
W,90,24,15,5,0.0156294891805612,1468845.92861992
u,90,24,15,6,0.0130596195739704,1468845.92861992
V,90,24,15,6,0.0192358052919693,1468845.92861992
W,90,24,15,6,0.0156294891805541,1468845.92861992
u,90,24,15,7,0.0130596195739789,1468845.92861992
V,90,24,15,7,0.0192358052919404,1468845.92861992
W,90,24,15,7,0.0156294891805399,1468845.92861992
u,90,24,15,8,0.0130596195739619,1468845.92861992
V,90,24,15,8,0.0192358052919866,1468845.92861992
W,90,24,15,8,0.0156294891805328,1468845.92861992
u,90,24,15,9,0.0130596195739874,1468845.92861992
V,90,24,15,9,0.019235805291975,1468845.92861992
W,90,24,15,9,0.0156294891805541,1468845.92861992
u,90,24,15,10,0.0130596195739704,1468845.92861992
V,90,24,15,10,0.0192358052919808,1468845.92861992
W,90,24,15,10,0.0156294891805328,1468845.92861992
u,90,24,16,0,0.0140699122592152,NaN
u,90,24,16,1,0.0140282546626657,1471441.52734408
V,90,24,16,1,0.0183422898553712,1471441.52734408
W,90,24,16,1,0.0158988475063416,1471441.52734408
u,90,24,16,2,0.0140283693915755,1471441.5272487
V,90,24,16,2,0.0183375627708607,1471441.5272487
W,90,24,16,2,0.0158968899822943,1471441.5272487
u,90,24,16,3,0.0140283695169308,1471441.52725011
V,90,24,16,3,0.0183375602870935,1471441.52725011
W,90,24,16,3,0.0158968874796851,1471441.52725011
u,90,24,16,4,0.0140283695171287,1471441.5272501
V,90,24,16,4,0.018337560285332,1471441.5272501
W,90,24,16,4,0.015896887476843,1471441.5272501
u,90,24,16,5,0.014028369517097,1471441.5272501
V,90,24,16,5,0.0183375602852957,1471441.5272501
W,90,24,16,5,0.0158968874768151,1471441.5272501
u,90,24,16,6,0.0140283695171049,1471441.5272501
V,90,24,16,6,0.0183375602853078,1471441.5272501
W,90,24,16,6,0.0158968874768151,1471441.5272501
u,90,24,16,7,0.0140283695171049,1471441.5272501
V,90,24,16,7,0.0183375602852896,1471441.5272501
W,90,24,16,7,0.0158968874768221,1471441.5272501
u,90,24,16,8,0.0140283695171208,1471441.5272501
V,90,24,16,8,0.0183375602852896,1471441.5272501
W,90,24,16,8,0.015896887476836,1471441.5272501
u,90,24,16,9,0.0140283695171128,1471441.5272501
V,90,24,16,9,0.0183375602852957,1471441.5272501
W,90,24,16,9,0.0158968874768081,1471441.5272501
u,90,24,16,10,0.0140283695171049,1471441.5272501
V,90,24,16,10,0.0183375602852896,1471441.5272501
W,90,24,16,10,0.015896887476836,1471441.5272501
u,90,24,17,0,0.0137715117329454,NaN
u,90,24,17,1,0.0138761183118191,1474014.60692115
V,90,24,17,1,0.019588513516771,1474014.60692115
W,90,24,17,1,0.0143005081826329,1474014.60692115
u,90,24,17,2,0.0138762575706818,1474014.60697391
V,90,24,17,2,0.0195898040243062,1474014.60697391
W,90,24,17,2,0.014302482829611,1474014.60697391
u,90,24,17,3,0.0138762576998516,1474014.60697517
V,90,24,17,3,0.0195898054790004,1474014.60697517
W,90,24,17,3,0.014302483327886,1474014.60697517
u,90,24,17,4,0.0138762576999556,1474014.60697518
V,90,24,17,4,0.0195898054809892,1474014.60697518
W,90,24,17,4,0.0143024833282431,1474014.60697518
u,90,24,17,5,0.0138762576999716,1474014.60697518
V,90,24,17,5,0.0195898054809665,1474014.60697518
W,90,24,17,5,0.014302483328212,1474014.60697518
u,90,24,17,6,0.0138762576999636,1474014.60697518
V,90,24,17,6,0.0195898054809439,1474014.60697518
W,90,24,17,6,0.014302483328212,1474014.60697518
u,90,24,17,7,0.0138762576999796,1474014.60697518
V,90,24,17,7,0.0195898054809892,1474014.60697518
W,90,24,17,7,0.0143024833281887,1474014.60697518
u,90,24,17,8,0.0138762576999716,1474014.60697518
V,90,24,17,8,0.0195898054809382,1474014.60697518
W,90,24,17,8,0.0143024833281965,1474014.60697518
u,90,24,17,9,0.0138762576999636,1474014.60697518
V,90,24,17,9,0.0195898054809665,1474014.60697518
W,90,24,17,9,0.0143024833282275,1474014.60697518
u,90,24,17,10,0.0138762576999716,1474014.60697518
V,90,24,17,10,0.0195898054809779,1474014.60697518
W,90,24,17,10,0.0143024833282198,1474014.60697518
