method,FactorNumber,RowInd,Val
JisstPCA,1,2,0.108607100923078
JisstPCA,1,3,0.0351434533961772
JisstPCA,1,4,0.119543218994616
JisstPCA,1,5,0.133014864925391
JisstPCA,1,6,0.0010967609102544
JisstPCA,1,7,0.0514568177259535
JisstPCA,1,8,0.108802678576561
JisstPCA,1,9,0.035824685188944
JisstPCA,1,10,0.0478993034469051
JisstPCA,1,11,0.118815685125919
JisstPCA,1,12,0.0533920288605868
JisstPCA,1,13,0.0545301633687085
JisstPCA,1,14,0.0315067918648258
JisstPCA,1,15,0.00557335242832035
JisstPCA,1,16,0.0976481579578263
JisstPCA,1,17,0.0086942167918011
JisstPCA,1,18,-0.000500308435800463
JisstPCA,1,19,0.0332009347838169
JisstPCA,1,20,0.131771620035527
JisstPCA,1,21,0.145132229049538
JisstPCA,1,22,0.0410728453138036
JisstPCA,1,23,0.0364870981907875
JisstPCA,1,24,0.10732118559492
JisstPCA,1,25,0.0732873957638917
JisstPCA,1,26,0.117737195778206
JisstPCA,1,27,0.0407205872520749
JisstPCA,1,28,0.0616316862183201
JisstPCA,1,29,0.00319492572941431
JisstPCA,1,30,0.0131114547507915
JisstPCA,1,31,0.11072416659476
JisstPCA,1,32,0.121946924010605
JisstPCA,1,33,0.0342881425584794
JisstPCA,1,34,0.106933326866274
JisstPCA,1,35,-0.00213245881851887
JisstPCA,1,36,0.0476768687093553
JisstPCA,1,37,0.127636377941843
JisstPCA,1,38,-0.0156923649173999
JisstPCA,1,39,0.0491626051497655
JisstPCA,1,40,-0.00742982694020995
JisstPCA,1,41,0.00648236211106473
JisstPCA,1,42,0.0336503941444197
JisstPCA,1,43,0.0466341381261445
JisstPCA,1,44,0.0663554068759812
JisstPCA,1,45,0.0238486651790928
JisstPCA,1,46,0.0131563373102862
JisstPCA,1,47,0.00693717537510272
JisstPCA,1,48,0.0216260417022371
JisstPCA,1,49,0.00844863205406537
JisstPCA,1,50,0.107092606242289
JisstPCA,1,51,0.00639948882438557
JisstPCA,1,52,0.0462682978593949
JisstPCA,1,53,0.138801838017047
JisstPCA,1,54,0.00572885954328022
JisstPCA,1,55,0.0297386307148878
JisstPCA,1,56,0.00949497264517268
JisstPCA,1,57,0.00767383428831551
JisstPCA,1,58,0.117130655202003
JisstPCA,1,59,0.119139364529147
JisstPCA,1,60,0.0280023780570405
JisstPCA,1,61,0.0390330524430358
JisstPCA,1,62,-0.0131418499364885
JisstPCA,1,63,0.0518028548431691
JisstPCA,1,64,-0.0080503199188059
JisstPCA,1,65,0.135100561662438
JisstPCA,1,66,0.0495912712549339
JisstPCA,1,67,0.115180286052992
JisstPCA,1,68,0.125255389801547
JisstPCA,1,69,0.10445588977209
JisstPCA,1,70,0.0246466049726892
JisstPCA,1,71,0.111911048079516
JisstPCA,1,72,0.0387639717263741
JisstPCA,1,73,0.144074572207442
JisstPCA,1,74,-0.0150893823544678
JisstPCA,1,75,0.053763892872058
JisstPCA,1,76,0.00512899826632122
JisstPCA,1,77,0.034318946781748
JisstPCA,1,78,0.0530306426560683
JisstPCA,1,79,0.0249910514818407
JisstPCA,1,80,-0.0119613344360985
JisstPCA,1,81,-0.00427448747509812
JisstPCA,1,82,0.0307809474101663
JisstPCA,1,83,0.0478646383286883
JisstPCA,1,84,0.144504342297967
JisstPCA,1,85,0.00442669877478636
JisstPCA,1,86,0.0441953552449615
JisstPCA,1,87,0.129693551982356
JisstPCA,1,88,0.122883321281821
JisstPCA,1,89,0.115818297636246
JisstPCA,1,90,-0.0145641277955824
JisstPCA,1,91,0.00403614827783062
JisstPCA,1,92,0.0449421169392275
JisstPCA,1,93,0.030139569680388
JisstPCA,1,94,0.0424532365607245
JisstPCA,1,95,0.0417753961736561
JisstPCA,1,96,0.00271429262524802
JisstPCA,1,97,0.125215482527843
JisstPCA,1,98,-0.00752945273831721
JisstPCA,1,99,0.0457032158224988
JisstPCA,1,100,0.0723402489256071
JisstPCA,1,101,0.0250512818552366
JisstPCA,1,102,0.0278888821132741
JisstPCA,1,103,0.030786435926967
JisstPCA,1,104,0.110225596966004
JisstPCA,1,105,0.0414882981057769
JisstPCA,1,106,0.119344130960975
JisstPCA,1,107,0.120683630905794
JisstPCA,1,108,0.0504503284710653
JisstPCA,1,109,0.0362083126731868
JisstPCA,1,110,-0.00326036161757015
JisstPCA,1,111,0.123489955574419
JisstPCA,1,112,0.0323189718886848
JisstPCA,1,113,-0.00526409206980772
JisstPCA,1,114,0.121913793124626
JisstPCA,1,115,0.135407194511615
JisstPCA,1,116,0.00978501949340096
JisstPCA,1,117,0.0284125460242377
JisstPCA,1,118,0.102026355425171
JisstPCA,1,119,0.0472688646790662
JisstPCA,1,120,0.0363110509515246
JisstPCA,1,121,0.0435674462614818
JisstPCA,1,122,0.0253176081116655
JisstPCA,1,123,0.0499172910101228
JisstPCA,1,124,-0.000809843827274289
JisstPCA,1,125,0.0479060313051202
JisstPCA,1,126,0.137531020205377
JisstPCA,1,127,-0.00623281461558739
JisstPCA,1,128,-0.00769260099917827
JisstPCA,1,129,-0.00658189793144503
JisstPCA,1,130,0.0500955126039451
JisstPCA,1,131,0.0422707602145883
JisstPCA,1,132,0.128749823427704
JisstPCA,1,133,0.0513201613278604
JisstPCA,1,134,0.1177214366248
JisstPCA,1,135,0.0379021081295828
JisstPCA,1,136,0.0417933688758537
JisstPCA,1,137,0.131108214320099
JisstPCA,1,138,0.119728128931062
JisstPCA,1,139,0.14083871935039
JisstPCA,1,140,0.0310991281635176
JisstPCA,1,141,0.0323489832979029
JisstPCA,1,142,0.0552798489863238
JisstPCA,1,143,0.00944688638163606
JisstPCA,1,144,-0.0152447789774604
JisstPCA,1,145,0.0927007961715029
JisstPCA,1,146,-0.00908871791605337
JisstPCA,1,147,-0.0227268505981513
JisstPCA,1,148,0.000574143254224183
JisstPCA,1,149,-0.0227592737718901
JisstPCA,1,150,0.129983439878873
JisstPCA,1,151,0.131934516389882
JisstPCA,1,152,0.0640321995230437
JisstPCA,1,153,0.049524616443764
JisstPCA,1,154,0.00684428107506821
JisstPCA,1,155,-0.00938004824818168
JisstPCA,1,156,0.0495442867114146
JisstPCA,1,157,0.0412309782166889
JisstPCA,1,158,0.0124691351489984
JisstPCA,1,159,0.0283197402591904
JisstPCA,1,160,0.0136586044599121
JisstPCA,1,161,0.0320005360048845
JisstPCA,1,162,0.0391235017697343
JisstPCA,1,163,0.0497767963459191
JisstPCA,1,164,0.0296247904375412
JisstPCA,1,165,0.0459835794498865
JisstPCA,1,166,0.0162292083910075
JisstPCA,1,167,0.123738948376231
JisstPCA,1,168,0.00449791381649368
JisstPCA,1,169,0.0375673532819939
JisstPCA,1,170,0.0105049212848314
JisstPCA,1,171,0.0291748351371887
JisstPCA,1,172,-0.0105577647880125
JisstPCA,1,173,0.117143748122198
JisstPCA,1,174,0.121759130319501
JisstPCA,1,175,0.0400971359828019
JisstPCA,1,176,0.0348836272809792
JisstPCA,1,177,0.0567477793795723
JisstPCA,1,178,0.0306150966524543
JisstPCA,1,179,0.121031037862204
JisstPCA,1,180,0.0461655941187427
JisstPCA,1,181,0.114736875075864
JisstPCA,1,182,0.0425402502785986
JisstPCA,1,183,0.130396645599754
JisstPCA,1,184,-0.011878201546076
JisstPCA,1,185,0.066862636792678
JisstPCA,1,186,0.0385534913518861
JisstPCA,1,187,-0.0127541745294829
JisstPCA,1,188,0.0332382369918784
JisstPCA,1,189,0.106610931863929
JisstPCA,1,190,0.121491333563449
JisstPCA,1,191,0.00453476572790521
JisstPCA,1,192,0.045635281150817
JisstPCA,1,193,0.138181817736993
JisstPCA,1,194,0.0440642819682085
JisstPCA,1,195,0.124443181249639
JisstPCA,1,196,0.0352357327672181
JisstPCA,1,197,0.0760885727923912
JisstPCA,1,198,0.00616651899735728
JisstPCA,1,199,-0.0110236530100346
JisstPCA,1,200,0.0484056359081964
JisstPCA,2,1,0.047129921600886
JisstPCA,2,2,-0.0191168631450413
JisstPCA,2,3,0.101189891473801
JisstPCA,2,4,-0.0659604911034474
JisstPCA,2,5,-0.0576026002963281
JisstPCA,2,6,-0.0506879323984327
JisstPCA,2,7,0.0714722170293332
JisstPCA,2,8,-0.0539561621678322
JisstPCA,2,9,0.12607379550849
JisstPCA,2,10,0.117480225179511
JisstPCA,2,11,-0.0590857084393236
JisstPCA,2,12,0.0727262540808245
JisstPCA,2,13,0.0470830081865873
JisstPCA,2,14,0.118482806488264
JisstPCA,2,15,0.000154201245902715
JisstPCA,2,16,-0.0434108426291426
JisstPCA,2,17,-0.0197154306424556
JisstPCA,2,18,0.0323101402108092
JisstPCA,2,19,0.109777237477251
JisstPCA,2,20,-0.0890422137710322
JisstPCA,2,21,-0.0361606179712842
JisstPCA,2,22,0.0933090559625581
JisstPCA,2,23,0.0796093578076288
JisstPCA,2,24,-0.0784429479756027
JisstPCA,2,25,0.0885576881509117
JisstPCA,2,26,-0.0205997784051843
JisstPCA,2,27,0.114989106158616
JisstPCA,2,28,0.0920714955660974
JisstPCA,2,29,0.03031084693413
JisstPCA,2,30,-0.029435728277193
JisstPCA,2,31,-0.0712790759028242
JisstPCA,2,32,-0.0223763721431982
JisstPCA,2,33,0.0959844431488044
JisstPCA,2,34,-0.0496350646942957
JisstPCA,2,35,-0.00863811576992524
JisstPCA,2,36,0.073950523518254
JisstPCA,2,37,-0.0349703209520551
JisstPCA,2,38,-0.00860913070661768
JisstPCA,2,39,0.122005441120929
JisstPCA,2,40,0.00800625575675609
JisstPCA,2,41,0.0335105906447439
JisstPCA,2,42,0.0959033593655822
JisstPCA,2,43,0.0776047732158921
JisstPCA,2,44,0.0565170150162473
JisstPCA,2,45,-0.0519020863023153
JisstPCA,2,46,0.0310983793273317
JisstPCA,2,47,-0.0341396177999596
JisstPCA,2,48,0.130808625436943
JisstPCA,2,49,-0.0058562374762664
JisstPCA,2,50,-0.0407907871845874
JisstPCA,2,51,0.00235900030532042
JisstPCA,2,52,0.0936390607774203
JisstPCA,2,53,-0.0590108131447662
JisstPCA,2,54,-0.0367107218639848
JisstPCA,2,55,0.13941957310299
JisstPCA,2,56,-0.00541173875274625
JisstPCA,2,57,0.0172681441688737
JisstPCA,2,58,-0.0406089944766173
JisstPCA,2,59,-0.0235307392601011
JisstPCA,2,60,0.114333909928006
JisstPCA,2,61,0.0780154236864259
JisstPCA,2,62,0.0366581144792094
JisstPCA,2,63,0.112989809121197
JisstPCA,2,64,0.0121003051940981
JisstPCA,2,65,-0.0925464558436859
JisstPCA,2,66,0.0690309158272519
JisstPCA,2,67,-0.0539485253976266
JisstPCA,2,68,-0.0438777573505075
JisstPCA,2,69,-0.075067204901698
JisstPCA,2,70,0.0957814393264499
JisstPCA,2,71,-0.0376251658350116
JisstPCA,2,72,0.0935439980824589
JisstPCA,2,73,-0.0580166688908467
JisstPCA,2,74,-0.0290358192425679
JisstPCA,2,75,0.0801220473535473
JisstPCA,2,76,0.0118509403269476
JisstPCA,2,77,0.0646180403177967
JisstPCA,2,78,0.109619225206153
JisstPCA,2,79,0.0902462500224953
JisstPCA,2,80,-0.0209871427507022
JisstPCA,2,81,-0.0206348820633228
JisstPCA,2,82,0.0776059174864253
JisstPCA,2,83,0.122522228498946
JisstPCA,2,84,-0.101846937072248
JisstPCA,2,85,0.000179785640980717
JisstPCA,2,86,0.137948616536167
JisstPCA,2,87,-0.0193658418749916
JisstPCA,2,88,-0.0668135587219845
JisstPCA,2,89,-0.0702381236004208
JisstPCA,2,90,-0.00118220158785179
JisstPCA,2,91,-0.0341731996382337
JisstPCA,2,92,0.034726601329614
JisstPCA,2,93,0.103889077073669
JisstPCA,2,94,0.0593970216075918
JisstPCA,2,95,0.0698512421715139
JisstPCA,2,96,0.00733731707275018
JisstPCA,2,97,-0.0337537506199469
JisstPCA,2,98,-0.0132071541637158
JisstPCA,2,99,0.0777974507646087
JisstPCA,2,100,0.0801072167835779
JisstPCA,2,101,0.0736675546936481
JisstPCA,2,102,0.0961813686354154
JisstPCA,2,103,0.0924931464343532
JisstPCA,2,104,-0.0983348596474801
JisstPCA,2,105,0.10044531753954
JisstPCA,2,106,-0.0373782206084326
JisstPCA,2,107,-0.0151285909245324
JisstPCA,2,108,0.145286836138096
JisstPCA,2,109,0.111776014420369
JisstPCA,2,110,-0.022594164355962
JisstPCA,2,111,-0.0552482264188815
JisstPCA,2,112,0.0797627082012533
JisstPCA,2,113,0.013357123547217
JisstPCA,2,114,-0.0637880891544016
JisstPCA,2,115,-0.0327994657742441
JisstPCA,2,116,0.0102675648281038
JisstPCA,2,117,0.0839522343262505
JisstPCA,2,118,-0.0511205066608414
JisstPCA,2,119,0.123204214921169
JisstPCA,2,120,0.0471847021415795
JisstPCA,2,121,0.0957302817124643
JisstPCA,2,122,0.117805169799346
JisstPCA,2,123,0.0370010365217188
JisstPCA,2,124,0.0305557096192655
JisstPCA,2,125,0.0863650908962331
JisstPCA,2,126,-0.0791188884009601
JisstPCA,2,127,0.0314403452743164
JisstPCA,2,128,0.0417285813761104
JisstPCA,2,129,0.00133638992526447
JisstPCA,2,130,0.0551133383703475
JisstPCA,2,131,0.102415533163591
JisstPCA,2,132,-0.0786876977229662
JisstPCA,2,133,0.0914284262463537
JisstPCA,2,134,-0.0421177433664203
JisstPCA,2,135,0.0990554083171059
JisstPCA,2,136,0.114849925754883
JisstPCA,2,137,-0.0566324604267501
JisstPCA,2,138,-0.0453656393749093
JisstPCA,2,139,-0.0449094418167143
JisstPCA,2,140,0.0871018598806579
JisstPCA,2,141,0.0691057492336276
JisstPCA,2,142,0.0559544989582064
JisstPCA,2,143,0.00568501589001235
JisstPCA,2,144,0.0351567688202924
JisstPCA,2,145,0.00129303895210396
JisstPCA,2,146,-0.0298817127917007
JisstPCA,2,147,0.00152171665097754
JisstPCA,2,148,-0.0118354730914505
JisstPCA,2,149,-0.0100944247151316
JisstPCA,2,150,-0.0330329383152056
JisstPCA,2,151,-0.0522911393493346
JisstPCA,2,152,0.099787203100003
JisstPCA,2,153,0.0732346867009069
JisstPCA,2,154,-0.0308548587993087
JisstPCA,2,155,0.00491062516830151
JisstPCA,2,156,0.102244289347609
JisstPCA,2,157,0.0657849798180296
JisstPCA,2,158,0.000659143529246925
JisstPCA,2,159,0.107342092043532
JisstPCA,2,160,0.0155209325653142
JisstPCA,2,161,0.0982891243804501
JisstPCA,2,162,0.0785630112917867
JisstPCA,2,163,0.114862275241704
JisstPCA,2,164,0.0882953994918088
JisstPCA,2,165,0.0992711373797256
JisstPCA,2,166,0.0805961216809663
JisstPCA,2,167,-0.0333498192060177
JisstPCA,2,168,0.00321497738603019
JisstPCA,2,169,0.10210062579332
JisstPCA,2,170,-0.0235185853483865
JisstPCA,2,171,0.115891630031539
JisstPCA,2,172,0.00845791306735597
JisstPCA,2,173,-0.0498527252269909
JisstPCA,2,174,-0.0684047774139511
JisstPCA,2,175,0.0862751686406202
JisstPCA,2,176,0.139258984171662
JisstPCA,2,177,0.0777003599016888
