"diagonal","SNR","seed","method","factor.name","factor.number","err"
0,4,8,"JisstPCA1 (oracle)","u",2,0.216043906204919
0,4,8,"JisstPCA1 (oracle)","V",2,0.36201940930075
0,4,8,"JisstPCA1 (oracle)","W",2,0.369005596259939
0,4,8,"iHOSVD","u",1,0.0639267457613305
0,4,8,"iHOSVD","V",1,0.253660546065685
0,4,8,"iHOSVD","W",1,0.207116214486918
0,4,8,"iHOSVD","u",2,0.382818833618518
0,4,8,"iHOSVD","V",2,0.793921183340831
0,4,8,"iHOSVD","W",2,0.79139813046259
0,4,8,"iHOOI","u",1,0.0594688601270221
0,4,8,"iHOOI","V",1,0.179058865631483
0,4,8,"iHOOI","W",1,0.155031679937292
0,4,8,"iHOOI","u",2,0.223215828695644
0,4,8,"iHOOI","V",2,0.375292728397546
0,4,8,"iHOOI","W",2,0.448247562967901
0,5,8,"JisstPCA0 (BIC)","u",1,0.0488801001229075
0,5,8,"JisstPCA0 (BIC)","V",1,0.138002077876665
0,5,8,"JisstPCA0 (BIC)","W",1,0.106665321074045
0,5,8,"JisstPCA0 (BIC)","u",2,0.143789147258154
0,5,8,"JisstPCA0 (BIC)","V",2,0.26194047283922
0,5,8,"JisstPCA0 (BIC)","W",2,0.245381423402553
0,5,8,"JisstPCA0 (BIC top)","u",1,0.0488801001229075
0,5,8,"JisstPCA0 (BIC top)","V",1,0.138002077876665
0,5,8,"JisstPCA0 (BIC top)","W",1,0.106665321074045
0,5,8,"JisstPCA0 (BIC top)","u",2,0.143789147258154
0,5,8,"JisstPCA0 (BIC top)","V",2,0.26194047283922
0,5,8,"JisstPCA0 (BIC top)","W",2,0.245381423402553
0,5,8,"JisstPCA0 (oracle)","u",1,0.0488801001229075
0,5,8,"JisstPCA0 (oracle)","V",1,0.138002077876665
0,5,8,"JisstPCA0 (oracle)","W",1,0.106665321074045
0,5,8,"JisstPCA0 (oracle)","u",2,0.143789147258154
0,5,8,"JisstPCA0 (oracle)","V",2,0.26194047283922
0,5,8,"JisstPCA0 (oracle)","W",2,0.245381423402553
0,5,8,"JisstPCA1 (BIC)","u",1,0.0488801001229075
0,5,8,"JisstPCA1 (BIC)","V",1,0.138002077876665
0,5,8,"JisstPCA1 (BIC)","W",1,0.106665321074045
0,5,8,"JisstPCA1 (BIC)","u",2,0.179712917269637
0,5,8,"JisstPCA1 (BIC)","V",2,0.309863393316303
0,5,8,"JisstPCA1 (BIC)","W",2,0.326090177027971
0,5,8,"JisstPCA1 (BIC top)","u",1,0.0488801001229075
0,5,8,"JisstPCA1 (BIC top)","V",1,0.138002077876665
0,5,8,"JisstPCA1 (BIC top)","W",1,0.106665321074045
0,5,8,"JisstPCA1 (BIC top)","u",2,0.179712917269637
0,5,8,"JisstPCA1 (BIC top)","V",2,0.309863393316303
0,5,8,"JisstPCA1 (BIC top)","W",2,0.326090177027971
0,5,8,"JisstPCA1 (oracle)","u",1,0.0488801001229075
0,5,8,"JisstPCA1 (oracle)","V",1,0.138002077876665
0,5,8,"JisstPCA1 (oracle)","W",1,0.106665321074045
0,5,8,"JisstPCA1 (oracle)","u",2,0.179712917269637
0,5,8,"JisstPCA1 (oracle)","V",2,0.309863393316303
0,5,8,"JisstPCA1 (oracle)","W",2,0.326090177027971
0,5,8,"iHOSVD","u",1,0.0471655567349921
0,5,8,"iHOSVD","V",1,0.180778330949065
0,5,8,"iHOSVD","W",1,0.15845105765387
0,5,8,"iHOSVD","u",2,0.269234162293435
0,5,8,"iHOSVD","V",2,0.590934392303881
0,5,8,"iHOSVD","W",2,0.54008850150759
0,5,8,"iHOOI","u",1,0.0478837015878021
0,5,8,"iHOOI","V",1,0.143493364714281
0,5,8,"iHOOI","W",1,0.128095736988219
0,5,8,"iHOOI","u",2,0.190064488243999
0,5,8,"iHOOI","V",2,0.331949331858137
0,5,8,"iHOOI","W",2,0.400974657688738
0,6.25,8,"JisstPCA0 (BIC)","u",1,0.0395533342785454
0,6.25,8,"JisstPCA0 (BIC)","V",1,0.10988739570409
0,6.25,8,"JisstPCA0 (BIC)","W",1,0.0852481749881013
0,6.25,8,"JisstPCA0 (BIC)","u",2,0.112474113771092
0,6.25,8,"JisstPCA0 (BIC)","V",2,0.208715985936757
0,6.25,8,"JisstPCA0 (BIC)","W",2,0.189384827175503
0,6.25,8,"JisstPCA0 (BIC top)","u",1,0.0395533342785454
0,6.25,8,"JisstPCA0 (BIC top)","V",1,0.10988739570409
0,6.25,8,"JisstPCA0 (BIC top)","W",1,0.0852481749881013
0,6.25,8,"JisstPCA0 (BIC top)","u",2,0.112474113771092
0,6.25,8,"JisstPCA0 (BIC top)","V",2,0.208715985936757
0,6.25,8,"JisstPCA0 (BIC top)","W",2,0.189384827175503
0,6.25,8,"JisstPCA0 (oracle)","u",1,0.0395533342785454
0,6.25,8,"JisstPCA0 (oracle)","V",1,0.10988739570409
0,6.25,8,"JisstPCA0 (oracle)","W",1,0.0852481749881013
0,6.25,8,"JisstPCA0 (oracle)","u",2,0.112474113771092
0,6.25,8,"JisstPCA0 (oracle)","V",2,0.208715985936757
0,6.25,8,"JisstPCA0 (oracle)","W",2,0.189384827175503
0,6.25,8,"JisstPCA1 (BIC)","u",1,0.0395533342785454
0,6.25,8,"JisstPCA1 (BIC)","V",1,0.10988739570409
0,6.25,8,"JisstPCA1 (BIC)","W",1,0.0852481749881013
0,6.25,8,"JisstPCA1 (BIC)","u",2,0.155520462197837
0,6.25,8,"JisstPCA1 (BIC)","V",2,0.271296987506045
0,6.25,8,"JisstPCA1 (BIC)","W",2,0.299202173008898
0,6.25,8,"JisstPCA1 (BIC top)","u",1,0.0395533342785454
0,6.25,8,"JisstPCA1 (BIC top)","V",1,0.10988739570409
0,6.25,8,"JisstPCA1 (BIC top)","W",1,0.0852481749881013
0,6.25,8,"JisstPCA1 (BIC top)","u",2,0.155520462197837
0,6.25,8,"JisstPCA1 (BIC top)","V",2,0.271296987506045
0,6.25,8,"JisstPCA1 (BIC top)","W",2,0.299202173008898
0,6.25,8,"JisstPCA1 (oracle)","u",1,0.0395533342785454
0,6.25,8,"JisstPCA1 (oracle)","V",1,0.10988739570409
0,6.25,8,"JisstPCA1 (oracle)","W",1,0.0852481749881013
0,6.25,8,"JisstPCA1 (oracle)","u",2,0.155520462197837
0,6.25,8,"JisstPCA1 (oracle)","V",2,0.271296987506045
0,6.25,8,"JisstPCA1 (oracle)","W",2,0.299202173008898
0,6.25,8,"iHOSVD","u",1,0.0363230191766817
0,6.25,8,"iHOSVD","V",1,0.133771596444436
0,6.25,8,"iHOSVD","W",1,0.125532772109466
0,6.25,8,"iHOSVD","u",2,0.205189199651071
0,6.25,8,"iHOSVD","V",2,0.445740661116084
0,6.25,8,"iHOSVD","W",2,0.416133050885961
0,6.25,8,"iHOOI","u",1,0.0388596371310906
0,6.25,8,"iHOOI","V",1,0.116016485976512
0,6.25,8,"iHOOI","W",1,0.108213583207376
0,6.25,8,"iHOOI","u",2,0.168837250120286
0,6.25,8,"iHOOI","V",2,0.301753009766526
0,6.25,8,"iHOOI","W",2,0.371801661994538
0,8.5,8,"JisstPCA0 (BIC)","u",1,0.0298312821883867
0,8.5,8,"JisstPCA0 (BIC)","V",1,0.0805775166963743
0,8.5,8,"JisstPCA0 (BIC)","W",1,0.0631278318085372
0,8.5,8,"JisstPCA0 (BIC)","u",2,0.0807331816664298
0,8.5,8,"JisstPCA0 (BIC)","V",2,0.152867162262721
0,8.5,8,"JisstPCA0 (BIC)","W",2,0.133984607801252
0,8.5,8,"JisstPCA0 (BIC top)","u",1,0.0298312821883867
0,8.5,8,"JisstPCA0 (BIC top)","V",1,0.0805775166963743
0,8.5,8,"JisstPCA0 (BIC top)","W",1,0.0631278318085372
0,8.5,8,"JisstPCA0 (BIC top)","u",2,0.0807331816664298
0,8.5,8,"JisstPCA0 (BIC top)","V",2,0.152867162262721
0,8.5,8,"JisstPCA0 (BIC top)","W",2,0.133984607801252
0,8.5,8,"JisstPCA0 (oracle)","u",1,0.0298312821883867
0,8.5,8,"JisstPCA0 (oracle)","V",1,0.0805775166963743
0,8.5,8,"JisstPCA0 (oracle)","W",1,0.0631278318085372
0,8.5,8,"JisstPCA0 (oracle)","u",2,0.0807331816664298
0,8.5,8,"JisstPCA0 (oracle)","V",2,0.152867162262721
0,8.5,8,"JisstPCA0 (oracle)","W",2,0.133984607801252
0,8.5,8,"JisstPCA1 (BIC)","u",1,0.0298312821883867
0,8.5,8,"JisstPCA1 (BIC)","V",1,0.0805775166963743
0,8.5,8,"JisstPCA1 (BIC)","W",1,0.0631278318085372
0,8.5,8,"JisstPCA1 (BIC)","u",2,0.134953980821452
0,8.5,8,"JisstPCA1 (BIC)","V",2,0.235390373353632
0,8.5,8,"JisstPCA1 (BIC)","W",2,0.277796918718214
0,8.5,8,"JisstPCA1 (BIC top)","u",1,0.0298312821883867
0,8.5,8,"JisstPCA1 (BIC top)","V",1,0.0805775166963743
0,8.5,8,"JisstPCA1 (BIC top)","W",1,0.0631278318085372
0,8.5,8,"JisstPCA1 (BIC top)","u",2,0.134953980821452
0,8.5,8,"JisstPCA1 (BIC top)","V",2,0.235390373353632
0,8.5,8,"JisstPCA1 (BIC top)","W",2,0.277796918718214
0,8.5,8,"JisstPCA1 (oracle)","u",1,0.0298312821883867
0,8.5,8,"JisstPCA1 (oracle)","V",1,0.0805775166963743
0,8.5,8,"JisstPCA1 (oracle)","W",1,0.0631278318085372
0,8.5,8,"JisstPCA1 (oracle)","u",2,0.134953980821452
0,8.5,8,"JisstPCA1 (oracle)","V",2,0.235390373353632
0,8.5,8,"JisstPCA1 (oracle)","W",2,0.277796918718214
0,8.5,8,"iHOSVD","u",1,0.0269139791379648
0,8.5,8,"iHOSVD","V",1,0.0929646511886667
0,8.5,8,"iHOSVD","W",1,0.0971548275486573
0,8.5,8,"iHOSVD","u",2,0.161524472431428
0,8.5,8,"iHOSVD","V",2,0.332912007893731
0,8.5,8,"iHOSVD","W",2,0.358450589461992
0,8.5,8,"iHOOI","u",1,0.0295962082381221
0,8.5,8,"iHOOI","V",1,0.0887857610472472
0,8.5,8,"iHOOI","W",1,0.0892961274324635
0,8.5,8,"iHOOI","u",2,0.151462814912055
0,8.5,8,"iHOOI","V",2,0.275137803492675
0,8.5,8,"iHOOI","W",2,0.349195387814734
0,12.5,8,"JisstPCA0 (BIC)","u",1,0.0214628857634031
0,12.5,8,"JisstPCA0 (BIC)","V",1,0.055008181173701
0,12.5,8,"JisstPCA0 (BIC)","W",1,0.0441134676548156
0,12.5,8,"JisstPCA0 (BIC)","u",2,0.0534108867960593
0,12.5,8,"JisstPCA0 (BIC)","V",2,0.10359970002923
0,12.5,8,"JisstPCA0 (BIC)","W",2,0.0880054307917797
0,12.5,8,"JisstPCA0 (BIC top)","u",1,0.0214628857634031
0,12.5,8,"JisstPCA0 (BIC top)","V",1,0.055008181173701
0,12.5,8,"JisstPCA0 (BIC top)","W",1,0.0441134676548156
0,12.5,8,"JisstPCA0 (BIC top)","u",2,0.0534108867960593
0,12.5,8,"JisstPCA0 (BIC top)","V",2,0.10359970002923
0,12.5,8,"JisstPCA0 (BIC top)","W",2,0.0880054307917797
0,12.5,8,"JisstPCA0 (oracle)","u",1,0.0214628857634031
0,12.5,8,"JisstPCA0 (oracle)","V",1,0.055008181173701
0,12.5,8,"JisstPCA0 (oracle)","W",1,0.0441134676548156
0,12.5,8,"JisstPCA0 (oracle)","u",2,0.0534108867960593
0,12.5,8,"JisstPCA0 (oracle)","V",2,0.10359970002923
0,12.5,8,"JisstPCA0 (oracle)","W",2,0.0880054307917797
0,12.5,8,"JisstPCA1 (BIC)","u",1,0.0214628857634031
0,12.5,8,"JisstPCA1 (BIC)","V",1,0.055008181173701
0,12.5,8,"JisstPCA1 (BIC)","W",1,0.0441134676548156
0,12.5,8,"JisstPCA1 (BIC)","u",2,0.121576868903165
0,12.5,8,"JisstPCA1 (BIC)","V",2,0.20984102494729
0,12.5,8,"JisstPCA1 (BIC)","W",2,0.26471960871204
0,12.5,8,"JisstPCA1 (BIC top)","u",1,0.0214628857634031
0,12.5,8,"JisstPCA1 (BIC top)","V",1,0.055008181173701
0,12.5,8,"JisstPCA1 (BIC top)","W",1,0.0441134676548156
0,12.5,8,"JisstPCA1 (BIC top)","u",2,0.121576868903165
0,12.5,8,"JisstPCA1 (BIC top)","V",2,0.20984102494729
0,12.5,8,"JisstPCA1 (BIC top)","W",2,0.26471960871204
0,12.5,8,"JisstPCA1 (oracle)","u",1,0.0214628857634031
0,12.5,8,"JisstPCA1 (oracle)","V",1,0.055008181173701
0,12.5,8,"JisstPCA1 (oracle)","W",1,0.0441134676548156
0,12.5,8,"JisstPCA1 (oracle)","u",2,0.121576868903165
0,12.5,8,"JisstPCA1 (oracle)","V",2,0.20984102494729
0,12.5,8,"JisstPCA1 (oracle)","W",2,0.26471960871204
0,12.5,8,"iHOSVD","u",1,0.0200131890438966
0,12.5,8,"iHOSVD","V",1,0.0683297136917141
0,12.5,8,"iHOSVD","W",1,0.0781541702410363
0,12.5,8,"iHOSVD","u",2,0.141452524372716
0,12.5,8,"iHOSVD","V",2,0.27282572167509
0,12.5,8,"iHOSVD","W",2,0.337541468795453
0,12.5,8,"iHOOI","u",1,0.021823216943494
0,12.5,8,"iHOOI","V",1,0.0681497181672753
0,12.5,8,"iHOOI","W",1,0.0752628595469671
0,12.5,8,"iHOOI","u",2,0.140535335716165
0,12.5,8,"iHOOI","V",2,0.257280496869444
0,12.5,8,"iHOOI","W",2,0.336033664471044
0,25,8,"JisstPCA0 (BIC)","u",1,0.0135220346727475
0,25,8,"JisstPCA0 (BIC)","V",1,0.0288008810222683
0,25,8,"JisstPCA0 (BIC)","W",1,0.0252701597477549
0,25,8,"JisstPCA0 (BIC)","u",2,0.0254089324841313
0,25,8,"JisstPCA0 (BIC)","V",2,0.0516321026939924
0,25,8,"JisstPCA0 (BIC)","W",2,0.0424354843477313
0,25,8,"JisstPCA0 (BIC top)","u",1,0.0135220346727475
0,25,8,"JisstPCA0 (BIC top)","V",1,0.0288008810222683
0,25,8,"JisstPCA0 (BIC top)","W",1,0.0252701597477549
0,25,8,"JisstPCA0 (BIC top)","u",2,0.0254089324841313
0,25,8,"JisstPCA0 (BIC top)","V",2,0.0516321026939924
0,25,8,"JisstPCA0 (BIC top)","W",2,0.0424354843477313
0,25,8,"JisstPCA0 (oracle)","u",1,0.0135220346727475
0,25,8,"JisstPCA0 (oracle)","V",1,0.0288008810222683
0,25,8,"JisstPCA0 (oracle)","W",1,0.0252701597477549
0,25,8,"JisstPCA0 (oracle)","u",2,0.0254089324841313
0,25,8,"JisstPCA0 (oracle)","V",2,0.0516321026939924
0,25,8,"JisstPCA0 (oracle)","W",2,0.0424354843477313
0,25,8,"JisstPCA1 (BIC)","u",1,0.0135220346727475
0,25,8,"JisstPCA1 (BIC)","V",1,0.0288008810222683
0,25,8,"JisstPCA1 (BIC)","W",1,0.0252701597477549
0,25,8,"JisstPCA1 (BIC)","u",2,0.113113033452068
0,25,8,"JisstPCA1 (BIC)","V",2,0.192062047082868
0,25,8,"JisstPCA1 (BIC)","W",2,0.256783944380063
0,25,8,"JisstPCA1 (BIC top)","u",1,0.0135220346727475
0,25,8,"JisstPCA1 (BIC top)","V",1,0.0288008810222683
0,25,8,"JisstPCA1 (BIC top)","W",1,0.0252701597477549
0,25,8,"JisstPCA1 (BIC top)","u",2,0.113113033452068
0,25,8,"JisstPCA1 (BIC top)","V",2,0.192062047082868
0,25,8,"JisstPCA1 (BIC top)","W",2,0.256783944380063
0,25,8,"JisstPCA1 (oracle)","u",1,0.0135220346727475
0,25,8,"JisstPCA1 (oracle)","V",1,0.0288008810222683
0,25,8,"JisstPCA1 (oracle)","W",1,0.0252701597477549
0,25,8,"JisstPCA1 (oracle)","u",2,0.113113033452068
0,25,8,"JisstPCA1 (oracle)","V",2,0.192062047082868
0,25,8,"JisstPCA1 (oracle)","W",2,0.256783944380063
0,25,8,"iHOSVD","u",1,0.0142616384436034
0,25,8,"iHOSVD","V",1,0.0522318799839626
0,25,8,"iHOSVD","W",1,0.0656308304576565
0,25,8,"iHOSVD","u",2,0.133301807970355
0,25,8,"iHOSVD","V",2,0.24695232770016
0,25,8,"iHOSVD","W",2,0.32887461242708
0,25,8,"iHOOI","u",1,0.0148367516337551
0,25,8,"iHOOI","V",1,0.0524529161987888
0,25,8,"iHOOI","W",1,0.0651625935588604
0,25,8,"iHOOI","u",2,0.1337014108998
0,25,8,"iHOOI","V",2,0.245748823229471
0,25,8,"iHOOI","W",2,0.328766626656203
1,4,8,"JisstPCA0 (BIC)","u",1,0.0393821504452635
1,4,8,"JisstPCA0 (BIC)","V",1,0.12720015353284
1,4,8,"JisstPCA0 (BIC)","W",1,0.103881849983296
1,4,8,"JisstPCA0 (BIC)","u",2,0.0965850501682687
1,4,8,"JisstPCA0 (BIC)","V",2,0.19196306775646
1,4,8,"JisstPCA0 (BIC)","W",2,0.16750252935451
1,4,8,"JisstPCA0 (BIC top)","u",1,0.0393821504452635
1,4,8,"JisstPCA0 (BIC top)","V",1,0.12720015353284
1,4,8,"JisstPCA0 (BIC top)","W",1,0.103881849983296
1,4,8,"JisstPCA0 (BIC top)","u",2,0.0965850501682687
1,4,8,"JisstPCA0 (BIC top)","V",2,0.19196306775646
1,4,8,"JisstPCA0 (BIC top)","W",2,0.16750252935451
1,4,8,"JisstPCA0 (oracle)","u",1,0.0393821504452635
1,4,8,"JisstPCA0 (oracle)","V",1,0.12720015353284
1,4,8,"JisstPCA0 (oracle)","W",1,0.103881849983296
1,4,8,"JisstPCA0 (oracle)","u",2,0.0965850501682687
1,4,8,"JisstPCA0 (oracle)","V",2,0.19196306775646
1,4,8,"JisstPCA0 (oracle)","W",2,0.16750252935451
1,4,8,"JisstPCA1 (BIC)","u",1,0.0393821504452635
1,4,8,"JisstPCA1 (BIC)","V",1,0.12720015353284
1,4,8,"JisstPCA1 (BIC)","W",1,0.103881849983296
1,4,8,"JisstPCA1 (BIC)","u",2,0.143874497909361
1,4,8,"JisstPCA1 (BIC)","V",2,0.265671222664656
1,4,8,"JisstPCA1 (BIC)","W",2,0.289826485224761
1,4,8,"JisstPCA1 (BIC top)","u",1,0.0393821504452635
1,4,8,"JisstPCA1 (BIC top)","V",1,0.12720015353284
1,4,8,"JisstPCA1 (BIC top)","W",1,0.103881849983296
1,4,8,"JisstPCA1 (BIC top)","u",2,0.143874497909361
1,4,8,"JisstPCA1 (BIC top)","V",2,0.265671222664656
1,4,8,"JisstPCA1 (BIC top)","W",2,0.289826485224761
1,4,8,"JisstPCA1 (oracle)","u",1,0.0393821504452635
1,4,8,"JisstPCA1 (oracle)","V",1,0.12720015353284
1,4,8,"JisstPCA1 (oracle)","W",1,0.103881849983296
1,4,8,"JisstPCA1 (oracle)","u",2,0.143874497909361
1,4,8,"JisstPCA1 (oracle)","V",2,0.265671222664656
1,4,8,"JisstPCA1 (oracle)","W",2,0.289826485224761
1,4,8,"iHOSVD","u",1,0.0370120502680532
1,4,8,"iHOSVD","V",1,0.189634600302949
1,4,8,"iHOSVD","W",1,0.173945559518911
1,4,8,"iHOSVD","u",2,0.183258070331326
1,4,8,"iHOSVD","V",2,0.447448526144592
1,4,8,"iHOSVD","W",2,0.417907042570335
1,4,8,"iHOOI","u",1,0.0405233383154961
1,4,8,"iHOOI","V",1,0.148335562357385
1,4,8,"iHOOI","W",1,0.147425878876389
1,4,8,"iHOOI","u",2,0.165054840245389
1,4,8,"iHOOI","V",2,0.323060529262151
1,4,8,"iHOOI","W",2,0.392430207240345
1,5,8,"JisstPCA0 (BIC)","u",1,0.0321508969869037
1,5,8,"JisstPCA0 (BIC)","V",1,0.102036872843801
1,5,8,"JisstPCA0 (BIC)","W",1,0.0831467533230299
1,5,8,"JisstPCA0 (BIC)","u",2,0.0761839059720132
1,5,8,"JisstPCA0 (BIC)","V",2,0.15382917072348
1,5,8,"JisstPCA0 (BIC)","W",2,0.130989150061778
1,5,8,"JisstPCA0 (BIC top)","u",1,0.0321508969869037
1,5,8,"JisstPCA0 (BIC top)","V",1,0.102036872843801
1,5,8,"JisstPCA0 (BIC top)","W",1,0.0831467533230299
1,5,8,"JisstPCA0 (BIC top)","u",2,0.0761839059720132
1,5,8,"JisstPCA0 (BIC top)","V",2,0.15382917072348
1,5,8,"JisstPCA0 (BIC top)","W",2,0.130989150061778
1,5,8,"JisstPCA0 (oracle)","u",1,0.0321508969869037
1,5,8,"JisstPCA0 (oracle)","V",1,0.102036872843801
1,5,8,"JisstPCA0 (oracle)","W",1,0.0831467533230299
1,5,8,"JisstPCA0 (oracle)","u",2,0.0761839059720132
1,5,8,"JisstPCA0 (oracle)","V",2,0.15382917072348
1,5,8,"JisstPCA0 (oracle)","W",2,0.130989150061778
1,5,8,"JisstPCA1 (BIC)","u",1,0.0321508969869037
1,5,8,"JisstPCA1 (BIC)","V",1,0.102036872843801
1,5,8,"JisstPCA1 (BIC)","W",1,0.0831467533230299
1,5,8,"JisstPCA1 (BIC)","u",2,0.131578015675477
1,5,8,"JisstPCA1 (BIC)","V",2,0.238910328959441
1,5,8,"JisstPCA1 (BIC)","W",2,0.275869875188345
1,5,8,"JisstPCA1 (BIC top)","u",1,0.0321508969869037
1,5,8,"JisstPCA1 (BIC top)","V",1,0.102036872843801
1,5,8,"JisstPCA1 (BIC top)","W",1,0.0831467533230299
1,5,8,"JisstPCA1 (BIC top)","u",2,0.131578015675477
1,5,8,"JisstPCA1 (BIC top)","V",2,0.238910328959441
1,5,8,"JisstPCA1 (BIC top)","W",2,0.275869875188345
1,5,8,"JisstPCA1 (oracle)","u",1,0.0321508969869037
1,5,8,"JisstPCA1 (oracle)","V",1,0.102036872843801
1,5,8,"JisstPCA1 (oracle)","W",1,0.0831467533230299
1,5,8,"JisstPCA1 (oracle)","u",2,0.131578015675477
1,5,8,"JisstPCA1 (oracle)","V",2,0.238910328959441
1,5,8,"JisstPCA1 (oracle)","W",2,0.275869875188345
1,5,8,"iHOSVD","u",1,0.0308764290699437
1,5,8,"iHOSVD","V",1,0.148479765287474
1,5,8,"iHOSVD","W",1,0.145501634749978
1,5,8,"iHOSVD","u",2,0.161397383470097
1,5,8,"iHOSVD","V",2,0.369359519138573
1,5,8,"iHOSVD","W",2,0.388517115637714
1,5,8,"iHOOI","u",1,0.034272296976301
1,5,8,"iHOOI","V",1,0.12694263221569
1,5,8,"iHOOI","W",1,0.131019718543104
1,5,8,"iHOOI","u",2,0.155455103393126
1,5,8,"iHOOI","V",2,0.305000404777359
1,5,8,"iHOOI","W",2,0.379397676060066
1,6.25,8,"JisstPCA0 (BIC)","u",1,0.0264678541076481
1,6.25,8,"JisstPCA0 (BIC)","V",1,0.0818722525278493
1,6.25,8,"JisstPCA0 (BIC)","W",1,0.0667796739391888
1,6.25,8,"JisstPCA0 (BIC)","u",2,0.0601344474777428
1,6.25,8,"JisstPCA0 (BIC)","V",2,0.12318671076477
1,6.25,8,"JisstPCA0 (BIC)","W",2,0.10291776856922
1,6.25,8,"JisstPCA0 (BIC top)","u",1,0.0264678541076481
1,6.25,8,"JisstPCA0 (BIC top)","V",1,0.0818722525278493
1,6.25,8,"JisstPCA0 (BIC top)","W",1,0.0667796739391888
1,6.25,8,"JisstPCA0 (BIC top)","u",2,0.0601344474777428
1,6.25,8,"JisstPCA0 (BIC top)","V",2,0.12318671076477
1,6.25,8,"JisstPCA0 (BIC top)","W",2,0.10291776856922
1,6.25,8,"JisstPCA0 (oracle)","u",1,0.0264678541076481
1,6.25,8,"JisstPCA0 (oracle)","V",1,0.0818722525278493
1,6.25,8,"JisstPCA0 (oracle)","W",1,0.0667796739391888
1,6.25,8,"JisstPCA0 (oracle)","u",2,0.0601344474777428
1,6.25,8,"JisstPCA0 (oracle)","V",2,0.12318671076477
1,6.25,8,"JisstPCA0 (oracle)","W",2,0.10291776856922
1,6.25,8,"JisstPCA1 (BIC)","u",1,0.0264678541076481
1,6.25,8,"JisstPCA1 (BIC)","V",1,0.0818722525278493
1,6.25,8,"JisstPCA1 (BIC)","W",1,0.0667796739391888
1,6.25,8,"JisstPCA1 (BIC)","u",2,0.123583146733374
1,6.25,8,"JisstPCA1 (BIC)","V",2,0.220348590126529
1,6.25,8,"JisstPCA1 (BIC)","W",2,0.267023075528731
1,6.25,8,"JisstPCA1 (BIC top)","u",1,0.0264678541076481
1,6.25,8,"JisstPCA1 (BIC top)","V",1,0.0818722525278493
1,6.25,8,"JisstPCA1 (BIC top)","W",1,0.0667796739391888
1,6.25,8,"JisstPCA1 (BIC top)","u",2,0.123583146733374
1,6.25,8,"JisstPCA1 (BIC top)","V",2,0.220348590126529
1,6.25,8,"JisstPCA1 (BIC top)","W",2,0.267023075528731
1,6.25,8,"JisstPCA1 (oracle)","u",1,0.0264678541076481
1,6.25,8,"JisstPCA1 (oracle)","V",1,0.0818722525278493
1,6.25,8,"JisstPCA1 (oracle)","W",1,0.0667796739391888
1,6.25,8,"JisstPCA1 (oracle)","u",2,0.123583146733374
1,6.25,8,"JisstPCA1 (oracle)","V",2,0.220348590126529
1,6.25,8,"JisstPCA1 (oracle)","W",2,0.267023075528731
1,6.25,8,"iHOSVD","u",1,0.02691001202419
1,6.25,8,"iHOSVD","V",1,0.121970760049757
1,6.25,8,"iHOSVD","W",1,0.127746335840291
1,6.25,8,"iHOSVD","u",2,0.150487467858264
1,6.25,8,"iHOSVD","V",2,0.323928772280752
1,6.25,8,"iHOSVD","W",2,0.375315757439534
1,6.25,8,"iHOOI","u",1,0.0296512390860637
1,6.25,8,"iHOOI","V",1,0.111679667540198
1,6.25,8,"iHOOI","W",1,0.119889748887857
1,6.25,8,"iHOOI","u",2,0.149367760257349
1,6.25,8,"iHOOI","V",2,0.29319187559866
1,6.25,8,"iHOOI","W",2,0.371713833213541
1,8.5,8,"JisstPCA0 (BIC)","u",1,0.0206578869715442
1,8.5,8,"JisstPCA0 (BIC)","V",1,0.0605209757280134
1,8.5,8,"JisstPCA0 (BIC)","W",1,0.0497885674585753
1,8.5,8,"JisstPCA0 (BIC)","u",2,0.043369006810142
1,8.5,8,"JisstPCA0 (BIC)","V",2,0.0906528742549029
1,8.5,8,"JisstPCA0 (BIC)","W",2,0.0742907820573885
1,8.5,8,"JisstPCA0 (BIC top)","u",1,0.0206578869715442
1,8.5,8,"JisstPCA0 (BIC top)","V",1,0.0605209757280134
1,8.5,8,"JisstPCA0 (BIC top)","W",1,0.0497885674585753
1,8.5,8,"JisstPCA0 (BIC top)","u",2,0.043369006810142
1,8.5,8,"JisstPCA0 (BIC top)","V",2,0.0906528742549029
1,8.5,8,"JisstPCA0 (BIC top)","W",2,0.0742907820573885
1,8.5,8,"JisstPCA0 (oracle)","u",1,0.0206578869715442
1,8.5,8,"JisstPCA0 (oracle)","V",1,0.0605209757280134
1,8.5,8,"JisstPCA0 (oracle)","W",1,0.0497885674585753
1,8.5,8,"JisstPCA0 (oracle)","u",2,0.043369006810142
1,8.5,8,"JisstPCA0 (oracle)","V",2,0.0906528742549029
1,8.5,8,"JisstPCA0 (oracle)","W",2,0.0742907820573885
1,8.5,8,"JisstPCA1 (BIC)","u",1,0.0206578869715442
1,8.5,8,"JisstPCA1 (BIC)","V",1,0.0605209757280134
1,8.5,8,"JisstPCA1 (BIC)","W",1,0.0497885674585753
1,8.5,8,"JisstPCA1 (BIC)","u",2,0.117066037581508
1,8.5,8,"JisstPCA1 (BIC)","V",2,0.204261263310548
1,8.5,8,"JisstPCA1 (BIC)","W",2,0.259964052365025
1,8.5,8,"JisstPCA1 (BIC top)","u",1,0.0206578869715442
1,8.5,8,"JisstPCA1 (BIC top)","V",1,0.0605209757280134
1,8.5,8,"JisstPCA1 (BIC top)","W",1,0.0497885674585753
