method,FactorName,FactorNumber,RowInd,ColInd,Val
G-JisstPCA,V,1,43,6,-0.00375698535175585
G-JisstPCA,V,1,44,6,-0.00570366271145689
G-JisstPCA,V,1,45,6,0.00139766933014209
G-JisstPCA,V,1,46,6,-0.00968262553960939
G-JisstPCA,V,1,47,6,-0.0105810070438661
G-JisstPCA,V,1,48,6,-0.0147198277027613
G-JisstPCA,V,1,49,6,-0.00211520932909759
G-JisstPCA,V,1,50,6,0.00587376597373789
G-JisstPCA,V,1,1,7,0.0062449041738182
G-JisstPCA,V,1,2,7,0.0766931613115203
G-JisstPCA,V,1,3,7,0.129524522363069
G-JisstPCA,V,1,4,7,0.0146377277024137
G-JisstPCA,V,1,5,7,0.0467475583899705
G-JisstPCA,V,1,6,7,-0.0786680730511809
G-JisstPCA,V,1,7,7,0.0607778019520711
G-JisstPCA,V,1,8,7,-0.0709371118265489
G-JisstPCA,V,1,9,7,0.018742948320124
G-JisstPCA,V,1,10,7,0.0284087211806219
G-JisstPCA,V,1,11,7,-0.0330344214212236
G-JisstPCA,V,1,12,7,0.0266299672726133
G-JisstPCA,V,1,13,7,-0.038858803464109
G-JisstPCA,V,1,14,7,-0.0445482963890284
G-JisstPCA,V,1,15,7,0.0390351986625004
G-JisstPCA,V,1,16,7,-0.049147428291263
G-JisstPCA,V,1,17,7,-0.0415928294409901
G-JisstPCA,V,1,18,7,-0.0364810109940836
G-JisstPCA,V,1,19,7,-0.0646672062964817
G-JisstPCA,V,1,20,7,-0.0418539263463217
G-JisstPCA,V,1,21,7,0.00783231897585535
G-JisstPCA,V,1,22,7,0.0049367187895772
G-JisstPCA,V,1,23,7,8.7361742153149e-05
G-JisstPCA,V,1,24,7,0.00136338918938815
G-JisstPCA,V,1,25,7,0.00490719777957215
G-JisstPCA,V,1,26,7,0.00556552106308165
G-JisstPCA,V,1,27,7,-0.00115504151503701
G-JisstPCA,V,1,28,7,0.00130690297596412
G-JisstPCA,V,1,29,7,-0.0125877761347254
G-JisstPCA,V,1,30,7,-0.019646054936681
G-JisstPCA,V,1,31,7,0.00869144179093542
G-JisstPCA,V,1,32,7,-0.0126777354885845
G-JisstPCA,V,1,33,7,0.00294059311760927
G-JisstPCA,V,1,34,7,0.000384276061176891
G-JisstPCA,V,1,35,7,0.00521086815891551
G-JisstPCA,V,1,36,7,0.0104695486188194
G-JisstPCA,V,1,37,7,-0.00669630364514681
G-JisstPCA,V,1,38,7,-0.00636588241737686
G-JisstPCA,V,1,39,7,-0.00228070192478823
G-JisstPCA,V,1,40,7,-0.00110164016881497
G-JisstPCA,V,1,41,7,-0.00354675184019707
G-JisstPCA,V,1,42,7,0.00251516524563765
G-JisstPCA,V,1,43,7,0.000411224522083597
G-JisstPCA,V,1,44,7,0.00526808403291137
G-JisstPCA,V,1,45,7,-0.00276352420675486
G-JisstPCA,V,1,46,7,0.00259985883022978
G-JisstPCA,V,1,47,7,-0.00786861208118786
G-JisstPCA,V,1,48,7,0.00358632349638634
G-JisstPCA,V,1,49,7,-0.000265252686488933
G-JisstPCA,V,1,50,7,-0.00890638889474067
G-JisstPCA,V,1,1,8,-0.00694022918199844
G-JisstPCA,V,1,2,8,-0.0917068717906849
G-JisstPCA,V,1,3,8,-0.154096961967061
G-JisstPCA,V,1,4,8,-0.0175459902543263
G-JisstPCA,V,1,5,8,-0.0559457939688174
G-JisstPCA,V,1,6,8,0.0942976346275947
G-JisstPCA,V,1,7,8,-0.0709371118265489
G-JisstPCA,V,1,8,8,0.0857481274274955
G-JisstPCA,V,1,9,8,-0.0224245280034201
G-JisstPCA,V,1,10,8,-0.033922644724417
G-JisstPCA,V,1,11,8,0.038712139524482
G-JisstPCA,V,1,12,8,-0.0318546497502461
G-JisstPCA,V,1,13,8,0.045540291876639
G-JisstPCA,V,1,14,8,0.0519402349757971
G-JisstPCA,V,1,15,8,-0.0459403999601096
G-JisstPCA,V,1,16,8,0.0589472908839245
G-JisstPCA,V,1,17,8,0.0506424670107429
G-JisstPCA,V,1,18,8,0.043847652693791
G-JisstPCA,V,1,19,8,0.0767380256976687
G-JisstPCA,V,1,20,8,0.0503693596350267
G-JisstPCA,V,1,21,8,-0.00693936007713152
G-JisstPCA,V,1,22,8,-0.0034211895849742
G-JisstPCA,V,1,23,8,-0.0135095225973543
G-JisstPCA,V,1,24,8,-0.00505725028060043
G-JisstPCA,V,1,25,8,7.15458697978753e-05
G-JisstPCA,V,1,26,8,0.0115468288410081
G-JisstPCA,V,1,27,8,0.00804698812522055
G-JisstPCA,V,1,28,8,0.00757805678882897
G-JisstPCA,V,1,29,8,-0.000225020616726371
G-JisstPCA,V,1,30,8,-0.00375957698827148
G-JisstPCA,V,1,31,8,-0.00800480236637616
G-JisstPCA,V,1,32,8,0.0020576523944675
G-JisstPCA,V,1,33,8,0.00439229472335289
G-JisstPCA,V,1,34,8,4.61273566511695e-05
G-JisstPCA,V,1,35,8,0.00149180112410487
G-JisstPCA,V,1,36,8,-0.00867757814190517
G-JisstPCA,V,1,37,8,0.00181636488156147
G-JisstPCA,V,1,38,8,-0.00335512136905172
G-JisstPCA,V,1,39,8,-0.00872136549381801
G-JisstPCA,V,1,40,8,0.00181990971185321
G-JisstPCA,V,1,41,8,0.00230949389713376
G-JisstPCA,V,1,42,8,-0.00739316553471351
G-JisstPCA,V,1,43,8,-0.00374484653561184
G-JisstPCA,V,1,44,8,-0.00512102821856576
G-JisstPCA,V,1,45,8,0.00090871220915081
G-JisstPCA,V,1,46,8,-0.00966293758439448
G-JisstPCA,V,1,47,8,-0.0125083245467013
G-JisstPCA,V,1,48,8,-0.0147468122754375
G-JisstPCA,V,1,49,8,-0.00219089670770528
G-JisstPCA,V,1,50,8,0.0047304560196079
G-JisstPCA,V,1,1,9,0.00172493622281903
G-JisstPCA,V,1,2,9,0.024130598168798
G-JisstPCA,V,1,3,9,0.0408113438612355
G-JisstPCA,V,1,4,9,0.00456645818071178
G-JisstPCA,V,1,5,9,0.0149679628219424
G-JisstPCA,V,1,6,9,-0.0246853281397106
G-JisstPCA,V,1,7,9,0.018742948320124
G-JisstPCA,V,1,8,9,-0.0224245280034201
G-JisstPCA,V,1,9,9,0.00597440106301482
G-JisstPCA,V,1,10,9,0.00888336055683739
G-JisstPCA,V,1,11,9,-0.0102445247638682
G-JisstPCA,V,1,12,9,0.00854530399026394
G-JisstPCA,V,1,13,9,-0.0118960122505883
G-JisstPCA,V,1,14,9,-0.0137998559919827
G-JisstPCA,V,1,15,9,0.012088714577044
G-JisstPCA,V,1,16,9,-0.0154754810685934
G-JisstPCA,V,1,17,9,-0.0132381011820979
G-JisstPCA,V,1,18,9,-0.0113542793607205
G-JisstPCA,V,1,19,9,-0.0202265600367296
G-JisstPCA,V,1,20,9,-0.0133315276008455
G-JisstPCA,V,1,21,9,0.00138975280979684
G-JisstPCA,V,1,22,9,0.000987264664212825
G-JisstPCA,V,1,23,9,0.00380597099849846
G-JisstPCA,V,1,24,9,0.00131431962031382
G-JisstPCA,V,1,25,9,-8.51310542653279e-05
G-JisstPCA,V,1,26,9,-0.00342751579254352
G-JisstPCA,V,1,27,9,-0.00223488847986048
G-JisstPCA,V,1,28,9,-0.00224839431421473
G-JisstPCA,V,1,29,9,0.000559052648782516
G-JisstPCA,V,1,30,9,0.00148739247192025
G-JisstPCA,V,1,31,9,0.00206931809834267
G-JisstPCA,V,1,32,9,-0.000155923055411964
G-JisstPCA,V,1,33,9,-0.00138981629565121
G-JisstPCA,V,1,34,9,5.27413315109287e-05
G-JisstPCA,V,1,35,9,-0.000497612870516508
G-JisstPCA,V,1,36,9,0.00213651801640308
G-JisstPCA,V,1,37,9,-0.000599518411398184
G-JisstPCA,V,1,38,9,0.00125486171636671
G-JisstPCA,V,1,39,9,0.00227501450619503
G-JisstPCA,V,1,40,9,-0.000346880484796957
G-JisstPCA,V,1,41,9,-0.00193765308272634
G-JisstPCA,V,1,42,9,0.00050978782569357
G-JisstPCA,V,1,43,9,-0.000532476891291151
G-JisstPCA,V,1,44,9,0.00209419350133839
G-JisstPCA,V,1,45,9,-0.00103488866439123
G-JisstPCA,V,1,46,9,6.39410098635736e-05
G-JisstPCA,V,1,47,9,-0.00508036465719303
G-JisstPCA,V,1,48,9,-0.000101948246470454
G-JisstPCA,V,1,49,9,-0.000557459330180848
G-JisstPCA,V,1,50,9,-0.00404567936264801
G-JisstPCA,V,1,1,10,0.00285754496355556
G-JisstPCA,V,1,2,10,0.0364010812052376
G-JisstPCA,V,1,3,10,0.0612303588061483
G-JisstPCA,V,1,4,10,0.00696859369207572
G-JisstPCA,V,1,5,10,0.0221468922524461
G-JisstPCA,V,1,6,10,-0.0374209903295965
G-JisstPCA,V,1,7,10,0.0284087211806219
G-JisstPCA,V,1,8,10,-0.033922644724417
G-JisstPCA,V,1,9,10,0.00888336055683739
G-JisstPCA,V,1,10,10,0.0134812233289823
G-JisstPCA,V,1,11,10,-0.0154753178992979
G-JisstPCA,V,1,12,10,0.0126075927340168
G-JisstPCA,V,1,13,10,-0.0182374266290246
G-JisstPCA,V,1,14,10,-0.0207933509541362
G-JisstPCA,V,1,15,10,0.0183485308076796
G-JisstPCA,V,1,16,10,-0.0233777769996095
G-JisstPCA,V,1,17,10,-0.0199800244990187
G-JisstPCA,V,1,18,10,-0.0174085319400109
G-JisstPCA,V,1,19,10,-0.0305429546467841
G-JisstPCA,V,1,20,10,-0.0199268549329495
G-JisstPCA,V,1,21,10,0.00322109676161626
G-JisstPCA,V,1,22,10,0.00172230691482583
G-JisstPCA,V,1,23,10,0.00324158570430729
G-JisstPCA,V,1,24,10,0.00148229830481466
G-JisstPCA,V,1,25,10,0.000901693176892405
G-JisstPCA,V,1,26,10,-0.00169346991847196
G-JisstPCA,V,1,27,10,-0.00214109532477663
G-JisstPCA,V,1,28,10,-0.0015442267698883
G-JisstPCA,V,1,29,10,-0.00237282731674068
G-JisstPCA,V,1,30,10,-0.00281634765132509
G-JisstPCA,V,1,31,10,0.00355349007299332
G-JisstPCA,V,1,32,10,-0.00291917911799979
G-JisstPCA,V,1,33,10,-0.000474064910884394
G-JisstPCA,V,1,34,10,4.59208664378482e-05
G-JisstPCA,V,1,35,10,0.00062122340044745
G-JisstPCA,V,1,36,10,0.00406797748276537
G-JisstPCA,V,1,37,10,-0.00165000798900565
G-JisstPCA,V,1,38,10,-0.000438602682730008
G-JisstPCA,V,1,39,10,0.00170024504766889
G-JisstPCA,V,1,40,10,-0.000672836510668305
G-JisstPCA,V,1,41,10,-0.000932676450523375
G-JisstPCA,V,1,42,10,0.00256248361678675
G-JisstPCA,V,1,43,10,0.00130647299809242
G-JisstPCA,V,1,44,10,0.00205612669754601
G-JisstPCA,V,1,45,10,-0.000561504172736752
G-JisstPCA,V,1,46,10,0.00335009472822003
G-JisstPCA,V,1,47,10,0.00335928517195456
G-JisstPCA,V,1,48,10,0.00508461354844527
G-JisstPCA,V,1,49,10,0.000723190906345676
G-JisstPCA,V,1,50,10,-0.00219684469345495
G-JisstPCA,V,1,1,11,-0.00333426586819017
G-JisstPCA,V,1,2,11,-0.0418226639862392
G-JisstPCA,V,1,3,11,-0.0706537700714895
G-JisstPCA,V,1,4,11,-0.00797017949638148
G-JisstPCA,V,1,5,11,-0.0255716966056062
G-JisstPCA,V,1,6,11,0.0428783376870208
G-JisstPCA,V,1,7,11,-0.0330344214212236
G-JisstPCA,V,1,8,11,0.038712139524482
G-JisstPCA,V,1,9,11,-0.0102445247638682
G-JisstPCA,V,1,10,11,-0.0154753178992979
G-JisstPCA,V,1,11,11,0.017971988171929
G-JisstPCA,V,1,12,11,-0.0145728248435336
G-JisstPCA,V,1,13,11,0.0210933591206781
G-JisstPCA,V,1,14,11,0.0242323571049806
G-JisstPCA,V,1,15,11,-0.0212307331545654
G-JisstPCA,V,1,16,11,0.026804197014807
G-JisstPCA,V,1,17,11,0.0227242347262519
G-JisstPCA,V,1,18,11,0.0198551714727174
G-JisstPCA,V,1,19,11,0.0352302294869235
G-JisstPCA,V,1,20,11,0.0228724118676236
G-JisstPCA,V,1,21,11,-0.00395240277356871
G-JisstPCA,V,1,22,11,-0.00252904832869798
G-JisstPCA,V,1,23,11,-0.00114888815643538
G-JisstPCA,V,1,24,11,-0.00100037830826096
G-JisstPCA,V,1,25,11,-0.0022018444545947
G-JisstPCA,V,1,26,11,-0.00152500428492103
G-JisstPCA,V,1,27,11,0.00117521045807704
G-JisstPCA,V,1,28,11,6.36412832484765e-05
G-JisstPCA,V,1,29,11,0.00554412321870149
G-JisstPCA,V,1,30,11,0.00847856891433116
G-JisstPCA,V,1,31,11,-0.00454585223926217
G-JisstPCA,V,1,32,11,0.00579435915543673
G-JisstPCA,V,1,33,11,-0.000927632347241716
G-JisstPCA,V,1,34,11,-0.000190746023641072
G-JisstPCA,V,1,35,11,-0.00221930130005099
G-JisstPCA,V,1,36,11,-0.00537085185673953
G-JisstPCA,V,1,37,11,0.0032157067611955
G-JisstPCA,V,1,38,11,0.00251960616724095
G-JisstPCA,V,1,39,11,0.000374855281477441
G-JisstPCA,V,1,40,11,0.000598815520206191
G-JisstPCA,V,1,41,11,0.00219306200172435
G-JisstPCA,V,1,42,11,-0.00126791511494683
G-JisstPCA,V,1,43,11,-8.88073392575801e-06
G-JisstPCA,V,1,44,11,-0.00301101991082836
G-JisstPCA,V,1,45,11,0.00156718139563648
G-JisstPCA,V,1,46,11,-0.00116096828939599
G-JisstPCA,V,1,47,11,0.0051750474183001
G-JisstPCA,V,1,48,11,-0.00153766285875549
G-JisstPCA,V,1,49,11,0.000299603649872926
G-JisstPCA,V,1,50,11,0.00526070091706574
G-JisstPCA,V,1,1,12,0.00236607892035458
G-JisstPCA,V,1,2,12,0.0343254136787251
G-JisstPCA,V,1,3,12,0.0581827613517581
G-JisstPCA,V,1,4,12,0.00646616429819595
G-JisstPCA,V,1,5,12,0.0214484700062348
G-JisstPCA,V,1,6,12,-0.0350456116134483
G-JisstPCA,V,1,7,12,0.0266299672726133
G-JisstPCA,V,1,8,12,-0.0318546497502461
G-JisstPCA,V,1,9,12,0.00854530399026394
G-JisstPCA,V,1,10,12,0.0126075927340168
G-JisstPCA,V,1,11,12,-0.0145728248435336
G-JisstPCA,V,1,12,12,0.0122583876035032
G-JisstPCA,V,1,13,12,-0.0168249091393804
G-JisstPCA,V,1,14,12,-0.0196520933665088
G-JisstPCA,V,1,15,12,0.017162440213094
G-JisstPCA,V,1,16,12,-0.0219998543334229
G-JisstPCA,V,1,17,12,-0.0188181312023321
G-JisstPCA,V,1,18,12,-0.0160469875645098
G-JisstPCA,V,1,19,12,-0.0287665740944288
G-JisstPCA,V,1,20,12,-0.0190275082933719
G-JisstPCA,V,1,21,12,0.00159225266749599
G-JisstPCA,V,1,22,12,0.00134456915363423
G-JisstPCA,V,1,23,12,0.00618835038531391
G-JisstPCA,V,1,24,12,0.00201713377301536
G-JisstPCA,V,1,25,12,-0.000436050765469385
G-JisstPCA,V,1,26,12,-0.00595720222856372
G-JisstPCA,V,1,27,12,-0.00355953312436414
G-JisstPCA,V,1,28,12,-0.00377835944001842
G-JisstPCA,V,1,29,12,0.00181140722063448
G-JisstPCA,V,1,30,12,0.00368222988488435
G-JisstPCA,V,1,31,12,0.00281048933716699
G-JisstPCA,V,1,32,12,0.000622669535383098
G-JisstPCA,V,1,33,12,-0.0024875963831301
G-JisstPCA,V,1,34,12,9.23410432069892e-05
G-JisstPCA,V,1,35,12,-0.00112917285952411
G-JisstPCA,V,1,36,12,0.00277043840629471
G-JisstPCA,V,1,37,12,-0.000643846597418601
G-JisstPCA,V,1,38,12,0.00252277747096805
G-JisstPCA,V,1,39,12,0.00375089017934818
G-JisstPCA,V,1,40,12,-0.000433982582623879
G-JisstPCA,V,1,41,12,-0.00349956734205887
G-JisstPCA,V,1,42,12,2.87940830860007e-05
G-JisstPCA,V,1,43,12,-0.00155744858093825
G-JisstPCA,V,1,44,12,0.00339195630607342
G-JisstPCA,V,1,45,12,-0.0018597629400486
G-JisstPCA,V,1,46,12,-0.00115828164049702
G-JisstPCA,V,1,47,12,-0.0114561522293523
G-JisstPCA,V,1,48,12,-0.00215536471238063
G-JisstPCA,V,1,49,12,-0.00138706219728515
G-JisstPCA,V,1,50,12,-0.00723506789102754
G-JisstPCA,V,1,1,13,-0.00415044561105974
G-JisstPCA,V,1,2,13,-0.0490775467083371
G-JisstPCA,V,1,3,13,-0.0825674632625697
G-JisstPCA,V,1,4,13,-0.00943178614846945
G-JisstPCA,V,1,5,13,-0.0295868561593053
G-JisstPCA,V,1,6,13,0.0504999126196742
G-JisstPCA,V,1,7,13,-0.038858803464109
G-JisstPCA,V,1,8,13,0.045540291876639
G-JisstPCA,V,1,9,13,-0.0118960122505883
G-JisstPCA,V,1,10,13,-0.0182374266290246
G-JisstPCA,V,1,11,13,0.0210933591206781
G-JisstPCA,V,1,12,13,-0.0168249091393804
G-JisstPCA,V,1,13,13,0.0250174230313953
G-JisstPCA,V,1,14,13,0.0283839293029192
G-JisstPCA,V,1,15,13,-0.0250075410895538
G-JisstPCA,V,1,16,13,0.0314898840108376
G-JisstPCA,V,1,17,13,0.0266958520537782
G-JisstPCA,V,1,18,13,0.0235779560254883
G-JisstPCA,V,1,19,13,0.0413591579009034
G-JisstPCA,V,1,20,13,0.0266677217228172
G-JisstPCA,V,1,21,13,-0.00568254944748552
G-JisstPCA,V,1,22,13,-0.00314132604685615
G-JisstPCA,V,1,23,13,0.000800027232052181
G-JisstPCA,V,1,24,13,-0.000760017300801451
G-JisstPCA,V,1,25,13,-0.00346005781710841
G-JisstPCA,V,1,26,13,-0.00478715134078251
G-JisstPCA,V,1,27,13,0.000323316179792234
G-JisstPCA,V,1,28,13,-0.0015295940756265
G-JisstPCA,V,1,29,13,0.00931238427586044
G-JisstPCA,V,1,30,13,0.0142953206361943
G-JisstPCA,V,1,31,13,-0.00570403370552959
G-JisstPCA,V,1,32,13,0.0091339809516645
G-JisstPCA,V,1,33,13,-0.00250001226989294
G-JisstPCA,V,1,34,13,-0.000180074521534796
G-JisstPCA,V,1,35,13,-0.00377531171034508
G-JisstPCA,V,1,36,13,-0.00704366057916384
G-JisstPCA,V,1,37,13,0.00436684901113161
G-JisstPCA,V,1,38,13,0.00499361883395144
G-JisstPCA,V,1,39,13,0.00188118020363773
G-JisstPCA,V,1,40,13,0.000859467151191981
G-JisstPCA,V,1,41,13,0.000590230986884016
G-JisstPCA,V,1,42,13,-0.00333225499938637
G-JisstPCA,V,1,43,13,-0.00213879187709543
G-JisstPCA,V,1,44,13,-0.0024319198865536
G-JisstPCA,V,1,45,13,0.000812073465297578
G-JisstPCA,V,1,46,13,-0.00467804224681021
G-JisstPCA,V,1,47,13,-0.0051542563666606
G-JisstPCA,V,1,48,13,-0.00714066140735185
G-JisstPCA,V,1,49,13,-0.00122845867310065
G-JisstPCA,V,1,50,13,0.00223489145440512
G-JisstPCA,V,1,1,14,-0.00447778114397732
G-JisstPCA,V,1,2,14,-0.0562293544304828
G-JisstPCA,V,1,3,14,-0.0951367893685697
G-JisstPCA,V,1,4,14,-0.0106945619970394
G-JisstPCA,V,1,5,14,-0.034468325349622
G-JisstPCA,V,1,6,14,0.0575880514559568
G-JisstPCA,V,1,7,14,-0.0445482963890284
G-JisstPCA,V,1,8,14,0.0519402349757971
G-JisstPCA,V,1,9,14,-0.0137998559919827
G-JisstPCA,V,1,10,14,-0.0207933509541362
G-JisstPCA,V,1,11,14,0.0242323571049806
G-JisstPCA,V,1,12,14,-0.0196520933665088
G-JisstPCA,V,1,13,14,0.0283839293029192
G-JisstPCA,V,1,14,14,0.0327095827793538
G-JisstPCA,V,1,15,14,-0.0285892065756202
G-JisstPCA,V,1,16,14,0.0360136508627055
G-JisstPCA,V,1,17,14,0.0304646661607095
G-JisstPCA,V,1,18,14,0.0266136595901574
G-JisstPCA,V,1,19,14,0.0474146526048538
G-JisstPCA,V,1,20,14,0.0307603020577675
G-JisstPCA,V,1,21,14,-0.00530159123879913
G-JisstPCA,V,1,22,14,-0.00358356015587115
G-JisstPCA,V,1,23,14,-0.000819533254554375
G-JisstPCA,V,1,24,14,-0.00112999114878735
G-JisstPCA,V,1,25,14,-0.00329812988075204
G-JisstPCA,V,1,26,14,-0.00301724568007984
G-JisstPCA,V,1,27,14,0.00121673507754012
G-JisstPCA,V,1,28,14,-0.000378363772651494
G-JisstPCA,V,1,29,14,0.00820184325380623
G-JisstPCA,V,1,30,14,0.0128779334148597
G-JisstPCA,V,1,31,14,-0.00624380793643993
G-JisstPCA,V,1,32,14,0.00844765163648166
G-JisstPCA,V,1,33,14,-0.0016434255318517
G-JisstPCA,V,1,34,14,-0.00031112036377172
G-JisstPCA,V,1,35,14,-0.00341610220535935
G-JisstPCA,V,1,36,14,-0.0074012745127281
G-JisstPCA,V,1,37,14,0.00474559762619386
G-JisstPCA,V,1,38,14,0.00391961754152667
G-JisstPCA,V,1,39,14,0.00120937425495945
G-JisstPCA,V,1,40,14,0.000725951586183065
G-JisstPCA,V,1,41,14,0.00355489979187121
G-JisstPCA,V,1,42,14,-0.000909846007439131
G-JisstPCA,V,1,43,14,0.000744063703697931
G-JisstPCA,V,1,44,14,-0.00439441230258763
G-JisstPCA,V,1,45,14,0.00254547972102167
G-JisstPCA,V,1,46,14,-0.000250614224597166
G-JisstPCA,V,1,47,14,0.0113697938843006
G-JisstPCA,V,1,48,14,3.34059481082675e-05
G-JisstPCA,V,1,49,14,0.000972340023789532
G-JisstPCA,V,1,50,14,0.0084628500907011
G-JisstPCA,V,1,1,15,0.00399510965693785
G-JisstPCA,V,1,2,15,0.0495240871137792
G-JisstPCA,V,1,3,15,0.0834951271224877
G-JisstPCA,V,1,4,15,0.00946778411789963
G-JisstPCA,V,1,5,15,0.0301393063199425
G-JisstPCA,V,1,6,15,-0.0508522558967996
G-JisstPCA,V,1,7,15,0.0390351986625004
G-JisstPCA,V,1,8,15,-0.0459403999601096
G-JisstPCA,V,1,9,15,0.012088714577044
G-JisstPCA,V,1,10,15,0.0183485308076796
G-JisstPCA,V,1,11,15,-0.0212307331545654
G-JisstPCA,V,1,12,15,0.017162440213094
G-JisstPCA,V,1,13,15,-0.0250075410895538
G-JisstPCA,V,1,14,15,-0.0285892065756202
G-JisstPCA,V,1,15,15,0.0251239703730045
G-JisstPCA,V,1,16,15,-0.0317641799452403
G-JisstPCA,V,1,17,15,-0.0269787638369238
G-JisstPCA,V,1,18,15,-0.023621810368893
G-JisstPCA,V,1,19,15,-0.0416849445423917
G-JisstPCA,V,1,20,15,-0.0270463333177313
G-JisstPCA,V,1,21,15,0.00487876012434988
G-JisstPCA,V,1,22,15,0.00289075712881138
G-JisstPCA,V,1,23,15,0.00150668908434604
G-JisstPCA,V,1,24,15,0.0012684029668836
G-JisstPCA,V,1,25,15,0.0025165845103258
G-JisstPCA,V,1,26,15,0.0016349458574104
G-JisstPCA,V,1,27,15,-0.00146861728921121
G-JisstPCA,V,1,28,15,-0.000127234950225725
G-JisstPCA,V,1,29,15,-0.0065213470619364
G-JisstPCA,V,1,30,15,-0.00973529058090462
G-JisstPCA,V,1,31,15,0.00535240609286584
G-JisstPCA,V,1,32,15,-0.00679901926882047
G-JisstPCA,V,1,33,15,0.00106161996780659
G-JisstPCA,V,1,34,15,0.000177533144985156
G-JisstPCA,V,1,35,15,0.00252088103901989
G-JisstPCA,V,1,36,15,0.0063610305278845
G-JisstPCA,V,1,37,15,-0.00360348145608694
G-JisstPCA,V,1,38,15,-0.00295981328335573
G-JisstPCA,V,1,39,15,-0.000184000934623186
G-JisstPCA,V,1,40,15,-0.000796004860707374
G-JisstPCA,V,1,41,15,-0.00178904972187814
G-JisstPCA,V,1,42,15,0.00242332146785518
G-JisstPCA,V,1,43,15,0.000955255852485301
G-JisstPCA,V,1,44,15,0.00310987518345229
G-JisstPCA,V,1,45,15,-0.0013454784069678
G-JisstPCA,V,1,46,15,0.00294446280338968
G-JisstPCA,V,1,47,15,-0.000831055567149953
G-JisstPCA,V,1,48,15,0.00434118796628051
G-JisstPCA,V,1,49,15,0.00035270339746004
G-JisstPCA,V,1,50,15,-0.00448786930750863
G-JisstPCA,V,1,1,16,-0.00482632789757228
G-JisstPCA,V,1,2,16,-0.0632137525189543
G-JisstPCA,V,1,3,16,-0.106393773741721
G-JisstPCA,V,1,4,16,-0.0120753240725039
G-JisstPCA,V,1,5,16,-0.038623730178908
G-JisstPCA,V,1,6,16,0.0649352189174593
G-JisstPCA,V,1,7,16,-0.049147428291263
G-JisstPCA,V,1,8,16,0.0589472908839245
G-JisstPCA,V,1,9,16,-0.0154754810685934
G-JisstPCA,V,1,10,16,-0.0233777769996095
G-JisstPCA,V,1,11,16,0.026804197014807
G-JisstPCA,V,1,12,16,-0.0219998543334229
G-JisstPCA,V,1,13,16,0.0314898840108376
G-JisstPCA,V,1,14,16,0.0360136508627055
G-JisstPCA,V,1,15,16,-0.0317641799452403
G-JisstPCA,V,1,16,16,0.0405994806984536
G-JisstPCA,V,1,17,16,0.0347647536531574
G-JisstPCA,V,1,18,16,0.030145383509792
G-JisstPCA,V,1,19,16,0.0529827085487323
G-JisstPCA,V,1,20,16,0.034698145151214
G-JisstPCA,V,1,21,16,-0.00498647459855544
G-JisstPCA,V,1,22,16,-0.00270923809736751
G-JisstPCA,V,1,23,16,-0.0076100753510401
G-JisstPCA,V,1,24,16,-0.0030292011298993
G-JisstPCA,V,1,25,16,-0.000716907009419863
G-JisstPCA,V,1,26,16,0.00566103352282134
G-JisstPCA,V,1,27,16,0.00469843721570184
G-JisstPCA,V,1,28,16,0.00408525086811832
G-JisstPCA,V,1,29,16,0.00172731973308327
G-JisstPCA,V,1,30,16,0.000872098360535083
G-JisstPCA,V,1,31,16,-0.00582304367612572
G-JisstPCA,V,1,32,16,0.00304434896894033
G-JisstPCA,V,1,33,16,0.0020465061972846
G-JisstPCA,V,1,34,16,-5.23699765515921e-05
G-JisstPCA,V,1,35,16,3.70755852496397e-05
G-JisstPCA,V,1,36,16,-0.00644915890061955
G-JisstPCA,V,1,37,16,0.0021018874508683
G-JisstPCA,V,1,38,16,-0.00096486408833486
G-JisstPCA,V,1,39,16,-0.0044950759491737
G-JisstPCA,V,1,40,16,0.00115268208899907
G-JisstPCA,V,1,41,16,0.00220401567463398
G-JisstPCA,V,1,42,16,-0.00413175195640589
G-JisstPCA,V,1,43,16,-0.00174435756083967
G-JisstPCA,V,1,44,16,-0.00388597823012597
G-JisstPCA,V,1,45,16,0.00115630475567248
G-JisstPCA,V,1,46,16,-0.00512998745610253
G-JisstPCA,V,1,47,16,-0.00348101702139868
G-JisstPCA,V,1,48,16,-0.00771520863894348
G-JisstPCA,V,1,49,16,-0.000874645050767902
G-JisstPCA,V,1,50,16,0.00479417981376129
G-JisstPCA,V,1,1,17,-0.0039938236453191
G-JisstPCA,V,1,2,17,-0.0540594299617386
G-JisstPCA,V,1,3,17,-0.0907910329048967
G-JisstPCA,V,1,4,17,-0.010336994756358
G-JisstPCA,V,1,5,17,-0.0330441585222565
G-JisstPCA,V,1,6,17,0.055588329423807
G-JisstPCA,V,1,7,17,-0.0415928294409901
G-JisstPCA,V,1,8,17,0.0506424670107429
G-JisstPCA,V,1,9,17,-0.0132381011820979
G-JisstPCA,V,1,10,17,-0.0199800244990187
G-JisstPCA,V,1,11,17,0.0227242347262519
G-JisstPCA,V,1,12,17,-0.0188181312023321
G-JisstPCA,V,1,13,17,0.0266958520537782
G-JisstPCA,V,1,14,17,0.0304646661607095
G-JisstPCA,V,1,15,17,-0.0269787638369238
G-JisstPCA,V,1,16,17,0.0347647536531574
G-JisstPCA,V,1,17,17,0.0299580934380235
G-JisstPCA,V,1,18,17,0.0258350833485826
G-JisstPCA,V,1,19,17,0.0451620202867827
