"scenario","orthogonal","SNR","seed","method","factor.name","factor.number","err"
4,0,8.5,17,"G-JisstPCA0 (oracle)","u",2,0.0433357962600195
4,0,8.5,17,"G-JisstPCA0 (oracle)","V",2,0.0881712824602127
4,0,8.5,17,"G-JisstPCA0 (oracle)","W",2,0.0693472234909632
4,0,8.5,17,"G-JisstPCA1 (oracle)","u",1,0.0175789867641164
4,0,8.5,17,"G-JisstPCA1 (oracle)","V",1,0.0653748774226474
4,0,8.5,17,"G-JisstPCA1 (oracle)","W",1,0.0538069163737202
4,0,8.5,17,"G-JisstPCA1 (oracle)","u",2,0.151340002617218
4,0,8.5,17,"G-JisstPCA1 (oracle)","V",2,0.245899713102896
4,0,8.5,17,"G-JisstPCA1 (oracle)","W",2,0.363631724287544
4,0,8.5,17,"iHOSVD","u",1,0.0519850193357079
4,0,8.5,17,"iHOSVD","V",1,0.248321286917332
4,0,8.5,17,"iHOSVD","W",1,0.326287624264923
4,0,8.5,17,"iHOSVD","u",2,0.190291094736762
4,0,8.5,17,"iHOSVD","V",2,0.435987444048621
4,0,8.5,17,"iHOSVD","W",2,0.606031465484261
4,0,8.5,17,"iHOOI","u",1,0.0512887480945085
4,0,8.5,17,"iHOOI","V",1,0.256269569307176
4,0,8.5,17,"iHOOI","W",1,0.328894149641542
4,0,8.5,17,"iHOOI","u",2,0.18735094044634
4,0,8.5,17,"iHOOI","V",2,0.443539500894307
4,0,8.5,17,"iHOOI","W",2,0.608099940185051
4,0,12.5,17,"G-JisstPCA0 (oracle)","u",1,0.0151413611105393
4,0,12.5,17,"G-JisstPCA0 (oracle)","V",1,0.0476285181031978
4,0,12.5,17,"G-JisstPCA0 (oracle)","W",1,0.0453026237404075
4,0,12.5,17,"G-JisstPCA0 (oracle)","u",2,0.0305012298892755
4,0,12.5,17,"G-JisstPCA0 (oracle)","V",2,0.0601867927938832
4,0,12.5,17,"G-JisstPCA0 (oracle)","W",2,0.0470764338238249
4,0,12.5,17,"G-JisstPCA1 (oracle)","u",1,0.0151413611105393
4,0,12.5,17,"G-JisstPCA1 (oracle)","V",1,0.0476285181031978
4,0,12.5,17,"G-JisstPCA1 (oracle)","W",1,0.0453026237404075
4,0,12.5,17,"G-JisstPCA1 (oracle)","u",2,0.14944530292619
4,0,12.5,17,"G-JisstPCA1 (oracle)","V",2,0.2396376216047
4,0,12.5,17,"G-JisstPCA1 (oracle)","W",2,0.360745656909144
4,0,12.5,17,"iHOSVD","u",1,0.051261433389759
4,0,12.5,17,"iHOSVD","V",1,0.242273556213322
4,0,12.5,17,"iHOSVD","W",1,0.329895686115696
4,0,12.5,17,"iHOSVD","u",2,0.187152942346798
4,0,12.5,17,"iHOSVD","V",2,0.431716583818812
4,0,12.5,17,"iHOSVD","W",2,0.608352398810278
4,0,12.5,17,"iHOOI","u",1,0.0510253911533049
4,0,12.5,17,"iHOOI","V",1,0.246277050961097
4,0,12.5,17,"iHOOI","W",1,0.331197407636779
4,0,12.5,17,"iHOOI","u",2,0.186307431395913
4,0,12.5,17,"iHOOI","V",2,0.435466292853533
4,0,12.5,17,"iHOOI","W",2,0.609472437950082
4,0,25,17,"G-JisstPCA0 (oracle)","u",1,0.0141861805211376
4,0,25,17,"G-JisstPCA0 (oracle)","V",1,0.0313329843826551
4,0,25,17,"G-JisstPCA0 (oracle)","W",1,0.0392858735980393
4,0,25,17,"G-JisstPCA0 (oracle)","u",2,0.0184863082814641
4,0,25,17,"G-JisstPCA0 (oracle)","V",2,0.030577603405159
4,0,25,17,"G-JisstPCA0 (oracle)","W",2,0.0243249207291168
4,0,25,17,"G-JisstPCA1 (oracle)","u",1,0.0141861805211376
4,0,25,17,"G-JisstPCA1 (oracle)","V",1,0.0313329843826551
4,0,25,17,"G-JisstPCA1 (oracle)","W",1,0.0392858735980393
4,0,25,17,"G-JisstPCA1 (oracle)","u",2,0.149075682897728
4,0,25,17,"G-JisstPCA1 (oracle)","V",2,0.235240435825131
4,0,25,17,"G-JisstPCA1 (oracle)","W",2,0.359269495180376
4,0,25,17,"iHOSVD","u",1,0.0512283095867137
4,0,25,17,"iHOSVD","V",1,0.235681316411428
4,0,25,17,"iHOSVD","W",1,0.334292184909181
4,0,25,17,"iHOSVD","u",2,0.186058255855097
4,0,25,17,"iHOSVD","V",2,0.426739439191687
4,0,25,17,"iHOSVD","W",2,0.611568512335202
4,0,25,17,"iHOOI","u",1,0.0511860592665977
4,0,25,17,"iHOOI","V",1,0.236741236521736
4,0,25,17,"iHOOI","W",1,0.334632975399967
4,0,25,17,"iHOOI","u",2,0.185953864256478
4,0,25,17,"iHOOI","V",2,0.427701500240094
4,0,25,17,"iHOOI","W",2,0.611875383873909
4,0,5,18,"G-JisstPCA0 (oracle)","u",1,0.0312161740178444
4,0,5,18,"G-JisstPCA0 (oracle)","V",1,0.0951558116511603
4,0,5,18,"G-JisstPCA0 (oracle)","W",1,0.0837610166299735
4,0,5,18,"G-JisstPCA0 (oracle)","u",2,0.0800697089044828
4,0,5,18,"G-JisstPCA0 (oracle)","V",2,0.158737670392146
4,0,5,18,"G-JisstPCA0 (oracle)","W",2,0.118187189503715
4,0,5,18,"G-JisstPCA1 (oracle)","u",1,0.0312161740178444
4,0,5,18,"G-JisstPCA1 (oracle)","V",1,0.0951558116511603
4,0,5,18,"G-JisstPCA1 (oracle)","W",1,0.0837610166299735
4,0,5,18,"G-JisstPCA1 (oracle)","u",2,0.168833362536286
4,0,5,18,"G-JisstPCA1 (oracle)","V",2,0.264113664452494
4,0,5,18,"G-JisstPCA1 (oracle)","W",2,0.362513590187463
4,0,5,18,"iHOSVD","u",1,0.0618251250186798
4,0,5,18,"iHOSVD","V",1,0.245456830728505
4,0,5,18,"iHOSVD","W",1,0.345198964064014
4,0,5,18,"iHOSVD","u",2,0.210640119436008
4,0,5,18,"iHOSVD","V",2,0.460861875345226
4,0,5,18,"iHOSVD","W",2,0.616009754651317
4,0,5,18,"iHOOI","u",1,0.0579684056713976
4,0,5,18,"iHOOI","V",1,0.237760974482732
4,0,5,18,"iHOOI","W",1,0.31886906002763
4,0,5,18,"iHOOI","u",2,0.199509640603646
4,0,5,18,"iHOOI","V",2,0.435804237491896
4,0,5,18,"iHOOI","W",2,0.593880516772896
4,0,6.25,18,"G-JisstPCA0 (oracle)","u",1,0.0262283924585024
4,0,6.25,18,"G-JisstPCA0 (oracle)","V",1,0.0765338449659866
4,0,6.25,18,"G-JisstPCA0 (oracle)","W",1,0.0691743266589363
4,0,6.25,18,"G-JisstPCA0 (oracle)","u",2,0.063071484198712
4,0,6.25,18,"G-JisstPCA0 (oracle)","V",2,0.127575293449595
4,0,6.25,18,"G-JisstPCA0 (oracle)","W",2,0.0947056887262907
4,0,6.25,18,"G-JisstPCA1 (oracle)","u",1,0.0262283924585024
4,0,6.25,18,"G-JisstPCA1 (oracle)","V",1,0.0765338449659866
4,0,6.25,18,"G-JisstPCA1 (oracle)","W",1,0.0691743266589363
4,0,6.25,18,"G-JisstPCA1 (oracle)","u",2,0.161539968577118
4,0,6.25,18,"G-JisstPCA1 (oracle)","V",2,0.251707214505106
4,0,6.25,18,"G-JisstPCA1 (oracle)","W",2,0.359129275803342
4,0,6.25,18,"iHOSVD","u",1,0.0577344118782877
4,0,6.25,18,"iHOSVD","V",1,0.235233609295162
4,0,6.25,18,"iHOSVD","W",1,0.337292754076632
4,0,6.25,18,"iHOSVD","u",2,0.199745993743156
4,0,6.25,18,"iHOSVD","V",2,0.438621961295835
4,0,6.25,18,"iHOSVD","W",2,0.609945263579644
4,0,6.25,18,"iHOOI","u",1,0.0556868338598467
4,0,6.25,18,"iHOOI","V",1,0.231999090416939
4,0,6.25,18,"iHOOI","W",1,0.321319699480644
4,0,6.25,18,"iHOOI","u",2,0.194496371516114
4,0,6.25,18,"iHOOI","V",2,0.428481477607888
4,0,6.25,18,"iHOOI","W",2,0.597132568827174
4,0,8.5,18,"G-JisstPCA0 (oracle)","u",1,0.0213571826655035
4,0,8.5,18,"G-JisstPCA0 (oracle)","V",1,0.0566765203629189
4,0,8.5,18,"G-JisstPCA0 (oracle)","W",1,0.0549154180554486
4,0,8.5,18,"G-JisstPCA0 (oracle)","u",2,0.0459071650364879
4,0,8.5,18,"G-JisstPCA0 (oracle)","V",2,0.0943366722455459
4,0,8.5,18,"G-JisstPCA0 (oracle)","W",2,0.0697986740683054
4,0,8.5,18,"G-JisstPCA1 (oracle)","u",1,0.0213571826655035
4,0,8.5,18,"G-JisstPCA1 (oracle)","V",1,0.0566765203629189
4,0,8.5,18,"G-JisstPCA1 (oracle)","W",1,0.0549154180554486
4,0,8.5,18,"G-JisstPCA1 (oracle)","u",2,0.155624813996151
4,0,8.5,18,"G-JisstPCA1 (oracle)","V",2,0.24180918632138
4,0,8.5,18,"G-JisstPCA1 (oracle)","W",2,0.356984480635084
4,0,8.5,18,"iHOSVD","u",1,0.0546845879598869
4,0,8.5,18,"iHOSVD","V",1,0.228936592765316
4,0,8.5,18,"iHOSVD","W",1,0.333088439230918
4,0,8.5,18,"iHOSVD","u",2,0.192456807925393
4,0,8.5,18,"iHOSVD","V",2,0.426107628008932
4,0,8.5,18,"iHOSVD","W",2,0.607473180964787
4,0,8.5,18,"iHOOI","u",1,0.0538012764909163
4,0,8.5,18,"iHOOI","V",1,0.22796544444988
4,0,8.5,18,"iHOOI","W",1,0.324852391048822
4,0,8.5,18,"iHOOI","u",2,0.190549229928202
4,0,8.5,18,"iHOOI","V",2,0.423093165606004
4,0,8.5,18,"iHOOI","W",2,0.601170195160012
4,0,12.5,18,"G-JisstPCA0 (oracle)","u",1,0.0177324715394128
4,0,12.5,18,"G-JisstPCA0 (oracle)","V",1,0.0389825387467888
4,0,12.5,18,"G-JisstPCA0 (oracle)","W",1,0.0445071289347637
4,0,12.5,18,"G-JisstPCA0 (oracle)","u",2,0.0315891324861981
4,0,12.5,18,"G-JisstPCA0 (oracle)","V",2,0.0645412153521297
4,0,12.5,18,"G-JisstPCA0 (oracle)","W",2,0.0476498167157574
4,0,12.5,18,"G-JisstPCA1 (oracle)","u",1,0.0177324715394128
4,0,12.5,18,"G-JisstPCA1 (oracle)","V",1,0.0389825387467888
4,0,12.5,18,"G-JisstPCA1 (oracle)","W",1,0.0445071289347637
4,0,12.5,18,"G-JisstPCA1 (oracle)","u",2,0.152042272819662
4,0,12.5,18,"G-JisstPCA1 (oracle)","V",2,0.235983592578943
4,0,12.5,18,"G-JisstPCA1 (oracle)","W",2,0.356381595260206
4,0,12.5,18,"iHOSVD","u",1,0.0529533735606807
4,0,12.5,18,"iHOSVD","V",1,0.226443817290006
4,0,12.5,18,"iHOSVD","W",1,0.332434578637185
4,0,12.5,18,"iHOSVD","u",2,0.18874074680632
4,0,12.5,18,"iHOSVD","V",2,0.42104620224683
4,0,12.5,18,"iHOSVD","W",2,0.607960018836077
4,0,12.5,18,"iHOOI","u",1,0.0526248891557659
4,0,12.5,18,"iHOOI","V",1,0.226235274433086
4,0,12.5,18,"iHOOI","W",1,0.328743859740435
4,0,12.5,18,"iHOOI","u",2,0.188165162040312
4,0,12.5,18,"iHOOI","V",2,0.420352632586919
4,0,12.5,18,"iHOOI","W",2,0.605240900317489
4,0,25,18,"G-JisstPCA0 (oracle)","u",1,0.0153056507057138
4,0,25,18,"G-JisstPCA0 (oracle)","V",1,0.0269939316236153
4,0,25,18,"G-JisstPCA0 (oracle)","W",1,0.0379733575849156
4,0,25,18,"G-JisstPCA0 (oracle)","u",2,0.0184560054446671
4,0,25,18,"G-JisstPCA0 (oracle)","V",2,0.0326746027973734
4,0,25,18,"G-JisstPCA0 (oracle)","W",2,0.0243299074882051
4,0,25,18,"G-JisstPCA1 (oracle)","u",1,0.0153056507057138
4,0,25,18,"G-JisstPCA1 (oracle)","V",1,0.0269939316236153
4,0,25,18,"G-JisstPCA1 (oracle)","W",1,0.0379733575849156
4,0,25,18,"G-JisstPCA1 (oracle)","u",2,0.150126647730425
4,0,25,18,"G-JisstPCA1 (oracle)","V",2,0.233013257449384
4,0,25,18,"G-JisstPCA1 (oracle)","W",2,0.357141120483269
4,0,25,18,"iHOSVD","u",1,0.0519882789312611
4,0,25,18,"iHOSVD","V",1,0.226361004227629
4,0,25,18,"iHOSVD","W",1,0.33449221068022
4,0,25,18,"iHOSVD","u",2,0.18682190018436
4,0,25,18,"iHOSVD","V",2,0.419610847587528
4,0,25,18,"iHOSVD","W",2,0.610669986972114
4,0,25,18,"iHOOI","u",1,0.051923106671887
4,0,25,18,"iHOOI","V",1,0.22635155876368
4,0,25,18,"iHOOI","W",1,0.333588246188582
4,0,25,18,"iHOOI","u",2,0.186736400080802
4,0,25,18,"iHOOI","V",2,0.419551655422292
4,0,25,18,"iHOOI","W",2,0.61002670842175
4,0,5,19,"G-JisstPCA0 (oracle)","u",1,0.0356882402127484
4,0,5,19,"G-JisstPCA0 (oracle)","V",1,0.114491306130374
4,0,5,19,"G-JisstPCA0 (oracle)","W",1,0.0857649605228726
4,0,5,19,"G-JisstPCA0 (oracle)","u",2,0.0555847832254745
4,0,5,19,"G-JisstPCA0 (oracle)","V",2,0.171988747626894
4,0,5,19,"G-JisstPCA0 (oracle)","W",2,0.118861383450715
4,0,5,19,"G-JisstPCA1 (oracle)","u",1,0.0356882402127484
4,0,5,19,"G-JisstPCA1 (oracle)","V",1,0.114491306130374
4,0,5,19,"G-JisstPCA1 (oracle)","W",1,0.0857649605228726
4,0,5,19,"G-JisstPCA1 (oracle)","u",2,0.161773843088732
4,0,5,19,"G-JisstPCA1 (oracle)","V",2,0.285557861111564
4,0,5,19,"G-JisstPCA1 (oracle)","W",2,0.38176201243205
4,0,5,19,"iHOSVD","u",1,0.0597270947714173
4,0,5,19,"iHOSVD","V",1,0.265356896649611
4,0,5,19,"iHOSVD","W",1,0.347124650281411
4,0,5,19,"iHOSVD","u",2,0.200093801877248
4,0,5,19,"iHOSVD","V",2,0.474869000118567
4,0,5,19,"iHOSVD","W",2,0.627120545833777
4,0,5,19,"iHOOI","u",1,0.0633423061062146
4,0,5,19,"iHOOI","V",1,0.258430412465976
4,0,5,19,"iHOOI","W",1,0.343363267749884
4,0,5,19,"iHOOI","u",2,0.195632086531974
4,0,5,19,"iHOOI","V",2,0.446925097685517
4,0,5,19,"iHOOI","W",2,0.624546255009294
4,0,6.25,19,"G-JisstPCA0 (oracle)","u",1,0.0299420316847583
4,0,6.25,19,"G-JisstPCA0 (oracle)","V",1,0.0933144486619847
4,0,6.25,19,"G-JisstPCA0 (oracle)","W",1,0.0725746325685069
4,0,6.25,19,"G-JisstPCA0 (oracle)","u",2,0.0453870136799644
4,0,6.25,19,"G-JisstPCA0 (oracle)","V",2,0.137844148428935
4,0,6.25,19,"G-JisstPCA0 (oracle)","W",2,0.0948222929417047
4,0,6.25,19,"G-JisstPCA1 (oracle)","u",1,0.0299420316847583
4,0,6.25,19,"G-JisstPCA1 (oracle)","V",1,0.0933144486619847
4,0,6.25,19,"G-JisstPCA1 (oracle)","W",1,0.0725746325685069
4,0,6.25,19,"G-JisstPCA1 (oracle)","u",2,0.157539146723581
4,0,6.25,19,"G-JisstPCA1 (oracle)","V",2,0.269694464763437
4,0,6.25,19,"G-JisstPCA1 (oracle)","W",2,0.374068834295323
4,0,6.25,19,"iHOSVD","u",1,0.0568703001107615
4,0,6.25,19,"iHOSVD","V",1,0.252743130961877
4,0,6.25,19,"iHOSVD","W",1,0.342240496327722
4,0,6.25,19,"iHOSVD","u",2,0.192906035505704
4,0,6.25,19,"iHOSVD","V",2,0.450565968772656
4,0,6.25,19,"iHOSVD","W",2,0.621778835671547
4,0,6.25,19,"iHOOI","u",1,0.0596486641864257
4,0,6.25,19,"iHOOI","V",1,0.250007335122741
4,0,6.25,19,"iHOOI","W",1,0.339990868446727
4,0,6.25,19,"iHOOI","u",2,0.192561242861006
4,0,6.25,19,"iHOOI","V",2,0.43871151212974
4,0,6.25,19,"iHOOI","W",2,0.620323523828873
4,0,8.5,19,"G-JisstPCA0 (oracle)","u",1,0.024223919320844
4,0,8.5,19,"G-JisstPCA0 (oracle)","V",1,0.0710278250173562
4,0,8.5,19,"G-JisstPCA0 (oracle)","W",1,0.0594740087413973
4,0,8.5,19,"G-JisstPCA0 (oracle)","u",2,0.0349521892806934
4,0,8.5,19,"G-JisstPCA0 (oracle)","V",2,0.101626367055541
4,0,8.5,19,"G-JisstPCA0 (oracle)","W",2,0.0695489635447286
4,0,8.5,19,"G-JisstPCA1 (oracle)","u",1,0.024223919320844
4,0,8.5,19,"G-JisstPCA1 (oracle)","V",1,0.0710278250173562
4,0,8.5,19,"G-JisstPCA1 (oracle)","W",1,0.0594740087413973
4,0,8.5,19,"G-JisstPCA1 (oracle)","u",2,0.154065410991706
4,0,8.5,19,"G-JisstPCA1 (oracle)","V",2,0.255548158554963
4,0,8.5,19,"G-JisstPCA1 (oracle)","W",2,0.36758332101662
4,0,8.5,19,"iHOSVD","u",1,0.0546490289943709
4,0,8.5,19,"iHOSVD","V",1,0.24293691730364
4,0,8.5,19,"iHOSVD","W",1,0.338891247148652
4,0,8.5,19,"iHOSVD","u",2,0.189040518807617
4,0,8.5,19,"iHOSVD","V",2,0.435067524150438
4,0,8.5,19,"iHOSVD","W",2,0.61784900496502
4,0,8.5,19,"iHOOI","u",1,0.0563888453546271
4,0,8.5,19,"iHOOI","V",1,0.242262828078677
4,0,8.5,19,"iHOOI","W",1,0.337744067670418
4,0,8.5,19,"iHOOI","u",2,0.18997492718599
4,0,8.5,19,"iHOOI","V",2,0.431596414729974
4,0,8.5,19,"iHOOI","W",2,0.617113616573812
4,0,12.5,19,"G-JisstPCA0 (oracle)","u",1,0.0197858137875619
4,0,12.5,19,"G-JisstPCA0 (oracle)","V",1,0.05182673683698
4,0,12.5,19,"G-JisstPCA0 (oracle)","W",1,0.0491910297818564
4,0,12.5,19,"G-JisstPCA0 (oracle)","u",2,0.0261434253487544
4,0,12.5,19,"G-JisstPCA0 (oracle)","V",2,0.0694736622204049
4,0,12.5,19,"G-JisstPCA0 (oracle)","W",2,0.047573052103436
4,0,12.5,19,"G-JisstPCA1 (oracle)","u",1,0.0197858137875619
4,0,12.5,19,"G-JisstPCA1 (oracle)","V",1,0.05182673683698
4,0,12.5,19,"G-JisstPCA1 (oracle)","W",1,0.0491910297818564
4,0,12.5,19,"G-JisstPCA1 (oracle)","u",2,0.151898318691741
4,0,12.5,19,"G-JisstPCA1 (oracle)","V",2,0.24554855363974
4,0,12.5,19,"G-JisstPCA1 (oracle)","W",2,0.363341913139055
4,0,12.5,19,"iHOSVD","u",1,0.0532639428166108
4,0,12.5,19,"iHOSVD","V",1,0.236594702620156
4,0,12.5,19,"iHOSVD","W",1,0.337452034430135
4,0,12.5,19,"iHOSVD","u",2,0.18749234133473
4,0,12.5,19,"iHOSVD","V",2,0.427360022920685
4,0,12.5,19,"iHOSVD","W",2,0.615717588960451
4,0,12.5,19,"iHOOI","u",1,0.0541492445396199
4,0,12.5,19,"iHOOI","V",1,0.23652420186206
4,0,12.5,19,"iHOOI","W",1,0.33693955847679
4,0,12.5,19,"iHOOI","u",2,0.188243211974802
4,0,12.5,19,"iHOOI","V",2,0.4266858140537
4,0,12.5,19,"iHOOI","W",2,0.615377913808721
4,0,25,19,"G-JisstPCA0 (oracle)","u",1,0.016371900968395
4,0,25,19,"G-JisstPCA0 (oracle)","V",1,0.0337375767743891
4,0,25,19,"G-JisstPCA0 (oracle)","W",1,0.0409613708639866
4,0,25,19,"G-JisstPCA0 (oracle)","u",2,0.0178505581485221
4,0,25,19,"G-JisstPCA0 (oracle)","V",2,0.035621930770226
4,0,25,19,"G-JisstPCA0 (oracle)","W",2,0.0259391897351858
4,0,25,19,"G-JisstPCA1 (oracle)","u",1,0.016371900968395
4,0,25,19,"G-JisstPCA1 (oracle)","V",1,0.0337375767743891
4,0,25,19,"G-JisstPCA1 (oracle)","W",1,0.0409613708639866
4,0,25,19,"G-JisstPCA1 (oracle)","u",2,0.150584764917371
4,0,25,19,"G-JisstPCA1 (oracle)","V",2,0.237865420993921
4,0,25,19,"G-JisstPCA1 (oracle)","W",2,0.360485909169046
4,0,25,19,"iHOSVD","u",1,0.0523046794480274
4,0,25,19,"iHOSVD","V",1,0.231732544096329
4,0,25,19,"iHOSVD","W",1,0.33747926052718
4,0,25,19,"iHOSVD","u",2,0.186763119890329
4,0,25,19,"iHOSVD","V",2,0.422985653051477
4,0,25,19,"iHOSVD","W",2,0.614794951997036
4,0,25,19,"iHOOI","u",1,0.052541757855729
4,0,25,19,"iHOOI","V",1,0.231750374860978
4,0,25,19,"iHOOI","W",1,0.33735273603827
4,0,25,19,"iHOOI","u",2,0.18699749366775
4,0,25,19,"iHOOI","V",2,0.422984908271651
4,0,25,19,"iHOOI","W",2,0.614705222164715
4,0,5,20,"G-JisstPCA0 (oracle)","u",1,0.0318740515321463
4,0,5,20,"G-JisstPCA0 (oracle)","V",1,0.112738743206965
4,0,5,20,"G-JisstPCA0 (oracle)","W",1,0.0797212724603761
4,0,5,20,"G-JisstPCA0 (oracle)","u",2,0.0608707114403432
4,0,5,20,"G-JisstPCA0 (oracle)","V",2,0.160281027579949
4,0,5,20,"G-JisstPCA0 (oracle)","W",2,0.113681677031809
4,0,5,20,"G-JisstPCA1 (oracle)","u",1,0.0318740515321463
4,0,5,20,"G-JisstPCA1 (oracle)","V",1,0.112738743206965
4,0,5,20,"G-JisstPCA1 (oracle)","W",1,0.0797212724603761
4,0,5,20,"G-JisstPCA1 (oracle)","u",2,0.160816684159811
4,0,5,20,"G-JisstPCA1 (oracle)","V",2,0.276176603743469
4,0,5,20,"G-JisstPCA1 (oracle)","W",2,0.379329267471644
4,0,5,20,"iHOSVD","u",1,0.0612815814053258
4,0,5,20,"iHOSVD","V",1,0.281306639101669
4,0,5,20,"iHOSVD","W",1,0.317460837214243
4,0,5,20,"iHOSVD","u",2,0.207264825319189
4,0,5,20,"iHOSVD","V",2,0.480095936806864
4,0,5,20,"iHOSVD","W",2,0.603922658593145
4,0,5,20,"iHOOI","u",1,0.0606616003689135
4,0,5,20,"iHOOI","V",1,0.262652504444499
4,0,5,20,"iHOOI","W",1,0.320061307454549
4,0,5,20,"iHOOI","u",2,0.19918534855703
4,0,5,20,"iHOOI","V",2,0.45197897040077
4,0,5,20,"iHOOI","W",2,0.60289654801395
4,0,6.25,20,"G-JisstPCA0 (oracle)","u",1,0.0265291449542646
4,0,6.25,20,"G-JisstPCA0 (oracle)","V",1,0.091065977929601
4,0,6.25,20,"G-JisstPCA0 (oracle)","W",1,0.0680104086331365
4,0,6.25,20,"G-JisstPCA0 (oracle)","u",2,0.0486224391868179
4,0,6.25,20,"G-JisstPCA0 (oracle)","V",2,0.128554276483307
4,0,6.25,20,"G-JisstPCA0 (oracle)","W",2,0.0918700295460787
4,0,6.25,20,"G-JisstPCA1 (oracle)","u",1,0.0265291449542646
4,0,6.25,20,"G-JisstPCA1 (oracle)","V",1,0.091065977929601
4,0,6.25,20,"G-JisstPCA1 (oracle)","W",1,0.0680104086331365
4,0,6.25,20,"G-JisstPCA1 (oracle)","u",2,0.156268836565789
4,0,6.25,20,"G-JisstPCA1 (oracle)","V",2,0.262196402916907
4,0,6.25,20,"G-JisstPCA1 (oracle)","W",2,0.372914769038443
4,0,6.25,20,"iHOSVD","u",1,0.0580964482415258
4,0,6.25,20,"iHOSVD","V",1,0.262348615280695
4,0,6.25,20,"iHOSVD","W",1,0.319243856752173
4,0,6.25,20,"iHOSVD","u",2,0.198314185426021
4,0,6.25,20,"iHOSVD","V",2,0.456428269818946
4,0,6.25,20,"iHOSVD","W",2,0.602902232180909
4,0,6.25,20,"iHOOI","u",1,0.0579263313475113
4,0,6.25,20,"iHOOI","V",1,0.252887629257511
4,0,6.25,20,"iHOOI","W",1,0.321009767668521
4,0,6.25,20,"iHOOI","u",2,0.194918398116415
4,0,6.25,20,"iHOOI","V",2,0.442947219893093
4,0,6.25,20,"iHOOI","W",2,0.602908258020396
4,0,8.5,20,"G-JisstPCA0 (oracle)","u",1,0.0213372798953725
4,0,8.5,20,"G-JisstPCA0 (oracle)","V",1,0.0685273238995041
4,0,8.5,20,"G-JisstPCA0 (oracle)","W",1,0.0566636101695697
4,0,8.5,20,"G-JisstPCA0 (oracle)","u",2,0.0360591210496125
4,0,8.5,20,"G-JisstPCA0 (oracle)","V",2,0.094910353434873
4,0,8.5,20,"G-JisstPCA0 (oracle)","W",2,0.0686116276080595
4,0,8.5,20,"G-JisstPCA1 (oracle)","u",1,0.0213372798953725
4,0,8.5,20,"G-JisstPCA1 (oracle)","V",1,0.0685273238995041
4,0,8.5,20,"G-JisstPCA1 (oracle)","W",1,0.0566636101695697
4,0,8.5,20,"G-JisstPCA1 (oracle)","u",2,0.152680845122424
4,0,8.5,20,"G-JisstPCA1 (oracle)","V",2,0.249921437152001
4,0,8.5,20,"G-JisstPCA1 (oracle)","W",2,0.367362905890034
4,0,8.5,20,"iHOSVD","u",1,0.0554824727581114
4,0,8.5,20,"iHOSVD","V",1,0.2480107620579
4,0,8.5,20,"iHOSVD","W",1,0.322595496851177
4,0,8.5,20,"iHOSVD","u",2,0.192298261821162
4,0,8.5,20,"iHOSVD","V",2,0.43993858634622
4,0,8.5,20,"iHOSVD","W",2,0.603931490506236
4,0,8.5,20,"iHOOI","u",1,0.0554974209742441
4,0,8.5,20,"iHOOI","V",1,0.243966441009475
4,0,8.5,20,"iHOOI","W",1,0.323545362031571
4,0,8.5,20,"iHOOI","u",2,0.191331709305404
4,0,8.5,20,"iHOOI","V",2,0.434800562485303
4,0,8.5,20,"iHOOI","W",2,0.604243741600636
4,0,12.5,20,"G-JisstPCA0 (oracle)","u",1,0.0175527834695484
4,0,12.5,20,"G-JisstPCA0 (oracle)","V",1,0.0494552461924191
4,0,12.5,20,"G-JisstPCA0 (oracle)","W",1,0.0479460279628609
4,0,12.5,20,"G-JisstPCA0 (oracle)","u",2,0.0254342809380564
4,0,12.5,20,"G-JisstPCA0 (oracle)","V",2,0.0649507372775261
4,0,12.5,20,"G-JisstPCA0 (oracle)","W",2,0.0479378835019242
4,0,12.5,20,"G-JisstPCA1 (oracle)","u",1,0.0175527834695484
4,0,12.5,20,"G-JisstPCA1 (oracle)","V",1,0.0494552461924191
4,0,12.5,20,"G-JisstPCA1 (oracle)","W",1,0.0479460279628609
4,0,12.5,20,"G-JisstPCA1 (oracle)","u",2,0.150640697805177
4,0,12.5,20,"G-JisstPCA1 (oracle)","V",2,0.241569851008064
4,0,12.5,20,"G-JisstPCA1 (oracle)","W",2,0.363579906399619
4,0,12.5,20,"iHOSVD","u",1,0.0537543426926899
4,0,12.5,20,"iHOSVD","V",1,0.239004909275393
4,0,12.5,20,"iHOSVD","W",1,0.32673552955777
4,0,12.5,20,"iHOSVD","u",2,0.189114752939429
4,0,12.5,20,"iHOSVD","V",2,0.430599120101243
4,0,12.5,20,"iHOSVD","W",2,0.606351396743125
4,0,12.5,20,"iHOOI","u",1,0.0537934677842447
4,0,12.5,20,"iHOOI","V",1,0.237420850157445
4,0,12.5,20,"iHOOI","W",1,0.327148109009587
4,0,12.5,20,"iHOOI","u",2,0.188938850094344
4,0,12.5,20,"iHOOI","V",2,0.428881811319123
4,0,12.5,20,"iHOOI","W",2,0.606591433982691
4,0,25,20,"G-JisstPCA0 (oracle)","u",1,0.015171902951472
4,0,25,20,"G-JisstPCA0 (oracle)","V",1,0.0320521020506316
4,0,25,20,"G-JisstPCA0 (oracle)","W",1,0.0409922577069314
4,0,25,20,"G-JisstPCA0 (oracle)","u",2,0.0157609612833072
4,0,25,20,"G-JisstPCA0 (oracle)","V",2,0.0332648449618185
4,0,25,20,"G-JisstPCA0 (oracle)","W",2,0.0266069390994423
