scenario,orthogonal,SNR,seed,method,factor name,factor number,err
4,0,8.5,12,JisstPCA1 (BIC top),u,1,0.0147862457692571
4,0,8.5,12,JisstPCA1 (BIC top),V,1,0.070226909586977
4,0,8.5,12,JisstPCA1 (BIC top),W,1,0.063526236502589
4,0,8.5,12,JisstPCA1 (BIC top),u,2,0.150892379447843
4,0,8.5,12,JisstPCA1 (BIC top),V,2,0.24005493899877
4,0,8.5,12,JisstPCA1 (BIC top),W,2,0.363523293366665
4,0,8.5,12,JisstPCA1 (oracle),u,1,0.0147862457692571
4,0,8.5,12,JisstPCA1 (oracle),V,1,0.070226909586977
4,0,8.5,12,JisstPCA1 (oracle),W,1,0.063526236502589
4,0,8.5,12,JisstPCA1 (oracle),u,2,0.150892379447843
4,0,8.5,12,JisstPCA1 (oracle),V,2,0.24005493899877
4,0,8.5,12,JisstPCA1 (oracle),W,2,0.363523293366665
4,0,8.5,12,G-JisstPCA1 (BIC),u,1,0.0124199890210667
4,0,8.5,12,G-JisstPCA1 (BIC),V,1,0.0701263658804048
4,0,8.5,12,G-JisstPCA1 (BIC),W,1,0.0627604259175355
4,0,8.5,12,G-JisstPCA1 (BIC),u,2,0.146347599390647
4,0,8.5,12,G-JisstPCA1 (BIC),V,2,0.239372140254005
4,0,8.5,12,G-JisstPCA1 (BIC),W,2,0.362444266304415
4,0,8.5,12,G-JisstPCA1 (BIC top),u,1,0.0124199890210667
4,0,8.5,12,G-JisstPCA1 (BIC top),V,1,0.0701263658804048
4,0,8.5,12,G-JisstPCA1 (BIC top),W,1,0.0627604259175355
4,0,8.5,12,G-JisstPCA1 (BIC top),u,2,0.146347599390647
4,0,8.5,12,G-JisstPCA1 (BIC top),V,2,0.239372140254005
4,0,8.5,12,G-JisstPCA1 (BIC top),W,2,0.362444266304415
4,0,8.5,12,G-JisstPCA1 (oracle),u,1,0.0124199890210667
4,0,8.5,12,G-JisstPCA1 (oracle),V,1,0.0701263658804048
4,0,8.5,12,G-JisstPCA1 (oracle),W,1,0.0627604259175355
4,0,8.5,12,G-JisstPCA1 (oracle),u,2,0.146347599390647
4,0,8.5,12,G-JisstPCA1 (oracle),V,2,0.239372140254005
4,0,8.5,12,G-JisstPCA1 (oracle),W,2,0.362444266304415
4,0,8.5,12,iHOSVD,u,1,0.021819126742753
4,0,8.5,12,iHOSVD,V,1,0.205408316302256
4,0,8.5,12,iHOSVD,W,1,0.377789297057864
4,0,8.5,12,iHOSVD,u,2,0.16016985410951
4,0,8.5,12,iHOSVD,V,2,0.391436232592124
4,0,8.5,12,iHOSVD,W,2,0.630915906673353
4,0,8.5,12,iHOOI,u,1,0.0222749772640036
4,0,8.5,12,iHOOI,V,1,0.207911644174618
4,0,8.5,12,iHOOI,W,1,0.379909742467309
4,0,8.5,12,iHOOI,u,2,0.159878974108639
4,0,8.5,12,iHOOI,V,2,0.392508373674043
4,0,8.5,12,iHOOI,W,2,0.632073999634758
4,0,12.5,12,JisstPCA0 (BIC),u,1,0.0128626882206877
4,0,12.5,12,JisstPCA0 (BIC),V,1,0.0492678799802216
4,0,12.5,12,JisstPCA0 (BIC),W,1,0.0505476337050575
4,0,12.5,12,JisstPCA0 (BIC),u,2,0.474422099646829
4,0,12.5,12,JisstPCA0 (BIC),V,2,1
4,0,12.5,12,JisstPCA0 (BIC),W,2,1
4,0,12.5,12,JisstPCA0 (BIC top),u,1,0.0128626882206877
4,0,12.5,12,JisstPCA0 (BIC top),V,1,0.0492678799802216
4,0,12.5,12,JisstPCA0 (BIC top),W,1,0.0505476337050575
4,0,12.5,12,JisstPCA0 (BIC top),u,2,0.474422099646829
4,0,12.5,12,JisstPCA0 (BIC top),V,2,0.145676725855507
4,0,12.5,12,JisstPCA0 (BIC top),W,2,0.392861721106718
4,0,12.5,12,JisstPCA0 (oracle),u,1,0.0128626882206877
4,0,12.5,12,JisstPCA0 (oracle),V,1,0.0492678799802216
4,0,12.5,12,JisstPCA0 (oracle),W,1,0.0505476337050575
4,0,12.5,12,JisstPCA0 (oracle),u,2,0.994222737531726
4,0,12.5,12,JisstPCA0 (oracle),V,2,0.998201315284182
4,0,12.5,12,JisstPCA0 (oracle),W,2,0.993038133492245
4,0,12.5,12,G-JisstPCA0 (BIC),u,1,0.00951367300461656
4,0,12.5,12,G-JisstPCA0 (BIC),V,1,0.0490879682495062
4,0,12.5,12,G-JisstPCA0 (BIC),W,1,0.0496485954710026
4,0,12.5,12,G-JisstPCA0 (BIC),u,2,0.0343737342108102
4,0,12.5,12,G-JisstPCA0 (BIC),V,2,0.0633304030085943
4,0,12.5,12,G-JisstPCA0 (BIC),W,2,0.0466139656270578
4,0,12.5,12,G-JisstPCA0 (BIC top),u,1,0.00951367300461656
4,0,12.5,12,G-JisstPCA0 (BIC top),V,1,0.0490879682495062
4,0,12.5,12,G-JisstPCA0 (BIC top),W,1,0.0496485954710026
4,0,12.5,12,G-JisstPCA0 (BIC top),u,2,0.0343737342108102
4,0,12.5,12,G-JisstPCA0 (BIC top),V,2,0.0633304030085943
4,0,12.5,12,G-JisstPCA0 (BIC top),W,2,0.0466139656270578
4,0,12.5,12,G-JisstPCA0 (oracle),u,1,0.00951367300461656
4,0,12.5,12,G-JisstPCA0 (oracle),V,1,0.0490879682495062
4,0,12.5,12,G-JisstPCA0 (oracle),W,1,0.0496485954710026
4,0,12.5,12,G-JisstPCA0 (oracle),u,2,0.0343737342108102
4,0,12.5,12,G-JisstPCA0 (oracle),V,2,0.0633304030085943
4,0,12.5,12,G-JisstPCA0 (oracle),W,2,0.0466139656270578
4,0,12.5,12,JisstPCA1 (BIC),u,1,0.0128626882206877
4,0,12.5,12,JisstPCA1 (BIC),V,1,0.0492678799802216
4,0,12.5,12,JisstPCA1 (BIC),W,1,0.0505476337050575
4,0,12.5,12,JisstPCA1 (BIC),u,2,0.148407163067653
4,0,12.5,12,JisstPCA1 (BIC),V,2,0.233478377920652
4,0,12.5,12,JisstPCA1 (BIC),W,2,0.360216610441339
4,0,12.5,12,JisstPCA1 (BIC top),u,1,0.0128626882206877
4,0,12.5,12,JisstPCA1 (BIC top),V,1,0.0492678799802216
4,0,12.5,12,JisstPCA1 (BIC top),W,1,0.0505476337050575
4,0,12.5,12,JisstPCA1 (BIC top),u,2,0.148407163067653
4,0,12.5,12,JisstPCA1 (BIC top),V,2,0.233478377920652
4,0,12.5,12,JisstPCA1 (BIC top),W,2,0.360216610441339
4,0,12.5,12,JisstPCA1 (oracle),u,1,0.0128626882206877
4,0,12.5,12,JisstPCA1 (oracle),V,1,0.0492678799802216
4,0,12.5,12,JisstPCA1 (oracle),W,1,0.0505476337050575
4,0,12.5,12,JisstPCA1 (oracle),u,2,0.148407163067653
4,0,12.5,12,JisstPCA1 (oracle),V,2,0.233478377920652
4,0,12.5,12,JisstPCA1 (oracle),W,2,0.360216610441339
4,0,12.5,12,G-JisstPCA1 (BIC),u,1,0.00951367300461656
4,0,12.5,12,G-JisstPCA1 (BIC),V,1,0.0490879682495062
4,0,12.5,12,G-JisstPCA1 (BIC),W,1,0.0496485954710026
4,0,12.5,12,G-JisstPCA1 (BIC),u,2,0.143791738718239
4,0,12.5,12,G-JisstPCA1 (BIC),V,2,0.232802238902084
4,0,12.5,12,G-JisstPCA1 (BIC),W,2,0.359156822212145
4,0,12.5,12,G-JisstPCA1 (BIC top),u,1,0.00951367300461656
4,0,12.5,12,G-JisstPCA1 (BIC top),V,1,0.0490879682495062
4,0,12.5,12,G-JisstPCA1 (BIC top),W,1,0.0496485954710026
4,0,12.5,12,G-JisstPCA1 (BIC top),u,2,0.143791738718239
4,0,12.5,12,G-JisstPCA1 (BIC top),V,2,0.232802238902084
4,0,12.5,12,G-JisstPCA1 (BIC top),W,2,0.359156822212145
4,0,12.5,12,G-JisstPCA1 (oracle),u,1,0.00951367300461656
4,0,12.5,12,G-JisstPCA1 (oracle),V,1,0.0490879682495062
4,0,12.5,12,G-JisstPCA1 (oracle),W,1,0.0496485954710026
4,0,12.5,12,G-JisstPCA1 (oracle),u,2,0.143791738718239
4,0,12.5,12,G-JisstPCA1 (oracle),V,2,0.232802238902084
4,0,12.5,12,G-JisstPCA1 (oracle),W,2,0.359156822212145
4,0,12.5,12,iHOSVD,u,1,0.0219104372053197
4,0,12.5,12,iHOSVD,V,1,0.206512223916487
4,0,12.5,12,iHOSVD,W,1,0.361894473551285
4,0,12.5,12,iHOSVD,u,2,0.158292552755093
4,0,12.5,12,iHOSVD,V,2,0.391877500813734
4,0,12.5,12,iHOSVD,W,2,0.618850195130748
4,0,12.5,12,iHOOI,u,1,0.02215865526856
4,0,12.5,12,iHOOI,V,1,0.207986955007724
4,0,12.5,12,iHOOI,W,1,0.362975044425614
4,0,12.5,12,iHOOI,u,2,0.15842817479129
4,0,12.5,12,iHOOI,V,2,0.393046310053693
4,0,12.5,12,iHOOI,W,2,0.619513626737666
4,0,25,12,JisstPCA0 (BIC),u,1,0.0122841042064658
4,0,25,12,JisstPCA0 (BIC),V,1,0.0292417285008889
4,0,25,12,JisstPCA0 (BIC),W,1,0.0396283269690703
4,0,25,12,JisstPCA0 (BIC),u,2,0.475468771353211
4,0,25,12,JisstPCA0 (BIC),V,2,0.999999999999999
4,0,25,12,JisstPCA0 (BIC),W,2,1
4,0,25,12,JisstPCA0 (BIC top),u,1,0.0122841042064658
4,0,25,12,JisstPCA0 (BIC top),V,1,0.0292417285008889
4,0,25,12,JisstPCA0 (BIC top),W,1,0.0396283269690703
4,0,25,12,JisstPCA0 (BIC top),u,2,0.475468771353211
4,0,25,12,JisstPCA0 (BIC top),V,2,0.14156020339687
4,0,25,12,JisstPCA0 (BIC top),W,2,0.407145269184149
4,0,25,12,JisstPCA0 (oracle),u,1,0.0122841042064658
4,0,25,12,JisstPCA0 (oracle),V,1,0.0292417285008889
4,0,25,12,JisstPCA0 (oracle),W,1,0.0396283269690703
4,0,25,12,JisstPCA0 (oracle),u,2,0.993794265889487
4,0,25,12,JisstPCA0 (oracle),V,2,0.998129448260358
4,0,25,12,JisstPCA0 (oracle),W,2,0.993086027148941
4,0,25,12,G-JisstPCA0 (BIC),u,1,0.0219959252844548
4,0,25,12,G-JisstPCA0 (BIC),V,1,1
4,0,25,12,G-JisstPCA0 (BIC),W,1,1
4,0,25,12,G-JisstPCA0 (BIC),u,2,0.157294297262152
4,0,25,12,G-JisstPCA0 (BIC),V,2,0.0325464235030115
4,0,25,12,G-JisstPCA0 (BIC),W,2,1
4,0,25,12,G-JisstPCA0 (BIC top),u,1,0.0219959252844548
4,0,25,12,G-JisstPCA0 (BIC top),V,1,0.030151314355744
4,0,25,12,G-JisstPCA0 (BIC top),W,1,0.0419397619802513
4,0,25,12,G-JisstPCA0 (BIC top),u,2,0.157294297262152
4,0,25,12,G-JisstPCA0 (BIC top),V,2,0.0325464235030115
4,0,25,12,G-JisstPCA0 (BIC top),W,2,0.0255220556889901
4,0,25,12,G-JisstPCA0 (oracle),u,1,0.00798542737367812
4,0,25,12,G-JisstPCA0 (oracle),V,1,0.0288383667454498
4,0,25,12,G-JisstPCA0 (oracle),W,1,0.0385719282236911
4,0,25,12,G-JisstPCA0 (oracle),u,2,0.0202492140979001
4,0,25,12,G-JisstPCA0 (oracle),V,2,0.0321822077718001
4,0,25,12,G-JisstPCA0 (oracle),W,2,0.0237447023902168
4,0,25,12,JisstPCA1 (BIC),u,1,0.0122841042064658
4,0,25,12,JisstPCA1 (BIC),V,1,0.0292417285008889
4,0,25,12,JisstPCA1 (BIC),W,1,0.0396283269690703
4,0,25,12,JisstPCA1 (BIC),u,2,0.147536212277684
4,0,25,12,JisstPCA1 (BIC),V,2,0.230193938742549
4,0,25,12,JisstPCA1 (BIC),W,2,0.357255922135325
4,0,25,12,JisstPCA1 (BIC top),u,1,0.0122841042064658
4,0,25,12,JisstPCA1 (BIC top),V,1,0.0292417285008889
4,0,25,12,JisstPCA1 (BIC top),W,1,0.0396283269690703
4,0,25,12,JisstPCA1 (BIC top),u,2,0.147536212277684
4,0,25,12,JisstPCA1 (BIC top),V,2,0.230193938742549
4,0,25,12,JisstPCA1 (BIC top),W,2,0.357255922135325
4,0,25,12,JisstPCA1 (oracle),u,1,0.0122841042064658
4,0,25,12,JisstPCA1 (oracle),V,1,0.0292417285008889
4,0,25,12,JisstPCA1 (oracle),W,1,0.0396283269690703
4,0,25,12,JisstPCA1 (oracle),u,2,0.147536212277684
4,0,25,12,JisstPCA1 (oracle),V,2,0.230193938742549
4,0,25,12,JisstPCA1 (oracle),W,2,0.357255922135325
4,0,25,12,G-JisstPCA1 (BIC),u,1,0.0219959252844548
4,0,25,12,G-JisstPCA1 (BIC),V,1,1
4,0,25,12,G-JisstPCA1 (BIC),W,1,1
4,0,25,12,G-JisstPCA1 (BIC),u,2,0.989678362661102
4,0,25,12,G-JisstPCA1 (BIC),V,2,1
4,0,25,12,G-JisstPCA1 (BIC),W,2,1
4,0,25,12,G-JisstPCA1 (BIC top),u,1,0.0219959252844548
4,0,25,12,G-JisstPCA1 (BIC top),V,1,0.030151314355744
4,0,25,12,G-JisstPCA1 (BIC top),W,1,0.0419397619802513
4,0,25,12,G-JisstPCA1 (BIC top),u,2,0.989678362661102
4,0,25,12,G-JisstPCA1 (BIC top),V,2,1
4,0,25,12,G-JisstPCA1 (BIC top),W,2,1
4,0,25,12,G-JisstPCA1 (oracle),u,1,0.00798542737367812
4,0,25,12,G-JisstPCA1 (oracle),V,1,0.0288383667454498
4,0,25,12,G-JisstPCA1 (oracle),W,1,0.0385719282236911
4,0,25,12,G-JisstPCA1 (oracle),u,2,0.142948865365697
4,0,25,12,G-JisstPCA1 (oracle),V,2,0.229524388728146
4,0,25,12,G-JisstPCA1 (oracle),W,2,0.35622466668329
4,0,25,12,iHOSVD,u,1,0.022785084688284
4,0,25,12,iHOSVD,V,1,0.209992796961717
4,0,25,12,iHOSVD,W,1,0.345948542384881
4,0,25,12,iHOSVD,u,2,0.158116263620602
4,0,25,12,iHOSVD,V,2,0.395272452552059
4,0,25,12,iHOSVD,W,2,0.606729010628709
4,0,25,12,iHOOI,u,1,0.0228509713630779
4,0,25,12,iHOOI,V,1,0.210392594838396
4,0,25,12,iHOOI,W,1,0.346243120567654
4,0,25,12,iHOOI,u,2,0.158184958386968
4,0,25,12,iHOOI,V,2,0.395656237004286
4,0,25,12,iHOOI,W,2,0.606921808715679
4,0,4,13,JisstPCA0 (BIC),u,1,0.0337920431054117
4,0,4,13,JisstPCA0 (BIC),V,1,1
4,0,4,13,JisstPCA0 (BIC),W,1,1
4,0,4,13,JisstPCA0 (BIC),u,2,0.987239022257327
4,0,4,13,JisstPCA0 (BIC),V,2,1
4,0,4,13,JisstPCA0 (BIC),W,2,1
4,0,4,13,JisstPCA0 (BIC top),u,1,0.0337920431054117
4,0,4,13,JisstPCA0 (BIC top),V,1,1
4,0,4,13,JisstPCA0 (BIC top),W,1,1
4,0,4,13,JisstPCA0 (BIC top),u,2,0.987239022257327
4,0,4,13,JisstPCA0 (BIC top),V,2,1
4,0,4,13,JisstPCA0 (BIC top),W,2,1
4,0,4,13,JisstPCA0 (oracle),u,1,0.033259338216313
4,0,4,13,JisstPCA0 (oracle),V,1,0.13169032154242
4,0,4,13,JisstPCA0 (oracle),W,1,0.0907716363663004
4,0,4,13,JisstPCA0 (oracle),u,2,0.996384074044775
4,0,4,13,JisstPCA0 (oracle),V,2,0.998178011069336
4,0,4,13,JisstPCA0 (oracle),W,2,0.992718267610439
4,0,4,13,G-JisstPCA0 (BIC),u,1,0.0322673527143351
4,0,4,13,G-JisstPCA0 (BIC),V,1,0.131577307357259
4,0,4,13,G-JisstPCA0 (BIC),W,1,0.0903697650181607
4,0,4,13,G-JisstPCA0 (BIC),u,2,0.0829205976273219
4,0,4,13,G-JisstPCA0 (BIC),V,2,0.186585015410689
4,0,4,13,G-JisstPCA0 (BIC),W,2,0.164629612862577
4,0,4,13,G-JisstPCA0 (BIC top),u,1,0.0322673527143351
4,0,4,13,G-JisstPCA0 (BIC top),V,1,0.131577307357259
4,0,4,13,G-JisstPCA0 (BIC top),W,1,0.0903697650181607
4,0,4,13,G-JisstPCA0 (BIC top),u,2,0.0829205976273219
4,0,4,13,G-JisstPCA0 (BIC top),V,2,0.186585015410689
4,0,4,13,G-JisstPCA0 (BIC top),W,2,0.164629612862577
4,0,4,13,G-JisstPCA0 (oracle),u,1,0.0322673527143351
4,0,4,13,G-JisstPCA0 (oracle),V,1,0.131577307357259
4,0,4,13,G-JisstPCA0 (oracle),W,1,0.0903697650181607
4,0,4,13,G-JisstPCA0 (oracle),u,2,0.0829205976273219
4,0,4,13,G-JisstPCA0 (oracle),V,2,0.186585015410689
4,0,4,13,G-JisstPCA0 (oracle),W,2,0.164629612862577
4,0,4,13,JisstPCA1 (BIC),u,1,0.0337920431054117
4,0,4,13,JisstPCA1 (BIC),V,1,1
4,0,4,13,JisstPCA1 (BIC),W,1,1
4,0,4,13,JisstPCA1 (BIC),u,2,0.168767113144049
4,0,4,13,JisstPCA1 (BIC),V,2,0.233884869671042
4,0,4,13,JisstPCA1 (BIC),W,2,0.282614837278887
4,0,4,13,JisstPCA1 (BIC top),u,1,0.0337920431054117
4,0,4,13,JisstPCA1 (BIC top),V,1,1
4,0,4,13,JisstPCA1 (BIC top),W,1,1
4,0,4,13,JisstPCA1 (BIC top),u,2,0.168767113144049
4,0,4,13,JisstPCA1 (BIC top),V,2,0.233884869671042
4,0,4,13,JisstPCA1 (BIC top),W,2,0.282614837278887
4,0,4,13,JisstPCA1 (oracle),u,1,0.033259338216313
4,0,4,13,JisstPCA1 (oracle),V,1,0.13169032154242
4,0,4,13,JisstPCA1 (oracle),W,1,0.0907716363663004
4,0,4,13,JisstPCA1 (oracle),u,2,0.170731662953203
4,0,4,13,JisstPCA1 (oracle),V,2,0.309144472258459
4,0,4,13,JisstPCA1 (oracle),W,2,0.378450370121903
4,0,4,13,G-JisstPCA1 (BIC),u,1,0.0322673527143351
4,0,4,13,G-JisstPCA1 (BIC),V,1,0.131577307357259
4,0,4,13,G-JisstPCA1 (BIC),W,1,0.0903697650181607
4,0,4,13,G-JisstPCA1 (BIC),u,2,0.168868944016745
4,0,4,13,G-JisstPCA1 (BIC),V,2,0.30872468243948
4,0,4,13,G-JisstPCA1 (BIC),W,2,0.377975873661765
4,0,4,13,G-JisstPCA1 (BIC top),u,1,0.0322673527143351
4,0,4,13,G-JisstPCA1 (BIC top),V,1,0.131577307357259
4,0,4,13,G-JisstPCA1 (BIC top),W,1,0.0903697650181607
4,0,4,13,G-JisstPCA1 (BIC top),u,2,0.168868944016745
4,0,4,13,G-JisstPCA1 (BIC top),V,2,0.30872468243948
4,0,4,13,G-JisstPCA1 (BIC top),W,2,0.377975873661765
4,0,4,13,G-JisstPCA1 (oracle),u,1,0.0322673527143351
4,0,4,13,G-JisstPCA1 (oracle),V,1,0.131577307357259
4,0,4,13,G-JisstPCA1 (oracle),W,1,0.0903697650181607
4,0,4,13,G-JisstPCA1 (oracle),u,2,0.168868944016745
4,0,4,13,G-JisstPCA1 (oracle),V,2,0.30872468243948
4,0,4,13,G-JisstPCA1 (oracle),W,2,0.377975873661765
4,0,4,13,iHOSVD,u,1,0.0395967938366061
4,0,4,13,iHOSVD,V,1,0.293611928893945
4,0,4,13,iHOSVD,W,1,0.342817768753168
4,0,4,13,iHOSVD,u,2,0.200425123477623
4,0,4,13,iHOSVD,V,2,0.507819996176281
4,0,4,13,iHOSVD,W,2,0.620395168401064
4,0,4,13,iHOOI,u,1,0.038473075990541
4,0,4,13,iHOOI,V,1,0.26579422575887
4,0,4,13,iHOOI,W,1,0.358273426717762
4,0,4,13,iHOOI,u,2,0.182230608372686
4,0,4,13,iHOOI,V,2,0.449301875513214
4,0,4,13,iHOOI,W,2,0.623284509250574
4,0,5,13,JisstPCA0 (BIC),u,1,0.0273588836418716
4,0,5,13,JisstPCA0 (BIC),V,1,1
4,0,5,13,JisstPCA0 (BIC),W,1,1
4,0,5,13,JisstPCA0 (BIC),u,2,0.986656263242655
4,0,5,13,JisstPCA0 (BIC),V,2,1
4,0,5,13,JisstPCA0 (BIC),W,2,0.993209522330956
4,0,5,13,JisstPCA0 (BIC top),u,1,0.0273588836418716
4,0,5,13,JisstPCA0 (BIC top),V,1,1
4,0,5,13,JisstPCA0 (BIC top),W,1,1
4,0,5,13,JisstPCA0 (BIC top),u,2,0.986656263242655
4,0,5,13,JisstPCA0 (BIC top),V,2,1
4,0,5,13,JisstPCA0 (BIC top),W,2,0.993209522330956
4,0,5,13,JisstPCA0 (oracle),u,1,0.0273272012728747
4,0,5,13,JisstPCA0 (oracle),V,1,0.106598823991467
4,0,5,13,JisstPCA0 (oracle),W,1,0.0742256558169658
4,0,5,13,JisstPCA0 (oracle),u,2,0.994969824020049
4,0,5,13,JisstPCA0 (oracle),V,2,0.998003214736407
4,0,5,13,JisstPCA0 (oracle),W,2,0.992924159131247
4,0,5,13,G-JisstPCA0 (BIC),u,1,0.0261582668151424
4,0,5,13,G-JisstPCA0 (BIC),V,1,0.106458981698758
4,0,5,13,G-JisstPCA0 (BIC),W,1,0.0738443436870172
4,0,5,13,G-JisstPCA0 (BIC),u,2,0.0657579811356273
4,0,5,13,G-JisstPCA0 (BIC),V,2,0.147177009624368
4,0,5,13,G-JisstPCA0 (BIC),W,2,0.132418959748623
4,0,5,13,G-JisstPCA0 (BIC top),u,1,0.0261582668151424
4,0,5,13,G-JisstPCA0 (BIC top),V,1,0.106458981698758
4,0,5,13,G-JisstPCA0 (BIC top),W,1,0.0738443436870172
4,0,5,13,G-JisstPCA0 (BIC top),u,2,0.0657579811356273
4,0,5,13,G-JisstPCA0 (BIC top),V,2,0.147177009624368
4,0,5,13,G-JisstPCA0 (BIC top),W,2,0.132418959748623
4,0,5,13,G-JisstPCA0 (oracle),u,1,0.0261582668151424
4,0,5,13,G-JisstPCA0 (oracle),V,1,0.106458981698758
4,0,5,13,G-JisstPCA0 (oracle),W,1,0.0738443436870172
4,0,5,13,G-JisstPCA0 (oracle),u,2,0.0657579811356273
4,0,5,13,G-JisstPCA0 (oracle),V,2,0.147177009624368
4,0,5,13,G-JisstPCA0 (oracle),W,2,0.132418959748623
4,0,5,13,JisstPCA1 (BIC),u,1,0.0273588836418716
4,0,5,13,JisstPCA1 (BIC),V,1,1
4,0,5,13,JisstPCA1 (BIC),W,1,1
4,0,5,13,JisstPCA1 (BIC),u,2,0.159759800133443
4,0,5,13,JisstPCA1 (BIC),V,2,0.208834615886805
4,0,5,13,JisstPCA1 (BIC),W,2,0.271384701729355
4,0,5,13,JisstPCA1 (BIC top),u,1,0.0273588836418716
4,0,5,13,JisstPCA1 (BIC top),V,1,1
4,0,5,13,JisstPCA1 (BIC top),W,1,1
4,0,5,13,JisstPCA1 (BIC top),u,2,0.159759800133443
4,0,5,13,JisstPCA1 (BIC top),V,2,0.208834615886805
4,0,5,13,JisstPCA1 (BIC top),W,2,0.271384701729355
4,0,5,13,JisstPCA1 (oracle),u,1,0.0273272012728747
4,0,5,13,JisstPCA1 (oracle),V,1,0.106598823991467
4,0,5,13,JisstPCA1 (oracle),W,1,0.0742256558169658
4,0,5,13,JisstPCA1 (oracle),u,2,0.162302951235947
4,0,5,13,JisstPCA1 (oracle),V,2,0.283806979533989
4,0,5,13,JisstPCA1 (oracle),W,2,0.370261094303456
4,0,5,13,G-JisstPCA1 (BIC),u,1,0.0261582668151424
4,0,5,13,G-JisstPCA1 (BIC),V,1,0.106458981698758
4,0,5,13,G-JisstPCA1 (BIC),W,1,0.0738443436870172
4,0,5,13,G-JisstPCA1 (BIC),u,2,0.159824930045892
4,0,5,13,G-JisstPCA1 (BIC),V,2,0.283368477474775
4,0,5,13,G-JisstPCA1 (BIC),W,2,0.36968952076301
4,0,5,13,G-JisstPCA1 (BIC top),u,1,0.0261582668151424
4,0,5,13,G-JisstPCA1 (BIC top),V,1,0.106458981698758
4,0,5,13,G-JisstPCA1 (BIC top),W,1,0.0738443436870172
4,0,5,13,G-JisstPCA1 (BIC top),u,2,0.159824930045892
4,0,5,13,G-JisstPCA1 (BIC top),V,2,0.283368477474775
4,0,5,13,G-JisstPCA1 (BIC top),W,2,0.36968952076301
4,0,5,13,G-JisstPCA1 (oracle),u,1,0.0261582668151424
4,0,5,13,G-JisstPCA1 (oracle),V,1,0.106458981698758
4,0,5,13,G-JisstPCA1 (oracle),W,1,0.0738443436870172
4,0,5,13,G-JisstPCA1 (oracle),u,2,0.159824930045892
4,0,5,13,G-JisstPCA1 (oracle),V,2,0.283368477474775
4,0,5,13,G-JisstPCA1 (oracle),W,2,0.36968952076301
4,0,5,13,iHOSVD,u,1,0.034852705348115
4,0,5,13,iHOSVD,V,1,0.261141899752366
4,0,5,13,iHOSVD,W,1,0.338566340511977
4,0,5,13,iHOSVD,u,2,0.182137371849776
4,0,5,13,iHOSVD,V,2,0.456509928041239
4,0,5,13,iHOSVD,W,2,0.610685437830314
4,0,5,13,iHOOI,u,1,0.0343551855931827
4,0,5,13,iHOOI,V,1,0.250452813697192
4,0,5,13,iHOOI,W,1,0.349643079383183
4,0,5,13,iHOOI,u,2,0.174413976330512
4,0,5,13,iHOOI,V,2,0.433163178010094
4,0,5,13,iHOOI,W,2,0.614832449750355
4,0,6.25,13,JisstPCA0 (BIC),u,1,0.0214552669433086
4,0,6.25,13,JisstPCA0 (BIC),V,1,1
4,0,6.25,13,JisstPCA0 (BIC),W,1,0.0616975371947497
4,0,6.25,13,JisstPCA0 (BIC),u,2,0.180153905848801
4,0,6.25,13,JisstPCA0 (BIC),V,2,0.180401170710211
4,0,6.25,13,JisstPCA0 (BIC),W,2,1
4,0,6.25,13,JisstPCA0 (BIC top),u,1,0.0214552669433086
4,0,6.25,13,JisstPCA0 (BIC top),V,1,1
4,0,6.25,13,JisstPCA0 (BIC top),W,1,0.0616975371947497
4,0,6.25,13,JisstPCA0 (BIC top),u,2,0.180153905848801
4,0,6.25,13,JisstPCA0 (BIC top),V,2,0.180401170710211
4,0,6.25,13,JisstPCA0 (BIC top),W,2,0.140518922876278
4,0,6.25,13,JisstPCA0 (oracle),u,1,0.0228211715318808
4,0,6.25,13,JisstPCA0 (oracle),V,1,0.0866351144253677
4,0,6.25,13,JisstPCA0 (oracle),W,1,0.0618677172819684
4,0,6.25,13,JisstPCA0 (oracle),u,2,0.993973693068437
4,0,6.25,13,JisstPCA0 (oracle),V,2,0.997995326452049
4,0,6.25,13,JisstPCA0 (oracle),W,2,0.993050914214158
4,0,6.25,13,G-JisstPCA0 (BIC),u,1,0.0213756406974864
4,0,6.25,13,G-JisstPCA0 (BIC),V,1,0.0864673281466007
4,0,6.25,13,G-JisstPCA0 (BIC),W,1,0.0614385236932471
4,0,6.25,13,G-JisstPCA0 (BIC),u,2,0.0524564620825084
4,0,6.25,13,G-JisstPCA0 (BIC),V,2,0.116677577950309
4,0,6.25,13,G-JisstPCA0 (BIC),W,2,0.106436781098912
4,0,6.25,13,G-JisstPCA0 (BIC top),u,1,0.0213756406974864
4,0,6.25,13,G-JisstPCA0 (BIC top),V,1,0.0864673281466007
4,0,6.25,13,G-JisstPCA0 (BIC top),W,1,0.0614385236932471
4,0,6.25,13,G-JisstPCA0 (BIC top),u,2,0.0524564620825084
4,0,6.25,13,G-JisstPCA0 (BIC top),V,2,0.116677577950309
4,0,6.25,13,G-JisstPCA0 (BIC top),W,2,0.106436781098912
4,0,6.25,13,G-JisstPCA0 (oracle),u,1,0.0213756406974864
4,0,6.25,13,G-JisstPCA0 (oracle),V,1,0.0864673281466007
4,0,6.25,13,G-JisstPCA0 (oracle),W,1,0.0614385236932471
4,0,6.25,13,G-JisstPCA0 (oracle),u,2,0.0524564620825084
