diagonal,SNR,seed,method,factor name,factor number,err
0,4,6,JisstPCA0 (BIC),V,2,0.192363384537784
0,4,6,JisstPCA0 (BIC),W,2,0.218219189908571
0,4,6,JisstPCA0 (BIC top),u,1,0.0989289788480359
0,4,6,JisstPCA0 (BIC top),V,1,0.0935696717542379
0,4,6,JisstPCA0 (BIC top),W,1,0.0776474349213479
0,4,6,JisstPCA0 (BIC top),u,2,0.257904129683183
0,4,6,JisstPCA0 (BIC top),V,2,0.192363384537784
0,4,6,JisstPCA0 (BIC top),W,2,0.218219189908571
0,4,6,JisstPCA0 (oracle),u,1,0.0989289788480359
0,4,6,JisstPCA0 (oracle),V,1,0.0935696717542379
0,4,6,JisstPCA0 (oracle),W,1,0.0776474349213479
0,4,6,JisstPCA0 (oracle),u,2,0.257904129683183
0,4,6,JisstPCA0 (oracle),V,2,0.192363384537784
0,4,6,JisstPCA0 (oracle),W,2,0.218219189908571
0,4,6,G-JisstPCA0 (BIC),u,1,0.098821943201977
0,4,6,G-JisstPCA0 (BIC),V,1,0.0935331107040737
0,4,6,G-JisstPCA0 (BIC),W,1,0.0776099430017609
0,4,6,G-JisstPCA0 (BIC),u,2,0.257914069597689
0,4,6,G-JisstPCA0 (BIC),V,2,0.192198104464536
0,4,6,G-JisstPCA0 (BIC),W,2,0.218117902554646
0,4,6,G-JisstPCA0 (BIC top),u,1,0.098821943201977
0,4,6,G-JisstPCA0 (BIC top),V,1,0.0935331107040737
0,4,6,G-JisstPCA0 (BIC top),W,1,0.0776099430017609
0,4,6,G-JisstPCA0 (BIC top),u,2,0.257914069597689
0,4,6,G-JisstPCA0 (BIC top),V,2,0.192198104464536
0,4,6,G-JisstPCA0 (BIC top),W,2,0.218117902554646
0,4,6,G-JisstPCA0 (oracle),u,1,0.098821943201977
0,4,6,G-JisstPCA0 (oracle),V,1,0.0935331107040737
0,4,6,G-JisstPCA0 (oracle),W,1,0.0776099430017609
0,4,6,G-JisstPCA0 (oracle),u,2,0.257914069597689
0,4,6,G-JisstPCA0 (oracle),V,2,0.192198104464536
0,4,6,G-JisstPCA0 (oracle),W,2,0.218117902554646
0,4,6,JisstPCA1 (BIC),u,1,0.0989289788480359
0,4,6,JisstPCA1 (BIC),V,1,0.0935696717542379
0,4,6,JisstPCA1 (BIC),W,1,0.0776474349213479
0,4,6,JisstPCA1 (BIC),u,2,0.270136367450599
0,4,6,JisstPCA1 (BIC),V,2,0.478693763909847
0,4,6,JisstPCA1 (BIC),W,2,0.232395828654641
0,4,6,JisstPCA1 (BIC top),u,1,0.0989289788480359
0,4,6,JisstPCA1 (BIC top),V,1,0.0935696717542379
0,4,6,JisstPCA1 (BIC top),W,1,0.0776474349213479
0,4,6,JisstPCA1 (BIC top),u,2,0.270136367450599
0,4,6,JisstPCA1 (BIC top),V,2,0.478693763909847
0,4,6,JisstPCA1 (BIC top),W,2,0.232395828654641
0,4,6,JisstPCA1 (oracle),u,1,0.0989289788480359
0,4,6,JisstPCA1 (oracle),V,1,0.0935696717542379
0,4,6,JisstPCA1 (oracle),W,1,0.0776474349213479
0,4,6,JisstPCA1 (oracle),u,2,0.270136367450599
0,4,6,JisstPCA1 (oracle),V,2,0.478693763909847
0,4,6,JisstPCA1 (oracle),W,2,0.232395828654641
0,4,6,G-JisstPCA1 (BIC),u,1,0.098821943201977
0,4,6,G-JisstPCA1 (BIC),V,1,0.0935331107040737
0,4,6,G-JisstPCA1 (BIC),W,1,0.0776099430017609
0,4,6,G-JisstPCA1 (BIC),u,2,0.267917270894518
0,4,6,G-JisstPCA1 (BIC),V,2,0.478631494713029
0,4,6,G-JisstPCA1 (BIC),W,2,0.232343376237231
0,4,6,G-JisstPCA1 (BIC top),u,1,0.098821943201977
0,4,6,G-JisstPCA1 (BIC top),V,1,0.0935331107040737
0,4,6,G-JisstPCA1 (BIC top),W,1,0.0776099430017609
0,4,6,G-JisstPCA1 (BIC top),u,2,0.267917270894518
0,4,6,G-JisstPCA1 (BIC top),V,2,0.478631494713029
0,4,6,G-JisstPCA1 (BIC top),W,2,0.232343376237231
0,4,6,G-JisstPCA1 (oracle),u,1,0.098821943201977
0,4,6,G-JisstPCA1 (oracle),V,1,0.0935331107040737
0,4,6,G-JisstPCA1 (oracle),W,1,0.0776099430017609
0,4,6,G-JisstPCA1 (oracle),u,2,0.267917270894518
0,4,6,G-JisstPCA1 (oracle),V,2,0.478631494713029
0,4,6,G-JisstPCA1 (oracle),W,2,0.232343376237231
0,4,6,iHOSVD,u,1,0.106663409980596
0,4,6,iHOSVD,V,1,0.166320730034604
0,4,6,iHOSVD,W,1,0.131832048433817
0,4,6,iHOSVD,u,2,0.323668612313827
0,4,6,iHOSVD,V,2,0.678793909789636
0,4,6,iHOSVD,W,2,0.449637912012908
0,4,6,iHOOI,u,1,0.0987674216035068
0,4,6,iHOOI,V,1,0.14699841630313
0,4,6,iHOOI,W,1,0.0807102691792833
0,4,6,iHOOI,u,2,0.257626073502744
0,4,6,iHOOI,V,2,0.566173750358933
0,4,6,iHOOI,W,2,0.251609900071291
0,5,6,JisstPCA0 (BIC),u,1,0.0795218653075179
0,5,6,JisstPCA0 (BIC),V,1,0.0742961901229506
0,5,6,JisstPCA0 (BIC),W,1,0.0616249853940616
0,5,6,JisstPCA0 (BIC),u,2,0.206197868187962
0,5,6,JisstPCA0 (BIC),V,2,0.153262353103905
0,5,6,JisstPCA0 (BIC),W,2,0.171142611181558
0,5,6,JisstPCA0 (BIC top),u,1,0.0795218653075179
0,5,6,JisstPCA0 (BIC top),V,1,0.0742961901229506
0,5,6,JisstPCA0 (BIC top),W,1,0.0616249853940616
0,5,6,JisstPCA0 (BIC top),u,2,0.206197868187962
0,5,6,JisstPCA0 (BIC top),V,2,0.153262353103905
0,5,6,JisstPCA0 (BIC top),W,2,0.171142611181558
0,5,6,JisstPCA0 (oracle),u,1,0.0795218653075179
0,5,6,JisstPCA0 (oracle),V,1,0.0742961901229506
0,5,6,JisstPCA0 (oracle),W,1,0.0616249853940616
0,5,6,JisstPCA0 (oracle),u,2,0.206197868187962
0,5,6,JisstPCA0 (oracle),V,2,0.153262353103905
0,5,6,JisstPCA0 (oracle),W,2,0.171142611181558
0,5,6,G-JisstPCA0 (BIC),u,1,0.0794418909660442
0,5,6,G-JisstPCA0 (BIC),V,1,0.0742769824679142
0,5,6,G-JisstPCA0 (BIC),W,1,0.0616068627154655
0,5,6,G-JisstPCA0 (BIC),u,2,0.206278987992996
0,5,6,G-JisstPCA0 (BIC),V,2,0.153167990929141
0,5,6,G-JisstPCA0 (BIC),W,2,0.171072548218422
0,5,6,G-JisstPCA0 (BIC top),u,1,0.0794418909660442
0,5,6,G-JisstPCA0 (BIC top),V,1,0.0742769824679142
0,5,6,G-JisstPCA0 (BIC top),W,1,0.0616068627154655
0,5,6,G-JisstPCA0 (BIC top),u,2,0.206278987992996
0,5,6,G-JisstPCA0 (BIC top),V,2,0.153167990929141
0,5,6,G-JisstPCA0 (BIC top),W,2,0.171072548218422
0,5,6,G-JisstPCA0 (oracle),u,1,0.0794418909660442
0,5,6,G-JisstPCA0 (oracle),V,1,0.0742769824679142
0,5,6,G-JisstPCA0 (oracle),W,1,0.0616068627154655
0,5,6,G-JisstPCA0 (oracle),u,2,0.206278987992996
0,5,6,G-JisstPCA0 (oracle),V,2,0.153167990929141
0,5,6,G-JisstPCA0 (oracle),W,2,0.171072548218422
0,5,6,JisstPCA1 (BIC),u,1,0.0795218653075179
0,5,6,JisstPCA1 (BIC),V,1,0.0742961901229506
0,5,6,JisstPCA1 (BIC),W,1,0.0616249853940616
0,5,6,JisstPCA1 (BIC),u,2,0.217167930073986
0,5,6,JisstPCA1 (BIC),V,2,0.465955535900892
0,5,6,JisstPCA1 (BIC),W,2,0.199363418246638
0,5,6,JisstPCA1 (BIC top),u,1,0.0795218653075179
0,5,6,JisstPCA1 (BIC top),V,1,0.0742961901229506
0,5,6,JisstPCA1 (BIC top),W,1,0.0616249853940616
0,5,6,JisstPCA1 (BIC top),u,2,0.217167930073986
0,5,6,JisstPCA1 (BIC top),V,2,0.465955535900892
0,5,6,JisstPCA1 (BIC top),W,2,0.199363418246638
0,5,6,JisstPCA1 (oracle),u,1,0.0795218653075179
0,5,6,JisstPCA1 (oracle),V,1,0.0742961901229506
0,5,6,JisstPCA1 (oracle),W,1,0.0616249853940616
0,5,6,JisstPCA1 (oracle),u,2,0.217167930073986
0,5,6,JisstPCA1 (oracle),V,2,0.465955535900892
0,5,6,JisstPCA1 (oracle),W,2,0.199363418246638
0,5,6,G-JisstPCA1 (BIC),u,1,0.0794418909660442
0,5,6,G-JisstPCA1 (BIC),V,1,0.0742769824679142
0,5,6,G-JisstPCA1 (BIC),W,1,0.0616068627154655
0,5,6,G-JisstPCA1 (BIC),u,2,0.215464964227867
0,5,6,G-JisstPCA1 (BIC),V,2,0.46589608044257
0,5,6,G-JisstPCA1 (BIC),W,2,0.199386131977405
0,5,6,G-JisstPCA1 (BIC top),u,1,0.0794418909660442
0,5,6,G-JisstPCA1 (BIC top),V,1,0.0742769824679142
0,5,6,G-JisstPCA1 (BIC top),W,1,0.0616068627154655
0,5,6,G-JisstPCA1 (BIC top),u,2,0.215464964227867
0,5,6,G-JisstPCA1 (BIC top),V,2,0.46589608044257
0,5,6,G-JisstPCA1 (BIC top),W,2,0.199386131977405
0,5,6,G-JisstPCA1 (oracle),u,1,0.0794418909660442
0,5,6,G-JisstPCA1 (oracle),V,1,0.0742769824679142
0,5,6,G-JisstPCA1 (oracle),W,1,0.0616068627154655
0,5,6,G-JisstPCA1 (oracle),u,2,0.215464964227867
0,5,6,G-JisstPCA1 (oracle),V,2,0.46589608044257
0,5,6,G-JisstPCA1 (oracle),W,2,0.199386131977405
0,5,6,iHOSVD,u,1,0.0838601450551242
0,5,6,iHOSVD,V,1,0.143472511343446
0,5,6,iHOSVD,W,1,0.0931362666549864
0,5,6,iHOSVD,u,2,0.240077247772874
0,5,6,iHOSVD,V,2,0.600038504028016
0,5,6,iHOSVD,W,2,0.310912824904336
0,5,6,iHOOI,u,1,0.0795129389626234
0,5,6,iHOOI,V,1,0.136229257306578
0,5,6,iHOOI,W,1,0.0668418957925211
0,5,6,iHOOI,u,2,0.206243183644848
0,5,6,iHOOI,V,2,0.555265903528849
0,5,6,iHOOI,W,2,0.226630013851121
0,6.25,6,JisstPCA0 (BIC),u,1,0.0642166946204115
0,6.25,6,JisstPCA0 (BIC),V,1,0.0591276414294001
0,6.25,6,JisstPCA0 (BIC),W,1,0.0489906824006365
0,6.25,6,JisstPCA0 (BIC),u,2,0.164698150529706
0,6.25,6,JisstPCA0 (BIC),V,2,0.122328539765638
0,6.25,6,JisstPCA0 (BIC),W,2,0.13443648583357
0,6.25,6,JisstPCA0 (BIC top),u,1,0.0642166946204115
0,6.25,6,JisstPCA0 (BIC top),V,1,0.0591276414294001
0,6.25,6,JisstPCA0 (BIC top),W,1,0.0489906824006365
0,6.25,6,JisstPCA0 (BIC top),u,2,0.164698150529706
0,6.25,6,JisstPCA0 (BIC top),V,2,0.122328539765638
0,6.25,6,JisstPCA0 (BIC top),W,2,0.13443648583357
0,6.25,6,JisstPCA0 (oracle),u,1,0.0642166946204115
0,6.25,6,JisstPCA0 (oracle),V,1,0.0591276414294001
0,6.25,6,JisstPCA0 (oracle),W,1,0.0489906824006365
0,6.25,6,JisstPCA0 (oracle),u,2,0.164698150529706
0,6.25,6,JisstPCA0 (oracle),V,2,0.122328539765638
0,6.25,6,JisstPCA0 (oracle),W,2,0.13443648583357
0,6.25,6,G-JisstPCA0 (BIC),u,1,0.064155961399149
0,6.25,6,G-JisstPCA0 (BIC),V,1,0.0591175755576237
0,6.25,6,G-JisstPCA0 (BIC),W,1,0.0489819665103687
0,6.25,6,G-JisstPCA0 (BIC),u,2,0.164785526064656
0,6.25,6,G-JisstPCA0 (BIC),V,2,0.122273700154565
0,6.25,6,G-JisstPCA0 (BIC),W,2,0.134393644219398
0,6.25,6,G-JisstPCA0 (BIC top),u,1,0.064155961399149
0,6.25,6,G-JisstPCA0 (BIC top),V,1,0.0591175755576237
0,6.25,6,G-JisstPCA0 (BIC top),W,1,0.0489819665103687
0,6.25,6,G-JisstPCA0 (BIC top),u,2,0.164785526064656
0,6.25,6,G-JisstPCA0 (BIC top),V,2,0.122273700154565
0,6.25,6,G-JisstPCA0 (BIC top),W,2,0.134393644219398
0,6.25,6,G-JisstPCA0 (oracle),u,1,0.064155961399149
0,6.25,6,G-JisstPCA0 (oracle),V,1,0.0591175755576237
0,6.25,6,G-JisstPCA0 (oracle),W,1,0.0489819665103687
0,6.25,6,G-JisstPCA0 (oracle),u,2,0.164785526064656
0,6.25,6,G-JisstPCA0 (oracle),V,2,0.122273700154565
0,6.25,6,G-JisstPCA0 (oracle),W,2,0.134393644219398
0,6.25,6,JisstPCA1 (BIC),u,1,0.0642166946204115
0,6.25,6,JisstPCA1 (BIC),V,1,0.0591276414294001
0,6.25,6,JisstPCA1 (BIC),W,1,0.0489906824006365
0,6.25,6,JisstPCA1 (BIC),u,2,0.174283146593567
0,6.25,6,JisstPCA1 (BIC),V,2,0.457271131627412
0,6.25,6,JisstPCA1 (BIC),W,2,0.179130324431953
0,6.25,6,JisstPCA1 (BIC top),u,1,0.0642166946204115
0,6.25,6,JisstPCA1 (BIC top),V,1,0.0591276414294001
0,6.25,6,JisstPCA1 (BIC top),W,1,0.0489906824006365
0,6.25,6,JisstPCA1 (BIC top),u,2,0.174283146593567
0,6.25,6,JisstPCA1 (BIC top),V,2,0.457271131627412
0,6.25,6,JisstPCA1 (BIC top),W,2,0.179130324431953
0,6.25,6,JisstPCA1 (oracle),u,1,0.0642166946204115
0,6.25,6,JisstPCA1 (oracle),V,1,0.0591276414294001
0,6.25,6,JisstPCA1 (oracle),W,1,0.0489906824006365
0,6.25,6,JisstPCA1 (oracle),u,2,0.174283146593567
0,6.25,6,JisstPCA1 (oracle),V,2,0.457271131627412
0,6.25,6,JisstPCA1 (oracle),W,2,0.179130324431953
0,6.25,6,G-JisstPCA1 (BIC),u,1,0.064155961399149
0,6.25,6,G-JisstPCA1 (BIC),V,1,0.0591175755576237
0,6.25,6,G-JisstPCA1 (BIC),W,1,0.0489819665103687
0,6.25,6,G-JisstPCA1 (BIC),u,2,0.172959788742895
0,6.25,6,G-JisstPCA1 (BIC),V,2,0.457223744851408
0,6.25,6,G-JisstPCA1 (BIC),W,2,0.179163599661666
0,6.25,6,G-JisstPCA1 (BIC top),u,1,0.064155961399149
0,6.25,6,G-JisstPCA1 (BIC top),V,1,0.0591175755576237
0,6.25,6,G-JisstPCA1 (BIC top),W,1,0.0489819665103687
0,6.25,6,G-JisstPCA1 (BIC top),u,2,0.172959788742895
0,6.25,6,G-JisstPCA1 (BIC top),V,2,0.457223744851408
0,6.25,6,G-JisstPCA1 (BIC top),W,2,0.179163599661666
0,6.25,6,G-JisstPCA1 (oracle),u,1,0.064155961399149
0,6.25,6,G-JisstPCA1 (oracle),V,1,0.0591175755576237
0,6.25,6,G-JisstPCA1 (oracle),W,1,0.0489819665103687
0,6.25,6,G-JisstPCA1 (oracle),u,2,0.172959788742895
0,6.25,6,G-JisstPCA1 (oracle),V,2,0.457223744851408
0,6.25,6,G-JisstPCA1 (oracle),W,2,0.179163599661666
0,6.25,6,iHOSVD,u,1,0.0668169861738959
0,6.25,6,iHOSVD,V,1,0.131071077399478
0,6.25,6,iHOSVD,W,1,0.069825682547636
0,6.25,6,iHOSVD,u,2,0.181565766618635
0,6.25,6,iHOSVD,V,2,0.564633638085128
0,6.25,6,iHOSVD,W,2,0.246621900876594
0,6.25,6,iHOOI,u,1,0.0644000567505421
0,6.25,6,iHOOI,V,1,0.128740900378135
0,6.25,6,iHOOI,W,1,0.0579688892259247
0,6.25,6,iHOOI,u,2,0.165090671101973
0,6.25,6,iHOOI,V,2,0.548085797772806
0,6.25,6,iHOOI,W,2,0.211593544249382
0,8.5,6,JisstPCA0 (BIC),u,1,0.0483999637601231
0,8.5,6,JisstPCA0 (BIC),V,1,0.043286430966288
0,8.5,6,JisstPCA0 (BIC),W,1,0.0357780153419528
0,8.5,6,JisstPCA0 (BIC),u,2,0.120781660809161
0,8.5,6,JisstPCA0 (BIC),V,2,0.0902406505867963
0,8.5,6,JisstPCA0 (BIC),W,2,0.0968394223688964
0,8.5,6,JisstPCA0 (BIC top),u,1,0.0483999637601231
0,8.5,6,JisstPCA0 (BIC top),V,1,0.043286430966288
0,8.5,6,JisstPCA0 (BIC top),W,1,0.0357780153419528
0,8.5,6,JisstPCA0 (BIC top),u,2,0.120781660809161
0,8.5,6,JisstPCA0 (BIC top),V,2,0.0902406505867963
0,8.5,6,JisstPCA0 (BIC top),W,2,0.0968394223688964
0,8.5,6,JisstPCA0 (oracle),u,1,0.0483999637601231
0,8.5,6,JisstPCA0 (oracle),V,1,0.043286430966288
0,8.5,6,JisstPCA0 (oracle),W,1,0.0357780153419528
0,8.5,6,JisstPCA0 (oracle),u,2,0.120781660809161
0,8.5,6,JisstPCA0 (oracle),V,2,0.0902406505867963
0,8.5,6,JisstPCA0 (oracle),W,2,0.0968394223688964
0,8.5,6,G-JisstPCA0 (BIC),u,1,0.0483579178970023
0,8.5,6,G-JisstPCA0 (BIC),V,1,0.0432822569081472
0,8.5,6,G-JisstPCA0 (BIC),W,1,0.0357748715020728
0,8.5,6,G-JisstPCA0 (BIC),u,2,0.120846941100176
0,8.5,6,G-JisstPCA0 (BIC),V,2,0.0902166628368897
0,8.5,6,G-JisstPCA0 (BIC),W,2,0.0968189664800867
0,8.5,6,G-JisstPCA0 (BIC top),u,1,0.0483579178970023
0,8.5,6,G-JisstPCA0 (BIC top),V,1,0.0432822569081472
0,8.5,6,G-JisstPCA0 (BIC top),W,1,0.0357748715020728
0,8.5,6,G-JisstPCA0 (BIC top),u,2,0.120846941100176
0,8.5,6,G-JisstPCA0 (BIC top),V,2,0.0902166628368897
0,8.5,6,G-JisstPCA0 (BIC top),W,2,0.0968189664800867
0,8.5,6,G-JisstPCA0 (oracle),u,1,0.0483579178970023
0,8.5,6,G-JisstPCA0 (oracle),V,1,0.0432822569081472
0,8.5,6,G-JisstPCA0 (oracle),W,1,0.0357748715020728
0,8.5,6,G-JisstPCA0 (oracle),u,2,0.120846941100176
0,8.5,6,G-JisstPCA0 (oracle),V,2,0.0902166628368897
0,8.5,6,G-JisstPCA0 (oracle),W,2,0.0968189664800867
0,8.5,6,JisstPCA1 (BIC),u,1,0.0483999637601231
0,8.5,6,JisstPCA1 (BIC),V,1,0.043286430966288
0,8.5,6,JisstPCA1 (BIC),W,1,0.0357780153419528
0,8.5,6,JisstPCA1 (BIC),u,2,0.128658704190505
0,8.5,6,JisstPCA1 (BIC),V,2,0.44972431411675
0,8.5,6,JisstPCA1 (BIC),W,2,0.162911306551107
0,8.5,6,JisstPCA1 (BIC top),u,1,0.0483999637601231
0,8.5,6,JisstPCA1 (BIC top),V,1,0.043286430966288
0,8.5,6,JisstPCA1 (BIC top),W,1,0.0357780153419528
0,8.5,6,JisstPCA1 (BIC top),u,2,0.128658704190505
0,8.5,6,JisstPCA1 (BIC top),V,2,0.44972431411675
0,8.5,6,JisstPCA1 (BIC top),W,2,0.162911306551107
0,8.5,6,JisstPCA1 (oracle),u,1,0.0483999637601231
0,8.5,6,JisstPCA1 (oracle),V,1,0.043286430966288
0,8.5,6,JisstPCA1 (oracle),W,1,0.0357780153419528
0,8.5,6,JisstPCA1 (oracle),u,2,0.128658704190505
0,8.5,6,JisstPCA1 (oracle),V,2,0.44972431411675
0,8.5,6,JisstPCA1 (oracle),W,2,0.162911306551107
0,8.5,6,G-JisstPCA1 (BIC),u,1,0.0483579178970023
0,8.5,6,G-JisstPCA1 (BIC),V,1,0.0432822569081472
0,8.5,6,G-JisstPCA1 (BIC),W,1,0.0357748715020728
0,8.5,6,G-JisstPCA1 (BIC),u,2,0.127713953274995
0,8.5,6,G-JisstPCA1 (BIC),V,2,0.449695635885019
0,8.5,6,G-JisstPCA1 (BIC),W,2,0.162933032949989
0,8.5,6,G-JisstPCA1 (BIC top),u,1,0.0483579178970023
0,8.5,6,G-JisstPCA1 (BIC top),V,1,0.0432822569081472
0,8.5,6,G-JisstPCA1 (BIC top),W,1,0.0357748715020728
0,8.5,6,G-JisstPCA1 (BIC top),u,2,0.127713953274995
0,8.5,6,G-JisstPCA1 (BIC top),V,2,0.449695635885019
0,8.5,6,G-JisstPCA1 (BIC top),W,2,0.162933032949989
0,8.5,6,G-JisstPCA1 (oracle),u,1,0.0483579178970023
0,8.5,6,G-JisstPCA1 (oracle),V,1,0.0432822569081472
0,8.5,6,G-JisstPCA1 (oracle),W,1,0.0357748715020728
0,8.5,6,G-JisstPCA1 (oracle),u,2,0.127713953274995
0,8.5,6,G-JisstPCA1 (oracle),V,2,0.449695635885019
0,8.5,6,G-JisstPCA1 (oracle),W,2,0.162933032949989
0,8.5,6,iHOSVD,u,1,0.0500161899957493
0,8.5,6,iHOSVD,V,1,0.122396112551993
0,8.5,6,iHOSVD,W,1,0.0540423833480254
0,8.5,6,iHOSVD,u,2,0.127366275075404
0,8.5,6,iHOSVD,V,2,0.545809309741326
0,8.5,6,iHOSVD,W,2,0.208616108044938
0,8.5,6,iHOOI,u,1,0.0489211247060849
0,8.5,6,iHOOI,V,1,0.122186755340193
0,8.5,6,iHOOI,W,1,0.0508633989810156
0,8.5,6,iHOOI,u,2,0.121719325537916
0,8.5,6,iHOOI,V,2,0.542116123493065
0,8.5,6,iHOOI,W,2,0.199892556772162
0,12.5,6,JisstPCA0 (BIC),u,1,0.035062029697774
0,12.5,6,JisstPCA0 (BIC),V,1,0.029378830762151
0,12.5,6,JisstPCA0 (BIC),W,1,0.0241662880633581
0,12.5,6,JisstPCA0 (BIC),u,2,0.0818861630250281
0,12.5,6,JisstPCA0 (BIC),V,2,0.0627508522753122
0,12.5,6,JisstPCA0 (BIC),W,2,0.0646798072718656
0,12.5,6,JisstPCA0 (BIC top),u,1,0.035062029697774
0,12.5,6,JisstPCA0 (BIC top),V,1,0.029378830762151
0,12.5,6,JisstPCA0 (BIC top),W,1,0.0241662880633581
0,12.5,6,JisstPCA0 (BIC top),u,2,0.0818861630250281
0,12.5,6,JisstPCA0 (BIC top),V,2,0.0627508522753122
0,12.5,6,JisstPCA0 (BIC top),W,2,0.0646798072718656
0,12.5,6,JisstPCA0 (oracle),u,1,0.035062029697774
0,12.5,6,JisstPCA0 (oracle),V,1,0.029378830762151
0,12.5,6,JisstPCA0 (oracle),W,1,0.0241662880633581
0,12.5,6,JisstPCA0 (oracle),u,2,0.0818861630250281
0,12.5,6,JisstPCA0 (oracle),V,2,0.0627508522753122
0,12.5,6,JisstPCA0 (oracle),W,2,0.0646798072718656
0,12.5,6,G-JisstPCA0 (BIC),u,1,0.0350365348663689
0,12.5,6,G-JisstPCA0 (BIC),V,1,0.0293773761525677
0,12.5,6,G-JisstPCA0 (BIC),W,1,0.024165419614393
0,12.5,6,G-JisstPCA0 (BIC),u,2,0.0819227454884883
0,12.5,6,G-JisstPCA0 (BIC),V,2,0.0627407511434195
0,12.5,6,G-JisstPCA0 (BIC),W,2,0.0646717009400685
0,12.5,6,G-JisstPCA0 (BIC top),u,1,0.0350365348663689
0,12.5,6,G-JisstPCA0 (BIC top),V,1,0.0293773761525677
0,12.5,6,G-JisstPCA0 (BIC top),W,1,0.024165419614393
0,12.5,6,G-JisstPCA0 (BIC top),u,2,0.0819227454884883
0,12.5,6,G-JisstPCA0 (BIC top),V,2,0.0627407511434195
0,12.5,6,G-JisstPCA0 (BIC top),W,2,0.0646717009400685
0,12.5,6,G-JisstPCA0 (oracle),u,1,0.0350365348663689
0,12.5,6,G-JisstPCA0 (oracle),V,1,0.0293773761525677
0,12.5,6,G-JisstPCA0 (oracle),W,1,0.024165419614393
0,12.5,6,G-JisstPCA0 (oracle),u,2,0.0819227454884883
0,12.5,6,G-JisstPCA0 (oracle),V,2,0.0627407511434195
0,12.5,6,G-JisstPCA0 (oracle),W,2,0.0646717009400685
0,12.5,6,JisstPCA1 (BIC),u,1,0.035062029697774
0,12.5,6,JisstPCA1 (BIC),V,1,0.029378830762151
0,12.5,6,JisstPCA1 (BIC),W,1,0.0241662880633581
0,12.5,6,JisstPCA1 (BIC),u,2,0.088258268602241
0,12.5,6,JisstPCA1 (BIC),V,2,0.444549075434758
0,12.5,6,JisstPCA1 (BIC),W,2,0.152776249211211
0,12.5,6,JisstPCA1 (BIC top),u,1,0.035062029697774
0,12.5,6,JisstPCA1 (BIC top),V,1,0.029378830762151
0,12.5,6,JisstPCA1 (BIC top),W,1,0.0241662880633581
0,12.5,6,JisstPCA1 (BIC top),u,2,0.088258268602241
0,12.5,6,JisstPCA1 (BIC top),V,2,0.444549075434758
0,12.5,6,JisstPCA1 (BIC top),W,2,0.152776249211211
0,12.5,6,JisstPCA1 (oracle),u,1,0.035062029697774
0,12.5,6,JisstPCA1 (oracle),V,1,0.029378830762151
0,12.5,6,JisstPCA1 (oracle),W,1,0.0241662880633581
0,12.5,6,JisstPCA1 (oracle),u,2,0.088258268602241
0,12.5,6,JisstPCA1 (oracle),V,2,0.444549075434758
0,12.5,6,JisstPCA1 (oracle),W,2,0.152776249211211
0,12.5,6,G-JisstPCA1 (BIC),u,1,0.0350365348663689
0,12.5,6,G-JisstPCA1 (BIC),V,1,0.0293773761525677
0,12.5,6,G-JisstPCA1 (BIC),W,1,0.024165419614393
0,12.5,6,G-JisstPCA1 (BIC),u,2,0.0876351523920685
0,12.5,6,G-JisstPCA1 (BIC),V,2,0.444536271555775
0,12.5,6,G-JisstPCA1 (BIC),W,2,0.152785000403379
0,12.5,6,G-JisstPCA1 (BIC top),u,1,0.0350365348663689
0,12.5,6,G-JisstPCA1 (BIC top),V,1,0.0293773761525677
0,12.5,6,G-JisstPCA1 (BIC top),W,1,0.024165419614393
0,12.5,6,G-JisstPCA1 (BIC top),u,2,0.0876351523920685
0,12.5,6,G-JisstPCA1 (BIC top),V,2,0.444536271555775
0,12.5,6,G-JisstPCA1 (BIC top),W,2,0.152785000403379
0,12.5,6,G-JisstPCA1 (oracle),u,1,0.0350365348663689
0,12.5,6,G-JisstPCA1 (oracle),V,1,0.0293773761525677
0,12.5,6,G-JisstPCA1 (oracle),W,1,0.024165419614393
0,12.5,6,G-JisstPCA1 (oracle),u,2,0.0876351523920685
0,12.5,6,G-JisstPCA1 (oracle),V,2,0.444536271555775
0,12.5,6,G-JisstPCA1 (oracle),W,2,0.152785000403379
0,12.5,6,iHOSVD,u,1,0.0365352587358761
0,12.5,6,iHOSVD,V,1,0.117586949390554
0,12.5,6,iHOSVD,W,1,0.0470884803460592
0,12.5,6,iHOSVD,u,2,0.0849291869542086
0,12.5,6,iHOSVD,V,2,0.538618076731647
0,12.5,6,iHOSVD,W,2,0.193794709594608
0,12.5,6,iHOOI,u,1,0.0361198108578748
0,12.5,6,iHOOI,V,1,0.117780902158443
0,12.5,6,iHOOI,W,1,0.0468291380258126
0,12.5,6,iHOOI,u,2,0.0837144707487227
0,12.5,6,iHOOI,V,2,0.538293255629404
0,12.5,6,iHOOI,W,2,0.193142236916018
0,4,7,JisstPCA0 (BIC),u,1,0.0948858418772915
0,4,7,JisstPCA0 (BIC),V,1,0.0947670834199239
0,4,7,JisstPCA0 (BIC),W,1,0.0913842642282847
0,4,7,JisstPCA0 (BIC),u,2,0.224004754111387
0,4,7,JisstPCA0 (BIC),V,2,0.178840161988686
0,4,7,JisstPCA0 (BIC),W,2,0.190004826542222
0,4,7,JisstPCA0 (BIC top),u,1,0.0948858418772915
0,4,7,JisstPCA0 (BIC top),V,1,0.0947670834199239
0,4,7,JisstPCA0 (BIC top),W,1,0.0913842642282847
